x_coordinate,y_coordinate,no_packages
299, 891, 1
582, 946, 1
35, 1572, 1
527, 1629, 1
450, 236, 1
1996, 664, 1
151, 1010, 1
266, 1868, 1
1991, 1071, 1
1326, 172, 1
371, 326, 1
1869, 214, 1
1074, 884, 1
1979, 1042, 2
851, 1331, 1
818, 175, 1
901, 1407, 1
176, 1522, 1
144, 455, 1
1771, 391, 1
480, 123, 1
531, 1691, 1
487, 1890, 2
1171, 1680, 1
971, 260, 1
1920, 982, 1
187, 556, 2
1525, 1209, 1
142, 799, 1
1527, 176, 1
983, 555, 2
507, 67, 2
848, 556, 1
392, 946, 1
1993, 840, 2
503, 1948, 1
1883, 667, 1
1477, 486, 1
1534, 1958, 2
456, 1439, 1
340, 1188, 1
1515, 644, 1
1205, 1188, 1
1465, 105, 1
287, 152, 3
749, 1069, 2
550, 582, 1
308, 1247, 1
970, 1613, 1
402, 1022, 1
1206, 1343, 1
81, 787, 1
405, 49, 1
1923, 1117, 1
1288, 302, 2
823, 471, 1
1195, 315, 1
1830, 136, 1
1057, 73, 1
1378, 404, 1
1444, 1060, 1
381, 844, 1
1460, 26, 1
1736, 543, 2
500, 1102, 2
1202, 1602, 1
354, 741, 2
316, 1776, 1
281, 1412, 2
581, 294, 1
683, 437, 1
819, 1703, 1
379, 1782, 1
302, 1272, 1
674, 377, 1
283, 723, 1
343, 924, 1
696, 1212, 1
1666, 1069, 1
1177, 920, 1
1984, 8, 2
682, 726, 1
1320, 987, 1
1580, 1880, 1
893, 759, 1
77, 1441, 1
465, 1614, 1
909, 310, 1
1325, 1864, 3
1230, 1884, 1
1739, 580, 1
213, 804, 1
726, 1217, 1
1153, 1794, 1
1226, 531, 1
1335, 1445, 1
837, 1001, 1
634, 1802, 2
361, 1571, 1
597, 1948, 1
1238, 1724, 1
973, 1276, 1
1199, 1279, 1
1697, 417, 1
267, 1557, 1
1606, 1519, 1
1531, 979, 1
329, 878, 1
638, 1630, 1
1960, 289, 2
1017, 1141, 1
1439, 215, 1
179, 1017, 1
202, 919, 2
1884, 1505, 1
1028, 1912, 1
1366, 1559, 1
191, 1334, 2
746, 496, 1
777, 1651, 1
501, 267, 1
1293, 467, 1
1075, 786, 1
1251, 360, 1
1245, 1475, 1
1887, 1955, 1
1815, 156, 1
1727, 828, 1
94, 1114, 1
1353, 934, 1
222, 635, 1
362, 1781, 1
349, 881, 1
676, 721, 1
319, 320, 1
1889, 1374, 1
477, 1969, 1
1728, 1113, 1
1465, 1955, 1
524, 715, 1
1078, 518, 1
1897, 1855, 1
898, 1986, 1
270, 1631, 2
701, 1896, 1
1074, 1731, 1
739, 1074, 1
1813, 883, 1
846, 1025, 1
1290, 575, 1
541, 1061, 1
1015, 374, 1
575, 954, 1
492, 1027, 1
125, 1907, 3
1162, 1060, 1
1492, 1526, 1
1267, 894, 1
1623, 521, 2
1415, 1523, 1
833, 354, 1
1090, 869, 3
1554, 1950, 1
341, 504, 1
1244, 1220, 1
274, 879, 1
514, 832, 2
966, 1172, 1
1622, 532, 1
1632, 369, 1
1287, 1749, 1
1041, 1180, 3
516, 582, 1
1195, 42, 3
371, 1077, 2
744, 459, 1
533, 843, 1
982, 1648, 2
659, 1861, 1
392, 1068, 1
1890, 811, 1
1872, 508, 1
822, 633, 1
276, 1480, 1
717, 1178, 1
54, 1359, 1
490, 394, 1
1014, 1001, 1
1561, 598, 2
1364, 647, 1
1424, 1041, 1
139, 404, 1
929, 316, 1
501, 1184, 1
1356, 641, 1
649, 1645, 2
1803, 998, 1
889, 1407, 2
1565, 1702, 1
1189, 215, 1
1087, 1264, 1
322, 975, 1
1419, 1921, 1
386, 1017, 1
1795, 1158, 1
1398, 1245, 1
1541, 450, 1
196, 139, 1
126, 1599, 1
1938, 446, 2
1276, 534, 1
1364, 1313, 1
456, 950, 1
1622, 1124, 1
1831, 830, 2
1744, 615, 1
1540, 1198, 1
1240, 1591, 1
1071, 1925, 1
1543, 1746, 3
1386, 1990, 1
1492, 976, 1
1671, 99, 1
1141, 935, 1
1806, 658, 1
11, 985, 1
252, 713, 1
47, 1314, 1
1496, 265, 1
829, 443, 1
273, 623, 1
1050, 14, 1
285, 354, 1
305, 750, 1
252, 1614, 1
227, 1412, 1
692, 260, 1
1550, 1492, 1
1793, 1897, 1
