x_coordinate,y_coordinate,no_packages
1206, 1601, 1
1276, 1907, 1
1389, 684, 1
315, 1794, 1
1270, 707, 1
94, 17, 1
1227, 895, 1
1203, 159, 1
672, 1081, 2
1304, 1516, 2
1120, 1412, 1
1394, 1020, 1
1693, 304, 1
590, 1884, 2
1416, 1823, 1
14, 1288, 1
1174, 1939, 1
1716, 1709, 1
343, 30, 1
535, 230, 1
62, 598, 1
1078, 1124, 1
12, 814, 1
1845, 459, 1
496, 1246, 1
828, 1476, 2
1545, 1919, 1
1296, 516, 1
1858, 1785, 1
1877, 988, 1
1283, 468, 2
1265, 1225, 1
1670, 328, 1
373, 404, 1
968, 1259, 1
358, 1341, 1
1165, 1039, 1
451, 998, 1
251, 1279, 1
1388, 283, 1
1577, 65, 1
132, 223, 1
1964, 890, 1
1704, 1871, 1
1008, 907, 1
1646, 570, 2
449, 456, 1
139, 316, 1
45, 396, 1
640, 865, 1
1830, 378, 1
1226, 446, 1
1256, 1426, 1
197, 153, 1
21, 823, 1
252, 185, 1
19, 924, 1
611, 1448, 1
1450, 183, 1
879, 1999, 1
270, 1789, 1
119, 735, 1
1530, 849, 1
1307, 738, 1
993, 88, 1
1029, 1533, 2
293, 863, 1
1393, 1616, 1
1217, 640, 3
874, 647, 1
698, 1724, 1
1842, 1506, 1
985, 1791, 1
178, 1425, 1
677, 1374, 1
624, 1915, 1
1823, 1272, 1
474, 349, 1
1408, 1904, 1
1027, 995, 1
1092, 1371, 1
803, 1203, 1
99, 379, 2
1391, 573, 1
976, 1643, 1
1675, 806, 1
144, 1646, 1
809, 1118, 1
1605, 456, 1
1228, 1952, 1
991, 1651, 1
619, 1728, 1
1416, 1143, 1
1964, 1438, 1
422, 765, 1
1689, 859, 1
234, 1633, 1
500, 1440, 1
1834, 1839, 1
692, 1912, 1
1411, 1530, 3
956, 1552, 1
1782, 456, 1
1457, 775, 1
1603, 589, 1
1094, 1174, 1
916, 634, 1
44, 660, 1
1807, 1808, 1
1882, 1365, 1
1656, 634, 1
1103, 1278, 1
1790, 1180, 1
943, 273, 1
1781, 896, 2
1650, 420, 1
1359, 832, 1
701, 1418, 1
51, 1602, 1
795, 1691, 1
1939, 48, 1
1834, 1746, 1
1246, 721, 2
686, 1336, 1
358, 1505, 1
20, 994, 1
741, 1689, 1
1549, 1200, 2
1251, 829, 1
902, 1185, 1
945, 1570, 1
299, 882, 1
781, 547, 1
1300, 1704, 1
571, 1929, 1
714, 1296, 1
1211, 1768, 1
1696, 73, 1
1574, 1218, 1
1288, 1821, 1
1283, 236, 1
1646, 1524, 1
979, 1898, 1
716, 642, 1
391, 229, 1
252, 1521, 1
704, 1318, 1
1772, 1871, 2
694, 1346, 1
314, 1467, 1
603, 1982, 1
1480, 152, 2
640, 367, 1
1259, 1636, 1
1843, 84, 1
422, 1054, 1
968, 1525, 1
36, 1978, 1
652, 940, 1
1665, 1876, 1
3, 410, 1
49, 655, 1
777, 1553, 1
55, 1192, 1
196, 599, 3
565, 1836, 1
1890, 1664, 1
1696, 1611, 2
1053, 773, 1
511, 191, 1
909, 818, 1
1059, 1097, 1
576, 259, 1
1249, 601, 1
258, 1085, 1
944, 1300, 1
239, 912, 1
330, 1621, 1
1838, 834, 1
100, 1924, 1
207, 1952, 1
128, 1388, 1
1478, 1406, 1
175, 32, 1
255, 825, 1
1051, 354, 1
34, 1636, 1
392, 830, 1
1213, 144, 1
757, 700, 3
980, 1754, 1
261, 179, 1
588, 1774, 1
1563, 1868, 1
15, 952, 2
1241, 1354, 2
382, 1579, 1
943, 1392, 1
1151, 1086, 1
1718, 1656, 1
