x_coordinate,y_coordinate,no_packages
913, 96, 1
1641, 382, 1
1005, 1740, 1
1435, 454, 1
710, 764, 1
973, 1792, 1
454, 1821, 1
925, 1801, 1
1744, 893, 1
147, 1680, 3
706, 1208, 1
28, 1398, 1
686, 384, 1
1560, 1011, 1
607, 876, 1
715, 1198, 1
192, 1951, 4
227, 859, 1
969, 700, 1
1230, 253, 1
6, 1348, 1
190, 961, 1
648, 1059, 3
435, 1261, 1
1079, 685, 1
1024, 448, 1
187, 214, 1
877, 1422, 1
661, 429, 2
225, 1576, 1
1695, 721, 1
393, 1904, 1
308, 770, 1
1664, 340, 1
1751, 549, 1
1098, 1008, 1
90, 147, 1
1451, 77, 2
279, 1707, 1
588, 968, 2
35, 689, 1
1478, 1587, 1
676, 283, 2
886, 33, 1
569, 424, 1
923, 680, 1
1893, 878, 1
1708, 981, 1
1036, 1777, 1
1213, 1302, 1
1205, 266, 1
1563, 1671, 1
1700, 1374, 1
1670, 1592, 1
933, 1228, 1
670, 184, 1
103, 333, 1
109, 363, 4
1576, 555, 2
185, 1705, 1
1642, 1776, 1
1779, 1531, 1
107, 1215, 1
1889, 929, 1
214, 1942, 1
1210, 1003, 2
1349, 1211, 1
175, 1729, 1
1745, 775, 1
1355, 1331, 1
1412, 1807, 1
842, 1659, 1
1978, 1212, 1
990, 1847, 1
1590, 457, 1
255, 482, 1
242, 971, 1
1515, 896, 1
744, 996, 4
116, 1552, 1
1635, 1455, 1
1000, 1443, 1
1172, 104, 1
1113, 1021, 1
1778, 821, 1
1972, 1362, 1
1305, 1752, 1
1703, 232, 1
1394, 1194, 1
650, 1921, 4
1855, 1716, 1
879, 319, 1
1978, 1134, 1
1909, 169, 1
1594, 158, 1
466, 1295, 1
1963, 1400, 1
81, 492, 1
1628, 89, 1
1731, 1430, 1
