x_coordinate,y_coordinate,no_packages
1636, 932, 1
1017, 1443, 1
88, 213, 1
472, 965, 1
1318, 367, 1
995, 1110, 1
634, 489, 1
770, 1149, 1
929, 1046, 1
1442, 350, 1
1520, 14, 1
424, 1740, 2
970, 724, 1
597, 995, 1
164, 1969, 1
6, 1695, 1
1194, 314, 1
274, 408, 3
305, 618, 2
546, 444, 1
496, 1147, 1
582, 1237, 1
863, 248, 1
1612, 531, 1
1108, 1746, 1
565, 1330, 1
1344, 453, 1
761, 1664, 1
247, 1077, 3
384, 1914, 1
751, 1831, 1
271, 718, 2
1057, 1288, 1
1369, 885, 1
610, 1865, 1
1038, 1351, 1
1762, 354, 1
1944, 1409, 1
1542, 902, 2
194, 731, 1
1771, 1495, 1
525, 1099, 1
32, 1946, 1
1935, 1576, 1
286, 1555, 1
1025, 1893, 1
653, 1550, 1
378, 1006, 1
1281, 1467, 1
1193, 1195, 2
1799, 673, 1
1806, 568, 1
1816, 1279, 1
1689, 589, 1
903, 1470, 1
241, 63, 1
1110, 1887, 1
1924, 471, 2
181, 336, 1
537, 68, 1
1872, 1710, 1
346, 724, 1
1955, 549, 1
1969, 634, 1
1739, 636, 1
1372, 430, 1
1060, 128, 2
1245, 1122, 3
1456, 1830, 1
1781, 852, 1
947, 942, 1
748, 1554, 1
320, 1180, 1
1562, 790, 3
357, 1425, 1
318, 860, 1
1368, 515, 1
55, 796, 1
660, 968, 1
801, 1657, 1
1948, 228, 1
1801, 182, 2
303, 355, 1
983, 807, 1
1015, 1148, 1
1511, 1282, 1
879, 298, 1
1438, 1821, 1
835, 532, 1
873, 1895, 1
979, 420, 1
1538, 1621, 1
1100, 145, 1
395, 523, 1
64, 584, 1
164, 154, 1
1872, 225, 2
848, 1754, 1
849, 87, 1
1810, 981, 1
