x_coordinate,y_coordinate,no_packages
653, 1979, 1
96, 687, 1
264, 1150, 1
1136, 1749, 2
743, 728, 1
16, 842, 1
1547, 1582, 1
184, 1040, 1
601, 1352, 1
956, 319, 1
1819, 625, 1
329, 752, 1
1300, 884, 1
954, 633, 1
1415, 992, 1
1529, 385, 1
928, 27, 3
1758, 1796, 1
899, 1900, 1
1379, 1899, 1
496, 391, 1
226, 873, 1
1897, 1337, 1
1919, 1743, 1
1977, 625, 1
1024, 503, 2
503, 1406, 2
1032, 1650, 1
966, 1131, 1
1346, 367, 2
986, 219, 1
326, 213, 1
1141, 1539, 1
514, 654, 1
342, 464, 1
256, 782, 1
1356, 1526, 2
841, 114, 1
1447, 1472, 1
190, 205, 2
1963, 1170, 1
176, 1111, 1
589, 1416, 1
1198, 53, 1
1436, 1352, 1
1744, 1183, 1
1970, 1469, 1
1368, 696, 3
1181, 1171, 1
30, 1646, 1
1820, 1859, 1
1085, 83, 1
1357, 1683, 1
280, 1514, 1
712, 195, 1
771, 1363, 1
1513, 349, 1
163, 1164, 1
1125, 177, 1
1159, 624, 1
1490, 1569, 1
799, 1960, 2
695, 1820, 1
668, 777, 1
616, 1343, 1
806, 1444, 1
1028, 414, 1
843, 323, 1
844, 42, 1
1619, 1635, 1
1971, 1523, 2
1170, 1481, 1
1178, 1636, 1
110, 1639, 2
309, 957, 1
1747, 1562, 1
449, 1737, 1
1857, 1562, 1
250, 1857, 3
1532, 1405, 1
182, 947, 1
53, 188, 1
1381, 1089, 1
500, 1945, 1
1425, 382, 1
1520, 731, 1
1785, 1483, 1
303, 172, 1
1066, 1622, 2
710, 1862, 1
1346, 866, 1
231, 326, 1
1770, 470, 1
972, 1796, 1
1846, 880, 3
1221, 1273, 1
1830, 1226, 3
1372, 844, 1
108, 173, 1
1228, 470, 1
1, 135, 1
344, 1571, 4
328, 1256, 1
268, 40, 1
1041, 520, 1
556, 864, 1
463, 1662, 1
1239, 281, 1
745, 1872, 1
1864, 1381, 1
652, 1811, 1
1159, 1584, 1
1417, 454, 1
870, 1892, 1
1211, 844, 1
1659, 1308, 1
551, 902, 1
1677, 894, 1
1505, 659, 1
1107, 1879, 1
432, 566, 1
1780, 1856, 1
576, 1055, 2
627, 156, 1
156, 1283, 1
1842, 673, 1
1770, 1289, 1
83, 748, 1
1521, 863, 1
973, 1315, 1
521, 679, 1
1312, 891, 1
1389, 1258, 1
224, 756, 1
557, 464, 1
71, 1301, 1
730, 882, 1
1757, 1889, 1
1340, 1654, 1
1552, 748, 2
1435, 1988, 1
1841, 107, 1
1261, 149, 1
263, 960, 1
920, 706, 1
1553, 1756, 1
1573, 323, 1
1485, 954, 2
256, 1954, 1
69, 43, 1
859, 1983, 2
1044, 1834, 1
491, 965, 2
1690, 1199, 1
182, 6, 4
1374, 1303, 1
1977, 1249, 1
1275, 787, 1
201, 1943, 1
1826, 1281, 1
1558, 1331, 1
1895, 1389, 3
1023, 1422, 1
62, 1268, 1
835, 664, 1
1346, 1961, 1
52, 1637, 1
283, 1193, 1
1549, 492, 3
1474, 1657, 1
1836, 530, 1
1863, 66, 1
939, 604, 2
134, 1160, 1
1807, 1720, 1
1911, 791, 1
457, 1864, 1
1407, 1213, 1
1370, 1244, 1
1368, 402, 1
1876, 550, 1
78, 763, 1
1985, 1713, 1
581, 1630, 1
955, 537, 1
1847, 1460, 1
1663, 476, 1
429, 1351, 1
1707, 115, 1
311, 319, 1
445, 1282, 1
1272, 1882, 1
1223, 874, 1
963, 1330, 1
1833, 336, 1
1350, 12, 1
1683, 1355, 2
1061, 525, 1
410, 1660, 2
847, 1233, 1
