x_coordinate,y_coordinate,no_packages
817, 57, 1
33, 500, 1
1155, 627, 1
1004, 1643, 1
523, 810, 1
1886, 317, 1
65, 801, 1
1638, 1665, 1
343, 1083, 1
137, 1036, 1
1863, 32, 1
1534, 549, 1
302, 1447, 1
1099, 1615, 1
1898, 1443, 1
1594, 1664, 1
1540, 1174, 1
1329, 321, 1
434, 679, 1
990, 295, 1
1656, 1407, 4
1826, 155, 1
1121, 64, 1
287, 933, 2
568, 1585, 1
430, 1453, 1
960, 695, 1
824, 1011, 1
242, 1159, 2
287, 551, 1
1801, 506, 1
608, 1667, 1
314, 545, 1
632, 1452, 1
1766, 1185, 1
632, 890, 1
1232, 414, 4
696, 1812, 4
559, 482, 1
1870, 210, 2
174, 1954, 1
651, 976, 1
575, 1067, 1
1314, 584, 1
1802, 716, 1
1911, 686, 1
1148, 1065, 1
1008, 537, 2
933, 1706, 1
462, 1440, 1
1421, 275, 1
1029, 1121, 1
204, 148, 3
93, 1075, 3
1511, 570, 1
1000, 1712, 1
1132, 1303, 3
512, 360, 1
792, 331, 1
239, 1747, 1
1424, 1937, 1
1680, 1724, 1
1327, 796, 1
1157, 731, 1
1290, 287, 1
201, 1517, 3
769, 846, 1
1443, 1278, 1
455, 5, 1
971, 610, 1
704, 491, 1
1420, 1103, 2
1925, 1770, 1
499, 1996, 1
966, 481, 1
203, 1706, 1
51, 704, 1
1729, 920, 3
1415, 811, 1
1243, 1021, 1
736, 1167, 1
1937, 1050, 1
1459, 470, 1
1954, 1061, 3
1815, 1787, 2
878, 713, 1
314, 1140, 1
235, 1168, 1
1687, 768, 1
469, 1355, 3
636, 1660, 1
524, 138, 1
1508, 647, 1
806, 612, 1
1667, 595, 1
485, 507, 1
37, 816, 2
1656, 565, 1
881, 1908, 1
32, 409, 1
