x_coordinate,y_coordinate,no_packages
1138,1747,2
1303,1634,1
386,304,1
375,73,1
334,1445,1
237,1833,2
83,904,1
1452,1148,1
1009,230,1
1775,303,1
191,417,2
369,1709,1
1041,1684,1
1824,1358,1
1195,1989,1
1570,1168,1
1885,157,1
1020,1386,1
673,53,1
1393,249,1
1209,1902,3
1714,662,1
166,942,1
1350,982,1
1956,551,1
11,674,3
1343,1274,3
665,1940,1
1503,1857,3
1165,264,1
99,1641,1
661,1634,1
144,1120,3
781,189,1
364,491,3
1772,816,1
1745,426,1
1596,824,1
1541,1954,1
246,611,1
885,1507,1
635,1850,1
268,735,1
1704,752,1
1002,912,2
975,549,1
866,184,1
1660,754,1
889,1291,1
82,1051,1
949,1385,1
1405,1461,1
1014,1079,1
1074,171,1
895,162,2
978,615,1
261,1401,2
1723,509,1
605,1164,1
156,1878,1
220,1045,1
193,951,1
1164,1664,1
521,1199,1
1031,33,1
1354,947,1
373,1726,1
170,852,2
609,642,1
931,1551,1
1277,1654,1
1979,1880,2
383,432,1
1529,1237,1
1379,217,1
36,11,1
27,351,1
942,1416,1
1347,1977,1
1486,996,1
1665,1994,1
1414,1379,3
1382,808,1
179,256,1
390,229,1
1425,1987,1
54,428,1
297,1330,1
1724,1282,2
1103,390,1
1576,949,1
864,44,1
1848,312,1
911,1973,1
40,1760,1
496,412,1
1698,1707,1
683,16,1
1735,1460,1
851,1737,1
1185,1220,1
595,75,1
995,1051,1
1252,1915,1
1672,1776,1
1462,124,1
864,1180,1
130,548,2
854,1820,1
1013,1275,2
710,918,1
42,330,1
393,961,1
475,1039,1
1861,1402,1
1233,1747,1
1345,959,1
600,1480,1
1965,853,1
1378,1336,1
1630,967,1
1729,331,1
578,1414,1
1366,988,1
408,320,1
206,1625,1
1011,621,1
1140,96,4
734,1804,1
1386,324,1
1760,1831,1
1652,130,1
233,1264,1
1150,458,1
696,1607,1
95,1577,2
547,1835,1
1413,1789,1
1371,213,1
1897,1937,1
936,1971,1
227,1996,1
1250,1248,1
1940,208,1
85,1038,1
1290,241,2
1865,740,1
598,1450,1
1036,1020,1
203,315,1
685,1677,1
1737,413,1
851,1575,1
502,1709,1
699,587,1
174,544,1
1545,849,1
1361,502,1
1543,1084,1
467,282,1
846,1880,1
939,1949,2
1627,1397,1
60,906,1
20,1469,1
1932,142,1
644,822,4
336,888,1
1554,75,1
1313,309,2
118,1293,4
1636,1352,2
1992,605,1
1814,1394,1
1789,623,1
642,1862,1
1693,572,2
1250,1885,1
827,913,1
1817,1114,1
1266,1335,1
707,1817,1
1328,828,1
1804,617,1
1100,685,1
1472,1515,2
1065,1107,1
190,1047,1
1067,697,1
327,47,1
1631,1105,1
494,1704,1
1487,865,4
226,1499,1
763,531,1
725,253,1
1333,1927,1
610,1172,1
928,694,4
1649,1527,4
