x_coordinate,y_coordinate,no_packages
698, 1079, 2
825, 444, 3
413, 895, 1
1145, 1786, 1
1141, 1117, 1
1584, 901, 1
1920, 724, 1
1503, 1674, 1
1195, 1081, 1
93, 470, 1
913, 1853, 1
1554, 1387, 2
980, 451, 1
1062, 408, 1
354, 1680, 1
578, 1845, 1
1187, 1294, 1
723, 1512, 1
166, 1908, 1
1935, 972, 1
920, 42, 1
1713, 217, 1
208, 1429, 2
976, 423, 2
203, 821, 1
1445, 1150, 1
1723, 1285, 1
1935, 415, 1
1439, 1083, 1
329, 1711, 1
1014, 237, 1
1646, 1818, 1
1734, 1425, 1
1283, 1311, 1
807, 1049, 1
1420, 1283, 1
1360, 1239, 1
764, 1870, 1
220, 1412, 1
625, 1609, 1
716, 1704, 1
1349, 1650, 1
769, 1142, 1
1850, 1787, 1
49, 111, 1
1402, 905, 1
730, 506, 1
334, 975, 1
1802, 143, 2
318, 1535, 3
765, 286, 1
1102, 1845, 3
138, 1008, 1
322, 1563, 1
1539, 705, 1
241, 1796, 1
486, 1686, 1
774, 1779, 1
1673, 1894, 1
88, 716, 1
1246, 83, 1
458, 552, 1
1504, 220, 1
1106, 770, 1
741, 15, 1
202, 1296, 1
826, 1680, 1
789, 1189, 2
415, 1793, 1
716, 1496, 1
738, 1798, 1
1176, 1546, 1
1095, 1903, 1
351, 1459, 1
1925, 908, 1
1318, 1307, 1
1754, 1582, 1
578, 988, 2
1093, 242, 1
985, 1911, 1
314, 190, 1
1615, 769, 1
545, 847, 1
392, 951, 1
1042, 1368, 1
1977, 782, 1
89, 1567, 1
1096, 720, 1
1741, 576, 1
1232, 930, 1
1596, 1030, 1
1985, 1871, 2
635, 1643, 1
1106, 532, 1
709, 1436, 1
328, 1830, 1
1782, 616, 1
94, 1511, 1
1202, 1147, 1
692, 634, 1
7, 1778, 1
415, 1738, 1
716, 1875, 1
1874, 931, 1
492, 249, 1
595, 852, 1
1321, 494, 1
871, 1454, 1
3, 1707, 1
1747, 1303, 1
829, 578, 1
1027, 101, 1
1162, 13, 1
1312, 113, 1
1845, 1892, 1
1476, 1817, 1
980, 1035, 2
36, 532, 1
177, 570, 1
430, 354, 1
650, 1243, 1
442, 1365, 1
1003, 273, 1
1688, 1192, 1
546, 1214, 1
1930, 1005, 1
778, 1166, 1
1592, 1385, 1
1280, 121, 1
89, 1372, 2
150, 174, 1
1749, 826, 1
1263, 965, 1
360, 1794, 1
1963, 1687, 1
1723, 327, 1
81, 1273, 1
1022, 1438, 2
1943, 1103, 1
724, 338, 1
1022, 683, 1
964, 646, 1
570, 258, 1
1855, 758, 1
1552, 592, 1
130, 201, 1
1070, 1733, 1
444, 1717, 1
721, 1787, 1
950, 392, 1
467, 652, 1
1714, 345, 1
821, 1985, 1
1606, 397, 1
1448, 1471, 1
1717, 1069, 2
1307, 1641, 1
1548, 968, 1
1822, 1933, 1
1007, 1217, 1
1346, 115, 1
360, 1765, 1
814, 1724, 1
1320, 216, 1
436, 1031, 1
849, 717, 1
1942, 1438, 1
1965, 1119, 2
1518, 1333, 1
1652, 676, 2
98, 1547, 1
1215, 184, 1
1702, 216, 1
970, 1933, 1
856, 318, 1
939, 940, 1
1311, 783, 3
755, 67, 1
249, 1970, 1
1895, 430, 1
946, 1279, 1
270, 1390, 2
1538, 1187, 1
1023, 537, 2
242, 299, 1
618, 1681, 1
1109, 901, 1
1334, 956, 2
1901, 1389, 1
1383, 378, 1
299, 1748, 1
1588, 1780, 1
434, 1640, 1
1156, 624, 1
1591, 1149, 1
1710, 1318, 1
893, 1816, 1
1946, 266, 2
1771, 173, 2
1142, 816, 1
