x_coordinate,y_coordinate,no_packages
297, 1243, 1
872, 1857, 1
322, 265, 1
222, 346, 1
1768, 210, 1
1345, 199, 1
1814, 919, 3
1014, 107, 1
380, 1400, 1
365, 824, 1
915, 1911, 1
158, 1899, 1
1020, 1857, 1
1524, 364, 1
1636, 1294, 1
1740, 1181, 1
1592, 276, 1
1040, 1065, 1
1654, 671, 1
1043, 412, 1
402, 698, 3
1716, 338, 1
1549, 801, 1
111, 1000, 1
1936, 1091, 2
686, 1690, 1
1525, 589, 1
1423, 85, 1
1085, 1477, 1
56, 1309, 1
1571, 1660, 1
1170, 1109, 1
858, 1499, 1
879, 1274, 1
1167, 1156, 1
462, 1824, 1
102, 614, 1
1938, 373, 1
1889, 104, 1
1508, 208, 2
203, 609, 1
324, 800, 1
362, 1754, 1
1973, 21, 1
1403, 867, 1
1049, 499, 1
59, 1023, 1
693, 1025, 1
660, 436, 1
1919, 1289, 1
80, 1036, 1
1730, 125, 2
1278, 861, 1
188, 1031, 1
867, 1433, 1
319, 537, 1
160, 32, 1
1521, 699, 1
801, 1927, 1
715, 759, 1
1879, 335, 1
186, 1510, 1
1105, 791, 1
1536, 1467, 1
1540, 657, 1
1314, 1621, 1
1682, 1624, 1
913, 713, 1
560, 339, 1
267, 848, 1
36, 1132, 1
593, 1707, 2
1732, 1788, 1
1761, 1891, 1
688, 1364, 2
1746, 537, 2
1319, 79, 1
1145, 189, 1
1898, 1563, 1
1777, 1914, 1
130, 537, 1
508, 112, 1
1332, 831, 1
1953, 1374, 1
1709, 1102, 1
807, 920, 1
614, 1575, 1
864, 826, 1
1513, 658, 1
1694, 438, 1
523, 524, 1
1386, 946, 1
1567, 1447, 1
1879, 1165, 1
1104, 504, 1
704, 1612, 1
891, 360, 1
953, 597, 1
1359, 517, 1
1307, 453, 1
