x_coordinate,y_coordinate,no_packages
459,1735,1
1731,1139,1
1561,570,1
1653,878,1
1995,1571,1
1256,1382,1
53,1247,2
1698,1420,1
369,559,1
632,1887,1
12,371,2
1159,1346,1
290,1517,1
62,187,1
440,770,1
698,322,1
1477,664,1
1162,1221,1
107,318,1
1265,101,1
557,907,1
994,1243,1
559,441,1
233,706,1
580,1388,1
996,1079,1
93,451,1
1227,112,1
617,1936,1
281,1565,1
671,245,1
1529,881,1
778,1090,1
1024,1144,1
1651,725,1
1764,1519,1
38,941,2
1765,641,1
1174,828,1
855,592,1
42,1978,1
1641,1940,1
1703,1412,2
180,894,1
498,892,1
1073,161,1
635,1527,1
682,1595,1
1045,1296,1
1044,397,2
715,719,1
1677,1321,1
483,210,1
404,355,1
1556,1554,1
362,1948,1
1011,950,1
1556,1186,1
1892,1806,1
1301,1279,1
1988,1284,1
900,139,1
1293,620,1
1211,115,1
151,635,1
77,116,1
587,157,1
1751,184,1
1038,787,1
1135,1954,1
1834,84,1
1658,1170,1
658,1239,1
308,1961,1
211,1660,2
703,1462,1
1323,353,1
1449,896,4
1073,1070,1
745,763,2
793,837,1
1390,1224,1
1292,1325,1
675,193,1
791,581,1
1744,1344,3
1234,1788,1
166,1193,1
1877,716,1
1343,1430,1
264,1218,1
173,634,1
1317,1621,1
261,1372,1
1939,1513,4
1868,1078,1
1373,867,1
37,742,1
1947,438,1
1569,995,1
