x_coordinate,y_coordinate,no_packages
23, 1237, 1
522, 419, 1
270, 85, 2
1851, 185, 2
591, 566, 1
340, 1491, 1
1774, 120, 1
86, 523, 1
161, 857, 1
1646, 1559, 1
1351, 1755, 2
403, 560, 1
856, 374, 1
129, 302, 1
1077, 1805, 1
901, 1334, 1
1792, 827, 1
270, 729, 3
923, 244, 1
959, 35, 1
963, 104, 1
897, 196, 1
409, 1128, 1
1334, 1814, 1
25, 628, 1
1, 461, 1
1607, 69, 1
330, 1816, 1
60, 1649, 1
1904, 1240, 1
958, 367, 2
721, 508, 1
922, 1584, 1
261, 249, 1
1126, 1873, 1
274, 41, 1
339, 948, 1
1521, 478, 1
562, 772, 1
1022, 1008, 1
1458, 1089, 1
434, 1190, 2
29, 443, 1
282, 751, 1
1870, 1009, 1
1332, 1768, 1
1908, 1618, 1
184, 439, 1
348, 528, 1
148, 890, 1
