x_coordinate,y_coordinate,no_packages
1688,1165,2
899,254,1
622,1433,1
557,1024,1
896,164,1
1821,884,1
1236,512,1
468,1969,1
1762,1178,1
42,1566,1
551,1180,1
1548,358,1
1334,905,2
371,1198,1
1667,1007,3
962,712,1
657,1372,1
329,675,1
1014,590,1
820,1666,1
75,931,1
516,662,1
1582,827,2
1689,2,1
1111,946,1
384,1061,1
1549,1020,1
1556,105,1
1124,268,2
897,1803,1
248,59,3
1246,1636,1
324,636,1
1131,835,1
1723,1869,1
1939,240,1
315,1020,2
597,1042,1
850,1709,1
967,499,1
296,785,1
1227,1040,1
279,1769,1
1582,1617,2
696,1913,1
547,1680,1
1486,611,1
1187,1351,1
304,914,1
706,680,1
