x_coordinate,y_coordinate,no_packages
1603, 1031, 1
1954, 1629, 1
902, 1468, 1
1878, 70, 1
644, 471, 1
409, 392, 3
793, 1270, 1
880, 1084, 1
1300, 1457, 1
1193, 1669, 1
1186, 1007, 1
1481, 738, 1
1499, 1374, 1
1553, 1608, 1
1259, 211, 2
1591, 1510, 1
723, 138, 1
1963, 1845, 2
273, 1336, 1
1413, 754, 2
1548, 1716, 1
80, 419, 1
1192, 358, 1
1672, 1330, 1
1827, 475, 1
1453, 874, 2
636, 1855, 1
739, 1800, 1
1845, 913, 1
1092, 1684, 1
381, 690, 1
1958, 612, 1
1764, 1691, 1
40, 561, 1
180, 701, 1
1557, 437, 1
81, 1626, 1
1946, 1949, 1
1150, 1684, 1
331, 649, 1
1749, 475, 1
1537, 811, 1
1530, 1024, 1
1959, 1652, 1
342, 480, 1
1439, 1936, 1
1781, 1211, 1
898, 941, 1
1226, 1436, 1
581, 1067, 1
248, 1977, 1
834, 1144, 1
1284, 817, 1
1043, 1697, 1
1023, 1872, 2
829, 992, 1
668, 1732, 2
560, 1344, 1
1640, 690, 1
1105, 1582, 1
190, 838, 2
1539, 990, 1
316, 1042, 1
1835, 1474, 1
1375, 1896, 1
1873, 1561, 1
115, 1899, 1
1167, 287, 2
511, 877, 1
388, 1608, 1
323, 1262, 1
1528, 1431, 1
770, 1167, 1
363, 1643, 1
91, 714, 1
703, 1059, 1
820, 998, 1
1202, 807, 1
1519, 890, 1
451, 1715, 1
180, 764, 1
1400, 986, 1
590, 777, 1
215, 549, 1
761, 1259, 1
176, 969, 1
1947, 1126, 1
1060, 1743, 1
285, 1670, 1
872, 91, 1
1724, 956, 1
869, 1265, 1
443, 267, 1
1933, 876, 2
572, 87, 2
1484, 1750, 1
1763, 1872, 1
1633, 738, 1
356, 1137, 1
1286, 93, 1
