x_coordinate,y_coordinate,no_packages
1129, 1712, 1
1254, 1243, 1
1626, 1746, 2
567, 404, 1
839, 1692, 1
465, 946, 3
1505, 703, 1
1437, 759, 1
99, 1758, 1
1671, 251, 1
470, 225, 1
948, 1742, 1
513, 1706, 1
679, 672, 1
532, 685, 1
1686, 345, 1
492, 567, 2
840, 1424, 2
1669, 1221, 1
908, 978, 1
1918, 469, 1
1192, 1177, 1
989, 1099, 1
186, 1894, 1
118, 950, 1
1227, 1207, 1
214, 1459, 1
715, 1722, 1
1511, 519, 3
1490, 699, 1
883, 1908, 3
1837, 1566, 1
1698, 1354, 1
918, 434, 1
1741, 916, 1
1616, 702, 1
1692, 68, 1
1539, 614, 1
1564, 1696, 1
1956, 753, 1
33, 371, 1
144, 114, 3
569, 1664, 1
194, 956, 1
125, 893, 1
1359, 455, 1
807, 173, 1
830, 1286, 3
208, 305, 1
913, 247, 1
1710, 1937, 1
937, 990, 1
1964, 1888, 1
1493, 434, 1
1849, 408, 1
1976, 1604, 2
1788, 696, 1
14, 1140, 1
523, 1828, 1
1137, 413, 1
277, 98, 1
1054, 970, 1
22, 559, 1
152, 1429, 1
1473, 13, 1
1903, 993, 1
1166, 1057, 2
1363, 1934, 1
1665, 547, 1
1444, 956, 1
216, 525, 1
18, 1780, 1
1669, 1184, 1
197, 278, 1
33, 696, 2
1350, 1772, 1
287, 198, 1
1730, 681, 1
1944, 781, 1
1437, 1452, 2
1313, 1401, 1
1378, 18, 2
1606, 1027, 1
1911, 680, 1
1455, 1151, 1
1314, 1495, 1
270, 1542, 1
1482, 1475, 1
333, 1164, 1
1254, 200, 1
1600, 170, 1
1142, 1989, 1
714, 216, 1
475, 1282, 1
546, 1014, 1
102, 847, 1
506, 353, 1
903, 1875, 1
1680, 1755, 1
708, 1719, 1
1708, 794, 1
286, 955, 1
1007, 640, 2
1575, 1777, 1
1053, 321, 2
254, 1675, 1
676, 1119, 1
688, 194, 1
399, 1369, 1
