x_coordinate,y_coordinate,no_packages
1502, 1242, 1
266, 506, 1
179, 1764, 1
1227, 1141, 1
195, 393, 1
202, 1428, 1
637, 718, 2
1474, 1605, 2
1829, 1156, 1
727, 752, 3
215, 101, 1
1991, 1200, 1
382, 1242, 1
344, 657, 1
1254, 406, 1
1750, 553, 1
909, 1523, 1
1018, 1491, 1
944, 974, 2
1207, 1829, 3
1901, 1926, 1
1292, 1855, 1
392, 481, 1
1898, 296, 2
918, 1318, 1
1713, 1034, 1
1289, 296, 1
765, 562, 1
1305, 1459, 1
1631, 1681, 1
65, 1393, 1
1559, 902, 1
308, 1722, 1
1619, 362, 1
197, 654, 1
610, 1530, 1
868, 1770, 1
135, 74, 1
1185, 891, 1
786, 1178, 1
1188, 1524, 1
723, 1554, 1
1855, 358, 1
759, 1339, 1
412, 264, 1
1202, 895, 1
1876, 509, 2
1115, 1616, 1
1414, 916, 2
1065, 1866, 1
1752, 502, 1
581, 249, 1
436, 1418, 1
194, 584, 1
1626, 935, 2
1287, 436, 1
1306, 360, 1
1164, 1769, 1
1521, 1580, 1
63, 235, 1
820, 462, 1
1153, 732, 1
182, 952, 1
1326, 1841, 1
384, 180, 1
668, 247, 1
913, 1006, 1
1810, 1803, 1
1864, 1408, 1
239, 175, 1
1356, 996, 1
1060, 66, 1
569, 1716, 1
1455, 1186, 1
986, 1363, 1
514, 1236, 1
1677, 571, 1
1027, 1878, 1
785, 373, 3
1039, 986, 1
1511, 1048, 1
1638, 1001, 1
751, 1166, 1
636, 179, 1
838, 960, 1
588, 664, 2
639, 8, 1
821, 859, 1
212, 1348, 1
190, 998, 1
426, 653, 1
1628, 563, 1
1999, 676, 2
883, 1513, 1
1111, 1851, 1
1136, 1476, 1
970, 542, 1
1833, 1059, 1
856, 653, 1
350, 1355, 1
1440, 1025, 1
432, 1922, 1
1253, 450, 2
1290, 1650, 1
454, 340, 1
626, 622, 1
414, 353, 1
384, 708, 1
1139, 524, 1
1378, 787, 1
554, 1852, 1
253, 869, 1
1630, 1217, 1
1133, 1306, 2
1888, 691, 1
753, 1658, 1
1810, 1268, 1
1480, 1442, 1
470, 1770, 1
29, 636, 2
456, 1615, 1
704, 140, 1
1557, 1826, 1
1017, 100, 1
1939, 1666, 1
806, 1300, 1
622, 914, 1
1013, 357, 1
1670, 748, 1
227, 16, 2
1708, 1356, 1
1677, 1443, 1
1724, 1858, 1
1742, 1529, 1
244, 649, 1
1633, 1664, 1
222, 1832, 1
850, 184, 2
1809, 1584, 1
760, 424, 1
1656, 1671, 1
277, 341, 1
1481, 234, 1
1638, 1113, 1
1425, 1638, 1
1987, 82, 2
1814, 804, 1
524, 1806, 1
638, 1440, 1
160, 3, 1
1649, 1526, 1
1320, 1952, 1
1891, 1988, 1
1383, 345, 1
108, 83, 1
1558, 42, 1
776, 1072, 2
1013, 66, 1
1012, 737, 1
710, 83, 1
785, 310, 1
500, 115, 1
1265, 387, 2
1251, 1247, 1
1114, 598, 1
585, 1846, 1
1801, 831, 1
916, 1003, 1
1444, 1843, 1
755, 643, 3
316, 167, 2
1659, 1055, 1
1987, 904, 2
1387, 442, 1
881, 776, 1
1061, 857, 3
1046, 1804, 1
148, 1521, 1
115, 290, 1
1258, 1901, 2
1508, 1134, 1
350, 109, 3
1930, 1541, 1
939, 1536, 1
818, 763, 3
1944, 193, 1
155, 512, 1
178, 781, 1
604, 93, 1
984, 1726, 1
2, 906, 1
521, 832, 1
1259, 1598, 1
1133, 889, 1
1928, 1274, 1
9, 995, 1
1857, 1694, 1
257, 1674, 1
1040, 939, 1
1738, 1151, 1
1406, 6, 1
1506, 440, 1
1724, 1922, 1
707, 1179, 1
19, 214, 2
174, 297, 1
1892, 105, 1
232, 1503, 3
1109, 959, 1
733, 1270, 1
984, 964, 1
1757, 671, 2
1743, 1570, 1
788, 1711, 1
338, 1131, 1
329, 1504, 1
1964, 1988, 1
1788, 285, 1
157, 1271, 1
996, 1770, 1
1334, 1665, 1
1363, 367, 1
792, 1464, 2
634, 49, 1
1399, 565, 1
104, 1236, 1
671, 706, 1
767, 1175, 1
1836, 1028, 1
714, 525, 2
