x_coordinate,y_coordinate,no_packages
1112,772,1
659,1780,1
1428,489,1
478,1753,1
89,651,1
1444,1870,1
790,1359,1
1335,311,1
75,258,1
1208,679,2
1790,1730,1
1077,1864,1
1479,295,1
1340,1986,1
961,1600,3
693,1276,1
1330,164,2
1745,1381,2
778,1954,1
1471,1817,1
1786,1108,1
140,480,1
1886,588,4
1529,185,1
201,1557,1
1787,205,1
1421,613,2
94,664,1
600,734,1
298,500,1
1159,1396,1
348,358,1
1783,783,1
493,1019,2
293,475,1
520,941,1
19,1840,1
1845,589,1
323,151,1
707,1203,1
1970,868,1
935,1731,1
787,1747,1
485,781,1
1177,605,4
604,44,3
1348,810,1
1159,1771,1
1525,1993,1
1241,1526,1
