x_coordinate,y_coordinate,no_packages
636,574,1
1757,1425,1
1991,1779,1
615,1995,1
1585,1691,1
1492,853,1
182,384,1
1870,1687,1
992,1555,1
765,1681,1
1620,325,1
1453,1037,1
1598,1743,1
1164,59,1
1792,1705,1
118,510,1
103,1880,1
407,561,1
950,1034,1
1890,253,1
495,762,1
913,363,3
971,1201,1
705,334,1
529,1533,1
185,583,1
101,333,2
1597,1976,1
453,1325,1
423,551,1
1051,41,2
1980,1571,1
970,1866,1
354,1231,1
458,516,1
1931,625,1
1452,1316,1
1833,771,2
940,516,1
618,1386,1
1277,813,1
15,1047,4
1979,1727,1
1149,1325,1
578,611,1
986,130,1
566,1311,1
567,534,1
1950,1827,1
385,307,1
492,1842,1
1755,1643,1
827,1352,1
286,1477,1
1018,605,1
857,828,1
72,1194,1
1171,1671,1
1487,1460,1
1094,1307,1
1856,1926,1
1038,614,1
1721,1346,2
370,601,1
262,1517,1
1655,1144,1
374,1939,1
687,1340,1
727,457,1
628,861,1
678,761,1
602,949,2
963,109,2
1195,1188,3
145,967,2
1024,245,2
781,1085,1
110,1783,2
281,410,1
1166,1828,2
937,293,1
1465,369,1
998,681,1
362,641,1
9,925,1
1558,1584,1
1565,324,1
1563,1596,1
1258,888,1
826,878,3
785,9,1
408,1496,1
28,1826,1
1706,1087,1
1385,8,1
509,463,1
705,639,1
785,1030,1
342,133,1
610,1942,1
