x_coordinate,y_coordinate,no_packages
23,995,1
1372,822,1
111,620,1
1519,1298,1
1652,1643,2
1028,763,1
1458,686,1
1990,747,1
366,868,1
785,1782,1
307,14,1
1913,1449,1
404,1054,1
1490,1786,1
99,951,1
248,1777,1
751,102,2
1405,756,1
691,1382,1
1677,48,1
366,600,1
35,914,1
1302,72,1
731,1498,1
1512,811,1
172,1095,1
1488,296,1
882,1828,1
1990,938,1
499,1881,1
1709,1909,1
1072,1165,1
156,668,1
300,1247,3
1306,1663,2
782,1049,4
161,691,2
1534,618,1
45,376,3
526,1477,1
1808,162,1
887,1976,1
392,1169,1
620,1260,1
1749,1625,1
1636,100,1
968,440,1
894,562,1
1593,380,1
1375,93,1
1863,371,1
558,10,1
38,1601,1
265,562,1
1226,1618,3
651,198,1
37,1452,1
130,1252,1
1458,1247,1
1204,861,1
673,1108,1
1904,1142,1
697,654,1
910,310,1
1520,1021,1
1428,348,1
523,825,1
1745,1170,3
1293,996,1
707,170,1
1084,756,1
1537,645,1
957,60,1
1197,341,1
1156,883,1
1566,47,1
581,1139,1
480,768,2
269,775,1
1740,252,1
447,432,4
1168,592,1
325,1570,1
1504,821,1
720,1538,1
1844,1227,1
1577,743,1
1360,1811,1
1296,1560,1
1028,1096,1
461,1759,1
1549,950,1
1893,920,1
1788,363,1
6,1090,1
1562,950,1
1399,1858,1
1188,1337,1
856,840,1
59,1267,1
1248,1269,1
164,1227,1
837,1936,1
1248,511,1
1281,966,1
1949,758,1
1231,1809,1
797,1130,1
395,1741,2
937,755,1
490,358,1
1459,1886,1
271,600,1
63,423,1
940,501,1
908,495,1
1992,944,1
227,1645,1
678,1786,2
326,501,1
1971,143,1
66,1396,1
1775,1064,4
1765,789,1
854,1961,1
1466,1100,1
1590,1243,1
1093,1463,1
984,1695,1
599,1662,1
1684,1485,1
744,818,1
1047,1288,1
877,1612,1
298,1734,1
1690,1187,1
228,1478,1
845,1344,1
1869,497,1
430,541,1
1314,1420,1
1841,1452,1
501,1550,1
604,1411,1
1612,922,1
1163,563,1
1559,286,1
590,53,1
759,1154,1
596,628,3
324,1162,1
973,1460,1
603,316,1
1423,263,1
598,1759,1
1304,466,1
433,1194,1
1196,24,1
1476,1041,1
1058,831,1
1843,348,3
1318,319,1
1026,643,1
774,1772,2
1327,346,2
987,359,1
777,29,1
132,701,1
422,459,1
1246,1593,1
244,1331,1
1021,940,1
1307,1856,1
1528,1732,1
1613,1073,2
1518,414,1
67,816,1
1949,674,1
555,1133,3
1733,1518,1
162,1987,1
914,1160,1
501,524,1
374,1412,2
1756,501,1
1469,934,1
1247,544,1
187,1521,1
1701,1878,1
1849,271,1
124,425,1
1199,1559,1
950,201,1
1600,104,1
1298,149,1
238,905,1
404,204,1
440,1225,1
1165,19,1
1763,1853,1
1815,906,1
398,1206,1
1258,1547,1
1,515,1
1231,554,1
361,673,1
1053,581,3
613,541,2
509,698,1
1149,1030,1
901,228,3
1936,373,1
653,1829,3
963,1015,1
134,1557,1
623,193,2
907,701,1
1103,1684,1
1594,222,1
436,629,1
655,1569,1
210,1402,1
1248,430,1
316,663,1
1569,811,1
1745,323,1
321,666,3
970,1338,1
853,1596,1
468,1910,1
1913,1753,1
759,296,1
1488,724,1
645,921,1
1153,805,1
11,1561,2
113,1983,1
1322,1649,1
935,1570,1
1676,1442,1
1355,1467,1
1705,764,1
875,1619,1
1142,1146,1
1633,440,1
901,1753,1
152,497,1
1480,982,3
1214,962,3
1938,94,1
798,1408,3
1446,997,1
1242,1200,1
207,114,1
565,1101,1
1891,582,1
275,1803,1
664,1587,1
1688,310,2
1207,612,1
1150,180,1
671,1172,1
1353,533,1
1673,596,1
287,1581,1
1783,1609,1
1513,642,3
739,1853,1
1530,1811,1
657,959,1
741,682,1
1989,1441,1
1236,1531,2
287,244,1
875,811,1
1634,98,1
123,1869,4
764,33,1
65,1965,1
1634,669,1
1007,578,1
1299,137,1
1157,188,3
1598,230,1
1635,1051,1
179,1175,2
1249,1331,4
1539,149,1
882,1674,1
924,1821,2
1513,311,1
149,372,1
695,929,1
1418,1514,1
885,1821,1
1177,601,1
1696,798,1
461,660,1
530,1752,1
1381,1572,1
937,1338,1
1576,1682,1
726,1829,2
1776,1181,1
1583,303,1
371,206,1
1232,1934,1
1596,260,1
1955,141,1
645,1901,1
427,413,1
868,555,1
1883,444,1
55,281,2
1934,900,1
1941,768,1
1776,1523,2
427,779,1
898,817,1
1578,779,1
255,190,3
1037,1870,1
1057,249,1
429,246,3
1516,1238,1
648,850,1
185,1637,1
978,522,1
1935,935,1
778,1645,1
1969,1756,1
738,1936,1
133,889,3
1335,615,1
1436,172,1
1659,798,2
32,1948,3
1494,1325,2
92,288,1
363,1156,1
1062,318,1
962,1561,1
1221,1643,1
1515,1353,1
1264,849,1
858,353,1
1062,1976,1
1657,1659,1
747,1800,2
1610,332,1
417,626,1
764,1861,1
1273,657,1
52,679,1
963,70,1
295,1871,1
1104,772,1
1479,1075,1
205,30,1
456,188,1
135,230,3
951,850,2
1099,901,1
1235,1657,1
637,975,1
1849,526,1
1344,1105,1
1256,1368,1
978,1009,1
1744,1169,1
449,1054,1
1929,292,1
168,1522,1
827,578,2
215,511,1
378,1495,1
673,1455,3
1368,1209,1
1182,1809,1
1842,269,1
767,1354,1
1508,1914,2
1531,1855,1
1294,98,1
373,29,1
69,1710,1
331,812,1
1171,984,1
704,384,1
1673,1988,1
925,439,1
538,1117,1
1525,572,1
1053,1892,1
1827,381,1
1652,1785,1
1124,934,1
1368,1753,1
1063,538,1
748,873,1
