x_coordinate,y_coordinate,no_packages
1148,569,1
1937,1809,1
1374,153,1
1323,863,1
891,650,1
405,403,1
1011,1021,1
562,862,1
927,350,1
1210,784,1
43,583,1
1604,1753,1
9,1867,1
268,1723,3
75,1834,1
1080,80,1
33,142,1
1699,1643,1
616,562,1
708,819,1
1586,641,1
96,805,1
930,1010,1
1980,1864,1
765,1920,1
59,458,1
21,284,1
661,1764,1
892,463,1
391,1482,2
755,1671,2
10,1913,1
107,531,2
88,226,1
623,153,1
1408,1254,1
777,552,1
1894,282,1
245,258,1
303,1542,1
1741,1978,2
1304,915,1
1068,1080,1
978,1354,1
574,659,1
988,462,1
1569,606,1
722,1143,1
496,1350,1
1752,421,1
153,1990,1
435,26,1
958,1676,1
998,214,1
1667,1209,1
1052,1758,1
1934,638,1
1342,315,1
216,1872,1
1877,744,1
926,1777,1
415,1597,1
140,569,1
1405,629,3
1182,1327,1
944,1794,1
225,492,1
943,383,1
975,1355,1
720,543,1
1127,172,1
434,308,1
882,1040,1
903,558,1
100,1328,1
1900,865,1
387,824,1
565,1084,1
1062,887,1
102,1323,1
227,449,1
1833,73,1
488,134,1
564,463,2
1432,1466,1
804,207,1
1687,1801,1
1014,421,1
416,711,1
1445,1221,1
6,193,1
1859,1434,1
1513,625,2
1408,488,1
1395,142,1
680,1842,1
1970,26,1
876,684,1
1995,540,2
349,1391,1
19,1216,1
970,1194,1
1788,506,1
92,1677,1
1392,595,1
1075,1030,1
300,1587,1
623,1646,1
926,1004,1
1117,527,1
519,746,1
1695,722,1
683,1825,1
1359,1755,2
1727,1220,1
552,1404,1
1310,42,1
840,1753,1
290,731,1
500,1182,1
1993,882,1
1524,182,1
1955,773,1
1977,560,2
1390,1115,2
920,1962,2
358,543,2
714,1818,1
1206,854,3
565,633,1
1186,1065,1
1708,1254,1
1628,931,1
1623,1622,1
225,1985,1
1898,1403,1
1394,307,1
593,1277,1
333,621,1
132,1637,1
929,83,1
1690,1214,1
1000,626,1
721,1352,1
102,514,1
1799,580,1
1028,1362,3
1148,317,3
1460,554,1
1501,402,1
1880,165,1
65,969,2
509,1662,1
791,865,1
1851,200,2
1884,618,1
354,1154,1
1793,660,1
285,1399,1
512,277,1
408,616,1
608,1160,2
944,1117,1
1602,1793,1
196,283,1
1421,641,1
1403,1459,1
725,875,1
1969,840,1
1868,1144,1
1570,862,1
287,1259,2
1611,496,1
764,260,1
1843,1158,2
109,1546,1
257,825,1
947,1653,1
1060,942,1
173,112,1
1330,219,1
199,1683,1
986,1414,1
124,248,1
1381,1046,1
108,1436,1
295,1151,1
1014,279,1
1383,1310,2
616,1286,1
1918,13,1
1277,1408,1
137,0,1
1802,247,1
506,418,1
50,1705,1
800,113,2
614,828,1
376,1679,1
1736,1119,1
1254,1395,1
1347,1263,1
299,1302,1
290,1676,1
492,349,1
1432,1119,1
983,593,1
204,1964,1
752,1367,1
790,1428,1
950,853,1
303,57,1
246,1155,1
1188,620,1
1332,1829,1
910,87,2
726,1971,1
1807,1480,1
18,324,1
1752,1763,1
714,1848,1
799,1050,1
1343,310,1
1472,1153,1
1464,1758,1
570,1607,1
620,1891,1
1876,1718,1
771,1971,1
1349,369,1
1899,1038,1
1076,530,1
663,1205,3
712,1197,1
826,138,1
1744,1500,1
197,1362,1
1913,1391,1
1556,474,4
1655,1878,1
484,215,2
356,1491,2
1547,1993,1
131,126,1
234,76,1
149,904,1
1242,1292,1
1891,356,1
1430,920,1
1305,1175,1
400,517,1
1390,585,1
1519,331,1
1082,1656,1
176,1192,1
1965,1369,1
68,1658,1
10,736,1
1163,1119,2
697,379,1
1961,1865,1
1081,1016,1
424,1168,1
1025,721,1
1842,1144,2
1641,137,1
1280,770,2
1165,160,1
1059,610,1
1021,472,1
1107,677,1
1682,1926,1
1696,514,1
732,139,2
323,1982,1
1094,1178,1
1060,1908,1
639,817,1
1118,1428,2
1193,964,2
538,1337,1
692,863,1
685,1818,1
285,418,1
1502,675,2
1358,1868,2
482,1010,1
1941,1154,2
1439,1710,1
72,708,4
1945,852,1
1254,1903,1
1129,980,3
554,1481,1
72,1017,1
1331,717,1
621,1600,1
1989,466,1
113,53,1
1661,401,1
1761,776,1
1511,37,1
106,792,1
1424,256,1
874,1125,1
896,241,2
1850,753,1
702,894,2
487,475,1
20,465,1
1541,1819,1
1098,1163,1
1642,30,2
511,1664,1
116,259,1
578,89,1
1233,1341,2
598,265,1
980,1346,1
157,156,1
1113,421,1
1505,1665,1
1874,1758,1
1460,619,3
1597,1129,1
1338,500,1
547,653,1
1031,213,1
1844,841,1
1273,995,1
416,1867,1
1998,1066,1
1519,1132,1
762,1484,1
290,73,3
1430,901,1
929,1951,1
1021,1712,1
569,1204,1
1694,1976,1
571,1750,1
1014,38,2
787,909,1
421,776,1
882,1090,1
624,64,1
712,1919,1
1246,1545,2
1889,1696,2
1659,1542,1
1550,56,1
1698,1272,1
875,1602,1
1506,1540,1
223,1133,1
1477,1909,1
1758,1920,1
868,1172,1
1574,1062,1
1966,780,1
1893,487,1
31,574,1
1947,561,1
511,1579,1
691,1169,1
1260,561,1
1350,513,1
1659,1580,1
254,628,1
657,1712,1
366,908,1
900,18,1
1978,734,1
1729,1139,1
119,1186,2
566,1837,1
643,1952,1
368,528,1
565,531,2
260,465,1
300,1784,1
101,476,1
78,377,1
1762,901,1
85,1133,1
124,1949,1
530,1997,1
1389,1730,2
723,1106,1
1229,480,1
158,1038,1
1046,158,1
667,1168,1
1684,1394,1
1314,873,2
293,50,1
1614,737,1
835,1837,1
963,1930,3
1273,63,1
