x_coordinate,y_coordinate,no_packages
1975,1112,1
465,1996,1
227,246,1
605,258,2
628,926,1
1924,169,3
1990,1033,1
1679,1927,2
1046,399,1
1393,454,1
406,1502,1
1076,1230,1
1152,1761,1
96,1638,1
1104,471,1
1087,341,1
205,1393,1
1299,1759,1
1726,1905,1
311,1107,3
1248,868,2
570,100,3
1943,820,1
1845,1068,3
1830,975,1
278,1477,2
0,153,1
1138,1368,1
1890,1502,1
1964,136,1
840,287,1
1684,328,1
1652,1999,3
496,801,1
1323,858,1
396,509,1
144,463,3
565,287,2
252,1486,1
1934,1376,1
908,291,1
1557,670,1
240,1066,1
210,1580,1
964,475,1
611,1683,1
1521,1249,1
144,1802,3
1864,1474,1
557,1944,4
781,1716,2
231,1283,1
1198,344,2
1416,1772,1
1553,596,1
211,181,4
1235,1965,1
742,494,2
1361,1012,1
1972,885,1
1306,215,2
573,1725,1
564,1852,1
1040,673,1
1712,514,4
170,26,1
1650,994,1
1013,453,1
1363,544,1
1599,1692,1
1148,1242,1
769,1242,1
1894,1367,1
1232,220,1
1625,1316,3
1178,194,1
1564,488,1
1377,1452,2
863,1669,1
1524,81,1
1614,901,2
1174,1768,1
1925,816,1
1286,1524,1
1370,1859,1
1161,370,1
1937,673,1
1885,844,1
1493,935,1
519,734,1
704,721,3
509,566,1
97,664,1
1300,538,1
328,428,1
1768,1120,1
1516,821,1
1599,1670,1
1023,1754,1
720,1262,1
1648,1712,3
648,1697,1
1872,1478,1
831,640,1
1309,381,1
414,542,2
994,718,1
896,1834,1
326,1964,1
32,228,1
635,1861,1
1315,1147,1
1146,1102,1
1266,1424,1
191,185,1
1873,1795,1
1745,539,1
696,1091,1
272,1886,1
1730,1958,1
1794,1817,1
1256,1167,3
663,460,1
83,503,1
1367,560,1
459,1706,1
448,502,2
901,1326,1
297,25,1
1975,42,2
989,1716,1
1139,1128,4
393,844,1
1062,1189,1
1178,1819,2
792,1529,1
1631,745,1
539,883,1
1843,1895,2
655,1106,1
1962,1419,1
1761,1694,4
505,1629,1
263,197,4
1606,1039,1
1096,642,1
1692,1237,1
713,1469,1
1999,1134,1
458,952,1
1713,108,1
896,1018,1
132,1952,4
45,1146,1
1331,117,2
976,1776,1
130,1396,1
1955,1472,1
516,1940,2
56,1461,1
882,1442,1
273,811,1
925,634,1
1381,623,1
1167,1635,2
1937,833,1
1105,1395,1
1766,13,3
108,1458,1
1203,245,1
145,1257,1
847,1495,1
398,509,3
1584,1554,4
1711,371,1
1902,1013,1
679,182,1
826,1175,1
1403,793,1
780,1426,1
1735,703,1
637,727,1
881,1800,1
185,377,1
410,464,1
1325,1296,1
925,1539,1
527,41,2
124,1140,1
764,195,1
1973,1083,1
669,787,1
1638,1853,1
767,1759,1
353,386,1
1020,372,1
1998,707,1
1399,1869,1
766,1175,1
902,1446,1
1581,363,1
1667,1677,1
1274,79,2
1819,1962,1
246,1653,2
1914,596,1
1398,369,1
342,1843,1
395,1235,1
1255,1884,1
931,1901,1
1703,796,1
1933,238,1
134,692,1
289,490,3
1005,385,1
85,733,1
1886,983,1
1863,1350,1
1718,1210,1
1064,186,1
656,1867,1
1177,1438,1
807,1550,1
411,578,1
917,1563,1
1933,1282,1
891,772,1
48,1006,1
1149,991,1
626,1019,4
1578,588,1
1431,112,1
85,385,3
628,1827,1
1843,1169,1
1312,642,1
1094,57,1
620,788,1
1974,1101,1
1690,1401,2
1512,1041,1
365,1041,1
1431,91,2
202,936,3
1827,453,1
149,1462,1
423,1169,1
31,92,2
421,1843,1
1892,594,1
492,1350,1
1702,677,4
798,1692,1
1879,1715,1
319,290,1
1273,1369,1
1888,865,1
1454,1768,2
634,419,3
1338,1508,2
838,1413,1
1686,847,1
1725,1845,1
1595,999,1
21,1283,1
85,1425,1
263,1357,1
144,1305,1
325,1847,1
136,375,1
342,1932,1
1956,1394,1
1423,815,1
586,583,2
535,222,1
808,1685,2
413,1946,1
1733,1019,1
1061,73,1
223,228,1
1706,794,1
1561,1420,1
495,892,1
897,1512,1
1222,1575,1
1912,1031,1
387,1573,1
651,89,1
1942,312,1
1946,513,2
717,946,1
1319,115,1
313,1939,1
130,461,1
398,687,1
898,51,2
142,1727,1
1082,589,1
293,1120,3
116,228,1
839,1060,1
1266,1475,1
1910,658,1
293,1846,1
478,12,1
1152,119,1
1574,1161,1
459,1560,1
1154,1117,1
1328,1687,2
1919,1170,1
578,1404,1
920,1864,1
1398,1004,1
706,1303,1
1882,1840,1
1098,1801,1
295,587,1
357,1972,3
526,1806,1
1515,42,1
614,294,1
840,1455,2
1744,464,4
256,1720,1
426,1928,1
1809,855,1
926,909,3
949,744,1
1362,816,1
1085,421,1
1459,391,1
1941,1789,1
1605,1267,1
948,1122,2
1622,836,1
628,437,1
963,222,1
926,615,2
1957,1586,2
844,104,1
691,1129,2
1350,787,2
884,369,3
48,1421,1
1162,1366,1
1527,1393,1
319,1313,1
1601,1640,1
842,648,1
1777,1512,1
1907,996,1
1910,1563,1
1505,1286,2
1384,198,1
175,43,1
1765,1780,1
1746,184,1
1846,730,1
308,1961,1
1721,135,1
1862,646,1
1696,914,1
1440,358,1
207,1643,1
1844,1803,1
850,242,1
1266,839,1
1131,1287,1
575,1413,1
510,1999,1
1936,300,2
198,1547,1
1802,780,1
976,349,1
1200,1409,4
742,1906,1
1171,372,1
40,1987,1
1375,1160,1
695,174,2
141,362,1
614,1387,1
306,227,4
1619,1966,1
1969,1298,1
1456,1623,3
170,726,1
1637,1013,1
1824,1208,1
346,747,2
393,1051,1
1065,1851,2
1002,652,2
106,1329,1
627,538,1
886,691,1
1535,1555,1
1350,164,1
