x_coordinate,y_coordinate,no_packages
1425, 1741, 1
1248, 1675, 1
480, 1659, 1
947, 797, 1
620, 1756, 1
330, 576, 1
1201, 374, 1
849, 1772, 1
874, 1621, 1
304, 1569, 2
1155, 564, 1
983, 1279, 1
1033, 1, 1
227, 716, 1
1342, 1299, 1
1178, 1848, 1
568, 1376, 1
1972, 1967, 1
1277, 1466, 1
20, 1387, 1
250, 562, 1
35, 6, 2
695, 1593, 1
929, 1198, 1
822, 1480, 1
113, 1138, 1
822, 120, 1
71, 1506, 1
1115, 1215, 1
670, 848, 1
1383, 1781, 2
701, 963, 1
1924, 871, 2
1222, 1577, 1
1948, 580, 1
9, 810, 1
1603, 238, 1
292, 1613, 1
807, 1845, 1
1102, 1347, 2
747, 84, 1
325, 1967, 1
1340, 482, 1
157, 139, 1
280, 1497, 1
492, 872, 1
1602, 1370, 1
810, 1121, 1
1402, 727, 1
923, 1702, 1
1715, 1527, 1
1725, 1254, 1
1618, 1222, 1
1267, 1396, 1
1878, 555, 1
92, 1890, 1
1799, 1710, 1
1325, 1374, 1
943, 218, 1
1688, 1955, 1
1981, 1777, 1
1652, 1794, 1
1383, 1305, 1
1443, 469, 1
1142, 12, 1
27, 1473, 1
279, 1288, 1
1722, 384, 1
1007, 307, 2
1766, 1635, 1
1763, 1953, 1
1300, 1276, 1
1826, 910, 1
1524, 1621, 1
72, 867, 1
693, 644, 1
1305, 950, 2
1617, 1606, 1
614, 443, 1
1599, 738, 1
1929, 284, 1
474, 1980, 1
1433, 1578, 1
19, 1322, 1
1635, 922, 1
1888, 600, 1
1449, 165, 1
849, 265, 1
1021, 1428, 1
1166, 1940, 1
152, 997, 1
28, 429, 1
968, 403, 1
1338, 504, 1
1368, 145, 2
721, 1012, 2
61, 1691, 2
1785, 871, 2
1434, 1988, 1
1779, 1337, 1
1153, 356, 1
889, 924, 1
100, 1669, 1
1818, 406, 1
334, 668, 1
746, 1190, 1
203, 1853, 2
108, 844, 1
777, 1954, 2
1378, 84, 1
1904, 1524, 1
666, 1706, 1
1297, 326, 1
1567, 1973, 1
1619, 1796, 1
1170, 863, 1
1226, 594, 1
376, 239, 1
1873, 115, 1
1854, 1974, 1
87, 1564, 1
1725, 619, 1
1397, 229, 2
625, 955, 1
645, 1144, 1
1320, 331, 1
1844, 1832, 1
680, 121, 1
1458, 1588, 1
1834, 260, 1
78, 1572, 1
1457, 36, 1
1109, 359, 1
1451, 440, 1
