x_coordinate,y_coordinate,no_packages
1283, 538, 1
610, 1352, 1
1851, 1813, 4
953, 779, 1
1939, 627, 1
755, 617, 2
1267, 1853, 1
1282, 197, 1
671, 240, 1
1227, 1207, 1
1082, 3, 1
1740, 251, 1
493, 942, 4
1529, 1262, 1
516, 676, 1
560, 1359, 1
1398, 1103, 1
99, 557, 1
38, 462, 1
740, 463, 1
443, 974, 1
1396, 1665, 1
1079, 884, 2
826, 372, 1
386, 1344, 1
1692, 1209, 2
1012, 530, 1
711, 1442, 1
58, 1684, 1
1823, 905, 3
1704, 10, 1
841, 458, 1
1739, 289, 1
1336, 371, 1
1321, 598, 1
233, 675, 1
79, 217, 1
1604, 1589, 1
1978, 685, 1
521, 216, 1
680, 1464, 1
86, 1906, 3
1086, 726, 1
1421, 1590, 1
1690, 291, 1
172, 610, 2
1741, 861, 1
1996, 825, 1
532, 434, 1
1596, 463, 1
