x_coordinate,y_coordinate,no_packages
811, 932, 1
1344, 1887, 1
1485, 1871, 1
268, 220, 1
778, 437, 1
586, 697, 1
1135, 114, 1
1160, 561, 1
1639, 1468, 2
520, 724, 1
443, 198, 1
1441, 259, 1
445, 898, 1
1397, 773, 1
782, 563, 1
483, 264, 2
946, 368, 1
73, 271, 2
406, 567, 1
714, 901, 1
1593, 588, 1
1329, 848, 1
275, 30, 1
952, 54, 1
1200, 1, 1
555, 1398, 1
1172, 1868, 1
1395, 380, 1
1015, 1452, 1
2, 1611, 1
721, 287, 1
314, 1109, 1
1380, 1094, 1
1247, 1933, 1
146, 1929, 1
1699, 111, 1
294, 980, 1
169, 1871, 1
1554, 1752, 3
1443, 1491, 1
202, 663, 1
116, 1699, 2
894, 83, 1
145, 1290, 1
1504, 1570, 2
1342, 873, 1
1556, 970, 1
1119, 1883, 2
834, 14, 1
45, 958, 1
579, 308, 1
375, 1291, 1
357, 1457, 1
1399, 105, 1
419, 1449, 1
382, 165, 1
474, 245, 1
1154, 620, 1
488, 934, 1
144, 668, 1
1219, 1810, 1
1558, 1837, 1
1195, 7, 1
1108, 1335, 1
454, 420, 1
1526, 1800, 1
1005, 1643, 1
569, 577, 1
574, 187, 1
431, 883, 1
979, 817, 1
1749, 1288, 2
1778, 388, 1
1549, 1321, 1
491, 1656, 1
1520, 1177, 1
1856, 1226, 1
277, 420, 1
202, 1873, 1
1163, 154, 1
1248, 1167, 1
816, 270, 1
961, 204, 1
1638, 778, 1
832, 636, 1
1872, 1133, 2
1366, 857, 1
1797, 1558, 1
292, 693, 1
1867, 580, 1
661, 1602, 2
1312, 1833, 1
492, 802, 1
186, 1962, 1
124, 1507, 1
1245, 880, 1
1831, 1530, 1
1736, 1988, 1
734, 1920, 1
846, 168, 1
663, 800, 1
1168, 676, 2
1551, 1719, 1
732, 110, 1
237, 1519, 1
487, 81, 1
1531, 31, 1
14, 1923, 2
1391, 1067, 1
1037, 89, 1
1259, 72, 1
1625, 1193, 1
554, 1670, 1
958, 1180, 1
1762, 197, 1
1756, 649, 1
1714, 1389, 1
1457, 379, 1
1974, 1566, 1
879, 910, 2
85, 1188, 1
138, 1527, 1
628, 792, 2
1262, 871, 1
1041, 18, 1
438, 347, 1
1676, 890, 1
460, 1803, 1
920, 1372, 1
649, 1700, 1
1463, 1480, 1
44, 659, 1
1404, 435, 2
227, 1790, 1
745, 299, 1
1750, 440, 1
771, 787, 1
317, 1233, 2
1298, 815, 1
82, 1153, 1
1147, 1871, 1
1508, 1116, 1
162, 436, 1
1447, 606, 1
66, 293, 1
856, 1431, 1
1359, 1527, 1
1329, 1223, 1
644, 1173, 1
920, 1527, 1
1959, 1271, 1
1022, 618, 1
96, 330, 1
1622, 1718, 1
330, 536, 1
6, 315, 1
1095, 432, 1
1558, 1477, 1
1984, 548, 1
1469, 169, 1
473, 31, 1
383, 1887, 1
25, 508, 1
553, 280, 2
