x_coordinate,y_coordinate,no_packages
1430, 4, 1
1090, 961, 2
1407, 619, 1
1163, 1625, 1
725, 707, 1
429, 563, 1
1284, 1803, 1
1025, 1867, 1
1221, 107, 1
289, 1787, 1
1366, 1344, 1
540, 856, 1
927, 186, 1
1640, 1193, 1
833, 1849, 1
1308, 1940, 1
1975, 1288, 1
1943, 848, 1
1781, 562, 1
1171, 494, 1
850, 1495, 2
1800, 667, 1
1301, 1837, 1
35, 766, 1
1422, 1733, 1
63, 161, 1
1643, 872, 1
814, 278, 1
539, 78, 2
1940, 786, 1
1213, 1085, 1
1962, 309, 1
879, 143, 1
922, 56, 1
1873, 469, 3
249, 531, 1
1644, 1612, 1
1518, 994, 1
1944, 1366, 1
1984, 1067, 1
1629, 750, 1
1541, 649, 1
749, 1691, 1
1282, 1082, 1
1489, 1824, 1
373, 256, 1
120, 1873, 1
1783, 1781, 1
1769, 825, 1
829, 1451, 1
1660, 829, 1
1704, 1796, 1
142, 1375, 1
890, 1085, 1
855, 481, 2
530, 1910, 1
1691, 436, 1
387, 1174, 2
811, 126, 1
524, 1437, 1
384, 1224, 1
191, 1338, 1
214, 1688, 1
1536, 850, 1
895, 1022, 3
1964, 836, 2
1154, 482, 1
43, 1166, 1
1610, 1416, 1
946, 630, 1
1985, 682, 3
48, 861, 1
1871, 386, 1
837, 503, 1
1168, 435, 1
1513, 1432, 1
1187, 1302, 1
121, 1959, 1
41, 1260, 1
1240, 1387, 1
1181, 329, 1
65, 1847, 1
282, 1311, 1
464, 1264, 1
1903, 513, 1
1725, 59, 1
459, 736, 1
1975, 1914, 1
369, 1635, 1
1239, 992, 1
537, 1357, 1
276, 1554, 3
1659, 1821, 1
1136, 899, 1
683, 260, 1
1412, 673, 1
200, 1419, 1
1204, 1304, 1
1147, 1478, 1
562, 287, 1
282, 674, 1
1094, 609, 1
135, 1721, 1
564, 1850, 1
800, 1571, 1
1927, 1764, 1
1116, 1618, 1
1149, 1650, 1
1389, 904, 1
901, 230, 1
155, 1256, 1
329, 1395, 1
627, 750, 2
1348, 513, 3
1121, 1475, 1
418, 464, 1
1900, 1152, 1
1652, 612, 1
926, 683, 1
332, 682, 1
1462, 246, 1
612, 413, 1
135, 778, 1
1739, 58, 1
1416, 1999, 1
811, 1757, 1
1354, 1675, 1
1345, 579, 1
817, 1424, 1
968, 1066, 1
819, 385, 1
662, 553, 1
284, 362, 1
665, 1709, 1
353, 881, 1
1521, 1435, 1
884, 1796, 3
93, 948, 1
781, 954, 1
70, 1670, 1
880, 288, 1
1061, 230, 1
233, 839, 1
834, 1101, 2
763, 569, 1
1109, 931, 1
1890, 1094, 1
1919, 1376, 1
1206, 91, 1
326, 287, 1
337, 1386, 1
1098, 28, 1
1893, 1875, 1
283, 381, 1
429, 1947, 1
1808, 1039, 1
1155, 512, 1
1034, 948, 1
204, 1752, 1
57, 1055, 1
1449, 995, 1
1075, 241, 1
299, 432, 1
334, 2, 1
610, 1765, 1
879, 1378, 1
371, 1662, 1
294, 1779, 1
1280, 1646, 1
739, 1086, 3
1679, 1341, 1
1952, 1790, 1
781, 319, 1
1587, 542, 1
1533, 1927, 1
1220, 49, 1
1855, 975, 1
1506, 240, 1
640, 557, 1
996, 1723, 1
1939, 1931, 1
933, 921, 1
1556, 1094, 1
270, 1809, 1
1596, 1923, 2
841, 1011, 1
750, 802, 1
1377, 236, 1
663, 1721, 1
1673, 1260, 1
980, 310, 1
1842, 1467, 2
66, 1177, 1
1633, 1073, 1
1258, 434, 1
804, 1262, 1
1195, 446, 1
767, 339, 2
1725, 339, 1
1186, 1997, 1
