x_coordinate,y_coordinate,no_packages
1577, 854, 1
711, 37, 1
1276, 1624, 1
588, 1008, 1
1263, 984, 1
1378, 842, 1
1045, 1403, 1
1842, 306, 3
1165, 1349, 1
1045, 1928, 1
1562, 376, 1
587, 536, 1
712, 606, 1
844, 391, 1
126, 1323, 1
1762, 359, 1
1714, 349, 1
287, 1321, 1
1895, 1487, 1
392, 1655, 1
653, 1375, 2
337, 16, 1
1556, 1668, 1
1163, 1941, 1
1226, 852, 1
1065, 167, 2
1359, 622, 1
1926, 112, 1
108, 222, 1
1644, 635, 1
1868, 361, 1
853, 1402, 1
1166, 845, 4
641, 854, 1
791, 1052, 1
1141, 1567, 1
1489, 849, 1
1806, 1316, 1
1735, 1670, 1
142, 1028, 1
1100, 701, 1
1614, 993, 1
1345, 675, 2
1132, 1021, 1
326, 1442, 1
1957, 1601, 1
189, 1531, 1
925, 335, 1
33, 679, 1
1415, 131, 1
1640, 714, 2
1834, 1522, 1
413, 434, 1
615, 1613, 1
1289, 19, 1
1686, 1312, 3
1289, 164, 1
1478, 304, 1
1944, 1579, 1
291, 1826, 3
516, 330, 1
902, 1463, 1
1505, 1477, 1
650, 1797, 1
962, 1621, 1
95, 1661, 1
180, 1988, 1
1312, 1093, 1
1163, 1854, 1
1171, 648, 1
829, 1226, 1
921, 120, 1
900, 1590, 1
511, 1930, 1
1749, 922, 1
29, 1232, 1
498, 1673, 1
1411, 1122, 1
1397, 1804, 1
1466, 1359, 1
1697, 1767, 1
1039, 1382, 1
1751, 1719, 1
1093, 1030, 1
976, 1471, 1
982, 223, 1
1793, 226, 1
1757, 234, 1
143, 156, 1
20, 1431, 1
890, 1524, 1
1705, 488, 1
1985, 1417, 1
550, 527, 1
237, 469, 1
1182, 1844, 1
697, 495, 1
965, 680, 1
1443, 359, 1
1242, 424, 1
1340, 146, 1
1975, 769, 1
1957, 1261, 1
1517, 780, 1
827, 1721, 1
1865, 37, 1
1390, 1483, 1
1717, 186, 1
777, 251, 1
73, 40, 1
1547, 1504, 1
665, 1543, 1
1496, 245, 1
1988, 158, 1
162, 1513, 1
290, 401, 1
1615, 673, 4
908, 1349, 1
321, 1730, 1
1814, 977, 1
287, 1970, 1
1107, 1325, 1
1216, 77, 1
890, 974, 1
195, 593, 1
1807, 169, 1
293, 510, 2
1464, 1403, 1
1623, 10, 1
227, 910, 1
1195, 94, 3
1599, 1617, 1
1154, 1834, 1
1065, 1919, 1
1885, 1453, 1
1915, 1019, 1
622, 82, 1
1169, 1981, 1
1618, 1150, 1
35, 813, 1
798, 417, 1
87, 581, 1
1561, 194, 1
998, 1362, 1
1499, 318, 1
585, 1459, 1
326, 1382, 1
1161, 1147, 1
1944, 1100, 1
1680, 644, 1
609, 1904, 1
1622, 945, 1
1031, 841, 1
288, 605, 1
138, 1821, 1
1999, 630, 1
581, 1149, 1
1898, 570, 2
142, 1140, 1
283, 1388, 1
1637, 1555, 1
772, 164, 1
634, 1706, 3
891, 171, 1
746, 844, 1
1258, 816, 1
1593, 1412, 1
1017, 891, 1
1766, 1563, 2
284, 1920, 1
1668, 456, 4
913, 1626, 1
217, 229, 1
103, 1771, 1
425, 50, 1
1452, 1154, 1
289, 1636, 1
910, 1564, 1
1524, 351, 1
1427, 281, 1
153, 1889, 1
570, 1534, 1
411, 270, 1
481, 592, 4
1972, 1975, 2
546, 699, 1
1696, 1621, 1
1368, 1473, 1
224, 672, 1
1874, 1465, 1
1087, 1361, 1
568, 1168, 1
779, 1342, 1
1433, 1774, 2
1703, 803, 2
1113, 1056, 2
1211, 84, 1
804, 166, 1
1326, 532, 1
1589, 1939, 1
