x_coordinate,y_coordinate,no_packages
404, 1654, 1
1829, 174, 1
1317, 1599, 1
1024, 411, 1
353, 1712, 1
869, 496, 3
1005, 1520, 1
672, 625, 1
147, 976, 1
66, 254, 1
1737, 1410, 1
1490, 365, 1
1733, 1663, 1
878, 736, 4
1495, 914, 1
358, 668, 1
1738, 1063, 1
778, 1997, 1
196, 1368, 1
725, 71, 1
1703, 984, 1
594, 1239, 1
1511, 1255, 1
1372, 1983, 3
820, 1079, 2
363, 837, 1
1955, 1821, 1
624, 1791, 1
1413, 1547, 2
1382, 306, 1
1823, 1000, 1
1908, 1811, 3
427, 734, 1
1552, 1529, 1
986, 1931, 1
1589, 497, 1
831, 728, 1
282, 608, 1
1585, 1249, 1
1797, 557, 1
812, 292, 1
1533, 254, 1
1576, 1692, 1
754, 1155, 1
883, 1130, 1
315, 942, 1
1911, 403, 1
388, 1921, 1
564, 582, 1
163, 1331, 1
219, 1473, 1
880, 421, 1
1629, 1437, 1
337, 1887, 1
637, 645, 1
293, 283, 1
623, 1178, 1
1706, 983, 1
1380, 1842, 1
967, 583, 1
1474, 1751, 2
971, 1335, 2
762, 1800, 2
213, 662, 1
1921, 1029, 1
1399, 1686, 1
534, 1285, 1
1756, 1452, 1
1710, 1378, 1
298, 211, 1
372, 1540, 1
1611, 177, 2
231, 1343, 1
1964, 358, 1
1409, 648, 1
662, 1565, 1
1181, 484, 1
1285, 325, 1
518, 245, 1
1389, 1072, 1
1410, 1475, 1
363, 1349, 2
1179, 907, 1
491, 1237, 1
840, 1854, 1
515, 1398, 1
949, 340, 1
138, 382, 1
325, 1307, 3
1988, 574, 1
1838, 297, 3
152, 1647, 1
541, 21, 1
549, 1707, 1
414, 503, 1
1914, 1501, 1
285, 487, 1
491, 489, 1
1187, 1012, 1
200, 639, 2
