x_coordinate,y_coordinate,no_packages
19,1435,1
508,588,1
1379,1533,1
155,1135,2
975,642,1
1831,1174,1
1939,1528,1
1863,389,1
408,480,1
1787,543,1
415,1709,1
1266,729,1
218,245,2
1384,1957,1
1257,13,1
1108,1961,1
987,760,1
1008,1839,4
1837,1176,2
1005,374,4
1875,1046,1
454,1536,1
110,1076,1
979,1924,1
1029,711,1
1405,1589,1
1999,246,1
942,646,1
24,1380,1
1189,206,1
1254,1765,1
1123,538,1
965,1963,1
749,376,1
431,858,1
762,747,2
572,923,1
268,1179,1
1667,204,1
1646,482,1
1753,780,1
1638,1964,1
968,1650,1
863,1023,1
1829,1739,1
1093,1475,1
996,614,1
1758,1162,1
202,1414,1
441,1666,1
1718,1289,1
1524,685,1
737,1147,1
1658,527,1
843,248,1
1391,1972,1
1181,1179,1
1102,357,3
582,727,1
1045,998,1
915,1821,1
1256,586,1
1959,296,2
1311,1654,2
863,1292,1
828,1738,2
162,331,1
642,648,1
1454,547,1
809,555,2
1599,1767,2
1531,1202,1
922,847,1
1749,47,1
480,1355,1
1523,1435,1
431,341,1
195,130,2
969,1123,1
1578,813,1
170,212,1
318,172,1
1813,798,1
506,1510,1
1283,258,1
1717,349,1
1358,730,2
666,1769,1
1996,1783,1
557,1123,1
1985,1942,1
362,1210,1
1292,1533,1
1155,890,1
1309,1093,1
711,986,1
1648,183,1
749,844,1
621,21,1
1669,1552,1
704,587,1
17,1408,2
1939,1547,1
18,1568,1
599,1222,1
14,1122,1
843,1806,1
808,511,1
1509,1322,1
774,451,1
864,1280,1
1565,1638,2
1653,1421,1
583,1328,1
1656,550,1
1747,140,1
593,226,1
1265,927,1
1275,1007,1
39,311,1
1095,45,1
209,577,1
1464,897,1
476,184,1
1010,444,1
638,1609,1
760,949,1
64,676,1
1537,1948,1
545,1588,1
1112,962,1
1834,1723,1
781,1696,1
1995,1573,1
788,1579,3
68,407,1
1578,192,1
426,968,1
1968,639,2
324,1288,1
1525,1919,1
250,518,1
611,406,1
106,1768,1
1993,231,1
889,664,1
1626,565,1
810,1616,1
1984,86,1
1414,973,1
317,760,1
509,322,1
1404,1266,1
1985,1555,1
122,728,1
1436,1098,1
257,999,1
1143,1614,1
711,1649,2
1501,395,1
773,733,1
513,1840,1
1447,896,1
1111,1427,1
1160,382,1
662,1499,1
1776,1702,1
1762,1135,1
1087,317,1
1678,539,1
929,1,1
1036,776,1
1808,38,1
745,1589,1
656,1476,1
1980,1103,1
388,1073,1
1568,1129,1
579,660,1
659,226,1
1349,136,1
1920,265,1
64,413,1
392,202,1
1314,1712,1
1003,1076,1
1208,524,1
452,1240,1
26,1905,2
1342,1006,2
1704,163,1
1308,124,1
1522,1921,2
1683,755,1
119,1686,1
1083,83,1
1708,622,1
442,1967,1
207,1485,1
789,388,1
