x_coordinate,y_coordinate,no_packages
1561, 1713, 2
634, 813, 1
1496, 1916, 2
112, 1716, 1
1467, 744, 1
460, 1352, 1
250, 1899, 2
1340, 1818, 2
473, 1812, 2
15, 55, 1
1605, 1004, 1
1814, 598, 1
1254, 555, 1
1229, 1005, 3
23, 118, 1
123, 808, 1
48, 999, 1
619, 621, 1
751, 1539, 1
260, 1241, 1
1745, 1530, 1
209, 1508, 1
840, 1736, 1
1285, 986, 2
625, 472, 1
516, 1032, 1
77, 788, 1
612, 1511, 1
1200, 408, 1
601, 539, 2
678, 1578, 1
342, 1009, 2
932, 739, 1
1053, 240, 1
433, 1843, 2
1630, 1371, 1
840, 635, 1
484, 1710, 1
410, 1940, 1
1165, 943, 1
584, 827, 1
1008, 745, 1
1836, 953, 2
678, 51, 3
979, 1608, 1
1010, 1474, 1
1607, 1349, 3
335, 1556, 1
1548, 705, 1
1218, 1923, 1
