x_coordinate,y_coordinate,no_packages
664,1292,1
1388,1893,3
1420,272,1
1301,1559,2
651,1743,1
138,686,1
1867,1198,1
1046,1311,1
1031,1203,1
27,476,1
1554,1836,1
484,1511,1
498,1269,1
281,767,1
413,310,1
1314,77,1
1485,1224,4
908,1513,2
274,569,1
1611,1557,1
1621,849,1
590,1537,1
1734,1500,1
496,421,1
1856,1879,1
508,1641,1
1473,455,1
781,1067,1
905,1289,1
1781,1006,1
394,106,1
289,1921,1
187,355,1
1702,1628,2
483,1039,1
1484,956,1
1477,404,1
361,1240,1
584,1180,1
1301,412,1
1600,985,1
1991,736,1
343,964,1
1034,1248,1
1557,319,1
1625,987,1
781,875,2
1554,1856,2
1218,1100,1
1488,359,1
949,626,1
768,1151,1
147,682,1
961,400,1
388,8,1
1025,1495,1
1006,828,2
1925,808,3
764,786,1
1312,1204,1
1812,79,4
254,788,2
332,397,1
1960,522,1
1539,1479,1
1452,1000,1
754,1426,1
789,1897,1
505,496,1
1887,1665,1
1447,1385,1
1363,1321,1
1239,932,3
301,520,1
1184,1949,1
330,25,1
189,1319,1
787,814,1
1995,1845,1
1863,386,2
339,1699,1
1416,618,1
1091,1348,2
1200,630,1
1541,1794,2
1780,182,1
1172,1590,1
1667,292,1
429,1904,1
1431,630,1
344,1671,1
198,143,1
855,1075,1
590,1501,1
361,767,1
275,405,1
1029,1942,1
1161,1667,1
411,120,1
1657,1554,1
1847,1785,1
1283,1869,1
1778,1303,1
600,175,1
566,131,1
1199,480,1
1377,1557,1
125,544,1
14,1362,1
85,198,1
1621,14,1
1065,1970,1
1908,995,1
690,1237,1
759,1396,2
645,1672,1
739,1362,1
1250,117,3
1788,676,1
6,935,2
822,1485,1
1894,284,1
251,1779,1
1947,1432,1
509,754,1
1405,1349,2
1054,846,1
6,1306,3
1664,659,1
737,1788,1
1653,1506,1
909,478,1
819,1513,1
166,713,1
1907,1928,2
1348,1755,1
205,1503,1
1243,399,1
1781,1065,2
1607,1754,1
65,261,1
178,617,1
1123,1791,1
1835,913,3
987,1357,1
498,433,1
1933,1351,1
216,890,4
59,328,2
668,1848,1
574,451,1
1363,975,3
1373,252,1
1889,1094,1
1007,185,1
681,1785,1
1179,1569,2
132,1318,1
1864,1469,1
1484,781,1
1607,1150,3
894,1655,1
530,236,1
228,182,1
1212,1919,1
1929,237,1
260,1747,1
778,1181,1
636,126,1
388,1734,1
867,654,1
1633,1391,2
258,1064,1
1209,454,1
18,1102,2
647,296,1
607,1714,1
1392,933,1
580,298,1
1739,1641,1
70,1226,1
1028,1410,1
1736,1446,1
1292,1697,1
596,1442,3
120,1659,1
1695,1467,1
1500,1913,1
1434,1506,1
1772,1589,1
998,1489,1
1669,1350,2
326,44,1
691,865,1
713,1551,1
147,1081,1
578,1426,2
1435,1753,1
199,268,1
1620,1188,2
110,1740,2
622,937,1
1182,281,1
988,596,2
429,446,1
400,1505,1
741,1486,2
208,1389,1
1758,302,1
874,1391,1
1896,115,1
1995,970,1
107,240,4
1331,693,1
1986,304,1
827,501,1
493,812,1
1408,1220,3
1336,1526,1
1416,1628,1
183,1592,1
1675,1331,1
1295,1337,1
23,245,1
249,1001,1
1860,1043,1
1201,1173,4
982,560,1
193,1626,1
786,991,4
1439,888,1
256,203,1
1461,1861,2
1100,378,1
1435,40,1
1674,1098,1
1085,1000,1
1714,1197,1
1676,1618,1
1543,1542,1
1348,1838,1
1765,1226,1
10,1136,1
643,251,1
1177,422,1
179,1151,1
1542,71,1
255,1036,1
1978,1114,1
1935,1347,1
615,94,3
1063,1852,1
1349,1093,1
1181,1004,1
1070,1865,4
721,1241,1
429,1408,1
1678,91,1
385,290,1
1705,440,3
1233,1130,1
735,568,1
1274,864,1
522,533,1
1850,334,1
170,1934,1
871,1925,1
1097,417,1
1500,551,4
1427,1322,1
762,1154,1
1680,1047,1
859,1682,1
1613,888,1
1974,1236,1
553,255,1
1400,1123,1
674,1311,1
1862,683,1
299,1779,1
560,20,1
1984,455,1
215,1603,2
359,1078,1
627,1205,1
1002,195,1
1434,1171,2
1129,555,1
1836,98,1
1938,1539,1
706,1650,1
1982,1615,1
1217,1806,1
976,1213,1
19,1406,1
318,1346,1
775,1162,1
108,1880,1
1995,758,1
510,1388,1
1447,937,1
724,1635,1
587,564,3
1066,1928,1
1891,1667,1
1301,1757,1
625,832,1
1731,184,1
157,1494,1
191,338,1
173,1522,1
1903,1009,1
21,1970,3
1386,1041,2
279,982,1
1403,1386,2
1429,255,1
1262,389,2
1527,14,1
1438,1094,1
500,1513,1
1885,1686,4
1935,1081,1
86,1243,1
345,1381,2
1564,1072,2
358,153,1
273,1052,1
104,865,1
349,764,3
692,1871,1
1703,1104,2
1756,241,1
989,601,1
4,1511,1
806,445,2
1902,1911,3
1055,1691,2
1915,948,2
1737,999,1
12,1260,1
611,724,1
716,1823,1
823,726,1
882,1007,1
1083,1053,2
841,253,2
14,318,1
512,463,1
766,612,1
1827,373,1
551,222,4
1344,1719,1
286,724,1
11,735,2
1452,406,1
583,82,1
862,1523,1
64,328,1
1942,981,3
544,243,1
1126,1014,1
1462,260,1
1565,1598,2
1027,1486,2
1726,1690,1
224,1961,1
43,258,1
1024,27,1
484,106,1
700,879,3
1510,16,1
592,577,1
1558,878,1
312,1493,1
510,575,1
1769,539,4
506,1364,1
406,970,1
1658,211,1
1028,1251,1
1750,1210,1
304,469,1
821,78,1
393,1902,1
36,1262,1
1770,104,1
1075,627,1
473,454,1
981,125,1
1318,105,1
551,744,1
718,1457,1
655,1833,1
83,1,1
1525,658,1
966,573,2
206,882,1
1942,1006,1
623,228,1
