x_coordinate,y_coordinate,no_packages
1100, 592, 1
594, 850, 1
1600, 98, 1
1390, 573, 1
1223, 283, 1
622, 702, 1
1964, 1947, 1
710, 1334, 1
1184, 1128, 1
1614, 1462, 1
475, 1757, 1
741, 168, 1
1819, 48, 1
1682, 1118, 1
928, 1989, 1
7, 1915, 1
1552, 594, 1
690, 1316, 1
1991, 287, 1
1882, 1075, 1
833, 1017, 1
1743, 1960, 1
461, 40, 1
1594, 337, 1
56, 1113, 1
1474, 124, 1
563, 998, 1
1386, 475, 1
898, 17, 1
1963, 1280, 1
1191, 1286, 1
1236, 1214, 2
284, 725, 1
1998, 1597, 1
779, 754, 1
1898, 282, 1
487, 840, 1
1008, 546, 2
1152, 341, 1
455, 67, 1
424, 1368, 1
876, 1046, 1
1694, 1268, 1
681, 1448, 1
1657, 1809, 1
505, 846, 1
1728, 1307, 1
920, 1198, 1
114, 547, 1
985, 583, 1
382, 1632, 1
738, 40, 1
1487, 881, 1
1264, 1599, 1
424, 1179, 1
44, 568, 1
736, 503, 1
506, 1559, 1
179, 1193, 1
826, 185, 1
543, 1703, 2
323, 1088, 1
1923, 127, 1
1124, 479, 1
432, 1394, 2
1170, 278, 2
1814, 1801, 1
1700, 567, 1
31, 100, 1
495, 1334, 1
1774, 944, 1
838, 1635, 2
1399, 1764, 1
1725, 439, 1
420, 1647, 1
1235, 578, 3
493, 262, 1
116, 140, 1
879, 1856, 1
458, 1437, 1
259, 833, 1
74, 124, 1
874, 341, 1
385, 1080, 1
980, 1356, 1
172, 1796, 1
1002, 467, 1
1353, 525, 2
779, 1, 1
1693, 1023, 1
1975, 391, 1
11, 740, 1
1568, 964, 1
1437, 1946, 1
220, 280, 1
230, 361, 1
1869, 686, 1
496, 1717, 1
50, 1695, 1
804, 783, 1
