x_coordinate,y_coordinate,no_packages
1799, 1079, 1
1379, 1228, 2
1585, 1410, 1
943, 1793, 1
1137, 910, 2
1729, 1696, 1
1469, 1677, 1
308, 297, 1
1077, 488, 1
132, 1768, 1
1597, 828, 1
7, 1211, 1
1301, 1395, 1
1218, 556, 3
1783, 398, 1
954, 228, 3
719, 1679, 1
4, 1231, 1
1997, 243, 1
1218, 1843, 1
1532, 15, 1
822, 1252, 1
638, 81, 1
374, 142, 1
809, 1458, 1
1688, 282, 1
1129, 1559, 1
1595, 616, 1
1482, 243, 1
259, 808, 1
866, 293, 1
354, 1149, 1
1457, 309, 1
1822, 390, 1
206, 1728, 1
1661, 1092, 1
1806, 1815, 1
426, 1584, 1
596, 1687, 1
819, 277, 1
506, 1995, 1
329, 517, 2
561, 1915, 1
3, 608, 1
180, 188, 1
774, 1423, 1
1373, 1598, 1
760, 104, 1
777, 87, 1
439, 907, 1
1648, 999, 2
969, 1189, 1
561, 851, 1
1657, 1965, 1
1960, 338, 1
857, 1402, 1
104, 1936, 1
632, 925, 1
1419, 1579, 1
1854, 221, 1
1279, 1491, 1
623, 1443, 1
1036, 1988, 1
54, 1303, 1
119, 773, 1
127, 1667, 1
1760, 170, 2
891, 1029, 1
706, 1120, 1
1988, 1903, 1
81, 827, 1
1125, 1011, 1
579, 1076, 2
16, 45, 1
1827, 780, 1
246, 655, 1
718, 1942, 1
1576, 938, 1
52, 447, 1
1390, 1405, 1
1400, 1576, 1
1291, 1941, 1
114, 1257, 1
731, 928, 1
18, 831, 1
1768, 845, 1
614, 1221, 1
1843, 1242, 1
641, 1037, 1
748, 192, 1
57, 222, 1
1584, 245, 1
463, 1453, 1
523, 1147, 1
1061, 173, 1
525, 173, 1
803, 1584, 1
298, 1409, 1
1943, 517, 1
1095, 291, 1
659, 1944, 1
1357, 1329, 1
1558, 1828, 1
489, 1462, 1
600, 1263, 1
1005, 1184, 1
1398, 1710, 1
1872, 273, 1
1337, 1515, 1
467, 1655, 1
1070, 876, 1
1320, 445, 1
1281, 812, 1
75, 374, 1
1307, 762, 1
1432, 425, 1
607, 927, 1
1124, 1399, 1
560, 1389, 1
96, 881, 1
1453, 895, 2
112, 24, 1
1450, 1268, 1
1602, 1046, 1
333, 912, 1
1561, 478, 1
489, 1598, 1
1691, 1419, 1
1255, 504, 1
483, 672, 1
1098, 1994, 1
628, 342, 1
494, 1092, 1
476, 1694, 1
61, 1484, 1
1136, 1719, 1
868, 1983, 1
1210, 821, 1
1599, 1156, 1
562, 1282, 1
900, 1704, 1
721, 1532, 1
598, 110, 1
1218, 1921, 1
77, 182, 1
845, 1100, 1
198, 920, 1
221, 301, 1
263, 707, 1
873, 1893, 1
19, 914, 1
1045, 1158, 1
521, 1010, 2
1715, 1598, 1
637, 915, 1
1602, 66, 1
1588, 1450, 1
402, 1350, 2
831, 1360, 1
334, 1915, 1
1739, 1591, 1
1393, 785, 1
549, 704, 1
627, 1118, 1
1812, 1691, 1
1607, 1068, 1
1793, 873, 2
335, 1802, 1
1974, 1625, 1
1372, 1675, 1
920, 310, 1
1746, 846, 2
1127, 1921, 1
1996, 1128, 1
1775, 1113, 1
1187, 363, 1
1609, 1043, 1
328, 1605, 1
1762, 1468, 1
182, 982, 1
195, 952, 1
1607, 740, 1
1040, 1667, 1
368, 1602, 1
220, 860, 1
1867, 7, 1
1160, 358, 1
1962, 615, 1
1808, 1916, 1
96, 1534, 1
793, 1871, 2
1476, 243, 2
1350, 1417, 1
80, 830, 1
1049, 1691, 1
38, 149, 1
799, 894, 1
1527, 1086, 1
678, 1886, 3
77, 951, 1
1906, 852, 1
425, 512, 1
1678, 1049, 2
1157, 1494, 1
1903, 1384, 1
1659, 1276, 1
324, 857, 1
59, 256, 1
698, 1268, 1
775, 1344, 2
1297, 935, 1
1792, 239, 1
1985, 1955, 1
40, 873, 1
1958, 1726, 1
1941, 1718, 1
1352, 281, 1
833, 900, 1
170, 1931, 1
1829, 1999, 1
1286, 1702, 1
1864, 909, 1
641, 515, 1
849, 1212, 2
549, 1577, 1
1802, 1211, 1
1954, 1312, 1
854, 46, 1
131, 1949, 1
1963, 388, 1
205, 595, 1
1663, 1009, 1
100, 824, 1
1199, 1336, 1
387, 1718, 1
629, 345, 1
1059, 617, 1
1016, 1748, 1
1016, 1658, 1
403, 900, 1
1909, 852, 1
560, 34, 2
1554, 1260, 1
730, 19, 1
1831, 557, 1
1462, 1215, 1
554, 1090, 1
1463, 1456, 1
223, 1185, 1
1134, 350, 1
1289, 1097, 1
502, 1651, 1
1342, 1446, 1
1774, 1579, 1
828, 345, 1
1414, 1360, 1
1788, 952, 1
822, 1350, 1
152, 987, 1
1491, 1665, 2
433, 537, 1
1775, 183, 1
1374, 59, 2
1400, 1682, 1
1671, 1791, 1
132, 1038, 1
1663, 1702, 1
1864, 1594, 1
563, 422, 2
1276, 1198, 3
1501, 1319, 1
931, 888, 1
15, 711, 1
666, 1778, 1
774, 5, 1
991, 1424, 1
754, 955, 1
343, 1417, 1
1485, 703, 1
1802, 324, 1
1830, 763, 1
1883, 926, 1
990, 1879, 1
1674, 1471, 1
761, 304, 1
878, 1951, 1
1825, 998, 1
1833, 398, 2
1775, 1112, 1
1733, 970, 1
655, 657, 2
1482, 1219, 1
574, 548, 1
347, 479, 1
453, 594, 3
894, 1343, 1
508, 1385, 1
1472, 440, 1
824, 1411, 2
1276, 1428, 1
1373, 1378, 1
41, 1226, 1
1943, 1694, 1
1543, 583, 1
169, 1642, 1
1697, 213, 1
1853, 750, 1
1, 1798, 1
1781, 1085, 1
1908, 641, 1
392, 1641, 1
1747, 675, 1
1954, 598, 1
635, 1485, 1
1832, 73, 1
536, 217, 1
1438, 1815, 1
1054, 980, 1
1707, 91, 1
934, 461, 1
1290, 194, 2
780, 1875, 1
1145, 873, 1
930, 401, 1
1409, 1360, 2
551, 875, 2
1924, 1892, 1
1845, 1950, 1
497, 647, 1
265, 1143, 1
1897, 1604, 1
2, 761, 1
1513, 1470, 1
953, 919, 1
810, 922, 1
284, 111, 1
846, 1375, 1
52, 1171, 1
1935, 238, 1
57, 1145, 1
723, 343, 1
52, 1099, 2
1785, 1713, 1
1295, 1005, 1
1513, 130, 1
1819, 1875, 1
1886, 355, 1
1581, 277, 1
351, 1941, 2
894, 994, 2
103, 1442, 1
134, 776, 1
171, 1726, 1
1962, 582, 1
253, 1711, 1
1450, 1512, 1
280, 1030, 1
710, 799, 1
1889, 1608, 1
455, 1204, 1
1536, 988, 1
1505, 1047, 1
1058, 726, 1
1411, 1132, 1
1959, 129, 1
343, 1233, 1
709, 1132, 1
1642, 579, 1
1930, 979, 1
823, 1765, 1
1987, 1219, 1
543, 1804, 1
53, 332, 1
1114, 45, 1
947, 250, 1
1331, 46, 1
1153, 1206, 1
1482, 181, 1
1344, 359, 1
1176, 1438, 1
1176, 1950, 1
1519, 1619, 1
1780, 699, 1
156, 821, 1
1069, 106, 1
1753, 504, 1
1702, 1513, 1
73, 221, 1
1779, 640, 2
299, 1284, 1
522, 1777, 1
1297, 1169, 1
912, 1610, 1
533, 24, 1
1747, 354, 1
1814, 707, 1
607, 548, 1
1115, 153, 1
308, 578, 1
43, 1962, 1
1540, 1343, 1
1114, 1822, 1
774, 1390, 1
1764, 948, 1
1735, 1515, 1
217, 1739, 1
1573, 713, 1
1867, 1690, 1
1045, 698, 1
1379, 1923, 1
1185, 1161, 1
1241, 540, 1
448, 1075, 1
1591, 338, 1
1478, 1867, 1
690, 1213, 1
309, 1909, 1
655, 173, 1
310, 902, 1
38, 1429, 1
903, 1624, 1
348, 892, 1
213, 1244, 1
197, 1475, 1
782, 1977, 1
1045, 1273, 1
659, 1768, 1
154, 1892, 1
1084, 781, 2
178, 1010, 1
351, 990, 1
154, 923, 1
93, 1631, 1
905, 1103, 1
412, 927, 1
1718, 1642, 1
60, 1852, 1
474, 383, 1
279, 1964, 1
1009, 1292, 1
897, 1847, 1
458, 1796, 1
1190, 1446, 2
987, 887, 2
1643, 1649, 1
1167, 87, 1
1082, 420, 1
389, 1255, 1
664, 67, 1
727, 5, 1
1191, 1506, 1
811, 1674, 1
1887, 1532, 1
1684, 520, 3
193, 1307, 1
1542, 223, 1
1084, 934, 1
611, 370, 1
373, 1177, 1
334, 1099, 1
10, 833, 1
545, 369, 1
1937, 1155, 1
1130, 457, 1
288, 1494, 1
1283, 1675, 1
1417, 769, 1
1341, 1478, 1
445, 1572, 1
1686, 954, 1
1714, 1055, 1
1671, 1323, 1
1833, 1208, 1
509, 1596, 1
111, 648, 1
1512, 117, 1
431, 1720, 1
1341, 459, 1
145, 1593, 1
1562, 1720, 1
323, 611, 1
800, 874, 1
746, 1235, 1
1133, 1034, 1
215, 1535, 1
152, 1729, 1
1249, 336, 1
267, 808, 1
1534, 186, 1
498, 323, 1
159, 1994, 1
1181, 1559, 1
422, 1123, 1
1617, 106, 1
796, 1888, 1
663, 1003, 1
1153, 1465, 1
1937, 710, 1
839, 1450, 1
335, 1262, 1
