x_coordinate,y_coordinate,no_packages
1158,1463,2
1285,1362,1
1219,478,1
582,1365,1
1464,1173,1
1462,773,1
507,215,1
1192,394,1
739,930,1
1457,871,1
167,188,1
1819,266,1
913,159,1
1077,824,1
1062,1595,1
540,1196,1
867,901,1
1941,1002,1
853,1687,1
1035,260,1
937,264,3
1051,1767,1
1422,435,1
66,1528,1
1144,756,2
243,1232,2
225,247,1
593,82,1
241,760,1
766,621,1
57,1620,1
1605,1207,1
1918,1831,1
580,441,1
1514,1001,1
1121,714,1
91,855,1
634,1158,1
691,1600,1
1708,1474,1
271,1560,1
1303,943,1
1366,919,1
1490,666,1
1279,1360,1
793,476,2
694,1107,1
1373,1822,1
568,1322,1
339,1448,1
1290,1630,1
632,1149,1
1318,1145,1
1956,1267,1
1551,108,3
1068,387,1
1029,1836,1
1348,1917,1
1970,38,1
421,502,1
1718,1817,1
173,1652,1
656,822,1
1006,1765,2
696,895,1
49,1760,1
782,526,1
203,1109,1
294,374,1
183,315,1
834,1389,1
1258,1968,1
55,1460,1
798,202,1
845,1828,1
769,1928,1
247,106,1
1540,1222,1
1009,1041,1
788,1944,1
124,651,1
833,134,1
834,1297,1
1814,38,1
1973,1200,1
504,1562,1
1608,257,1
833,913,1
1302,1024,1
1982,291,1
344,1601,1
1950,867,3
1136,925,1
1664,951,3
1271,592,1
342,1,1
1887,987,1
513,1719,1
719,1725,1
1198,1721,1
93,330,1
1153,143,1
809,1430,1
286,1484,1
572,1798,1
1250,1033,3
651,1810,1
701,1300,1
1541,1449,1
503,1356,4
699,431,1
1227,672,1
1416,273,1
4,1246,1
1846,19,1
846,1138,2
1440,1001,1
1102,166,1
1329,1333,1
63,1827,1
1375,911,1
722,1990,1
1694,1231,1
362,1718,1
1427,17,1
758,1917,1
19,453,1
1553,575,1
1452,732,1
1671,1256,1
1655,1470,1
1011,1981,1
574,1009,2
1447,1241,1
401,1681,1
227,1781,1
1024,1011,1
396,1351,1
1376,1397,1
359,133,1
1527,133,1
1911,1167,2
1804,1071,1
561,392,1
47,1986,1
1091,1258,1
1147,1808,1
1920,874,1
1931,1331,1
1922,661,1
833,561,1
1061,955,1
1059,1554,1
1477,459,1
1880,860,1
647,10,1
685,167,2
1654,51,4
462,1412,1
152,1878,1
336,674,1
1282,1280,1
982,884,1
1213,1632,1
684,1721,1
220,969,1
697,1704,1
683,1064,1
1932,149,1
1268,898,1
1280,914,1
175,1995,1
68,772,1
1736,1420,1
261,126,2
905,112,1
1282,884,1
1387,114,1
603,1740,1
196,1264,1
477,1770,1
1351,1277,1
786,950,1
1802,1270,1
695,1333,2
1603,53,1
672,1203,1
210,25,1
138,1214,1
396,1852,1
1305,1042,1
862,985,1
910,380,1
1632,90,1
638,1197,1
1965,1334,1
637,1195,2
1588,298,1
632,1235,1
755,1987,1
