x_coordinate,y_coordinate,no_packages
109, 544, 2
670, 1911, 1
1475, 628, 1
903, 1482, 1
1735, 1966, 1
1261, 967, 1
1727, 1676, 1
238, 1829, 1
1701, 335, 1
81, 1267, 1
725, 1908, 1
823, 1407, 1
1388, 914, 1
815, 262, 1
812, 768, 1
448, 1217, 1
1094, 970, 1
1980, 1589, 1
1269, 1287, 1
1928, 1112, 1
491, 1150, 1
88, 364, 2
733, 586, 1
1458, 1591, 1
1565, 1787, 1
282, 1323, 1
531, 582, 1
327, 186, 1
1075, 1040, 1
1882, 1927, 1
257, 1117, 1
859, 537, 1
1853, 778, 1
452, 245, 1
1157, 930, 1
1007, 794, 1
1236, 1412, 1
1465, 603, 2
343, 292, 1
1560, 168, 1
847, 201, 1
309, 135, 1
775, 1560, 1
739, 587, 1
518, 1956, 1
1105, 771, 2
714, 253, 1
24, 1470, 3
1039, 1906, 1
529, 1763, 1
1155, 417, 1
1385, 1228, 1
1905, 339, 1
1186, 1505, 1
1619, 314, 1
77, 1165, 1
1081, 1045, 1
1905, 464, 1
997, 1219, 1
143, 307, 1
1923, 1773, 1
30, 1977, 1
1238, 832, 1
397, 1172, 3
702, 1016, 1
701, 928, 1
472, 1191, 1
1158, 31, 1
363, 924, 1
1339, 1132, 1
1711, 138, 1
547, 257, 1
1173, 888, 1
974, 1807, 1
705, 415, 2
1052, 700, 1
1988, 1518, 1
1647, 1125, 1
1414, 1380, 1
1334, 808, 1
1320, 1811, 1
476, 370, 1
1353, 1918, 1
287, 1303, 1
973, 1963, 1
1252, 575, 1
1786, 1733, 1
1850, 1532, 1
1822, 33, 1
161, 972, 1
768, 1010, 1
1307, 1044, 1
458, 579, 1
1714, 1080, 1
1012, 85, 1
1377, 91, 1
1787, 134, 1
1578, 1303, 1
254, 936, 1
1917, 1491, 1
67, 1627, 1
303, 1081, 1
529, 1974, 1
610, 1570, 1
723, 761, 1
1340, 815, 1
270, 123, 1
1218, 884, 1
195, 1960, 1
533, 1495, 1
567, 1060, 1
1717, 428, 1
1022, 1737, 2
1326, 1007, 1
1836, 1435, 1
1588, 71, 2
1563, 1003, 2
743, 136, 1
987, 313, 1
50, 402, 1
1898, 1132, 1
1993, 304, 1
487, 933, 1
895, 1763, 1
1996, 879, 1
498, 1397, 1
283, 1268, 1
1070, 1274, 1
103, 1589, 1
1708, 446, 2
27, 253, 1
1544, 1868, 2
1887, 1746, 2
1305, 1612, 1
984, 890, 1
568, 619, 2
763, 1930, 1
1748, 1340, 1
502, 846, 2
1418, 1425, 1
1714, 1592, 1
1112, 1448, 1
926, 1136, 1
326, 1447, 1
1483, 662, 1
242, 572, 1
1521, 1719, 2
1528, 1297, 1
1246, 97, 1
1544, 1933, 1
534, 938, 1
769, 1358, 1
1996, 227, 1
1159, 1525, 1
134, 5, 1
830, 182, 1
578, 538, 1
1301, 217, 1
197, 1930, 1
722, 745, 1
1984, 1673, 1
1430, 63, 1
1132, 409, 1
834, 801, 1
928, 789, 1
1693, 486, 1
148, 1712, 1
365, 274, 1
1095, 1902, 1
461, 1586, 1
643, 1132, 1
1610, 320, 1
1568, 1787, 1
1089, 709, 1
1686, 881, 1
1851, 931, 1
262, 1444, 1
1452, 250, 3
1563, 1439, 1
1304, 110, 1
1863, 1269, 1
1505, 1235, 1
383, 771, 1
763, 1682, 1
1493, 1997, 1
1283, 1196, 1
1655, 1089, 1
1362, 222, 1
792, 1057, 1
74, 1201, 1
357, 1225, 1
1036, 1611, 1
1939, 402, 1
1922, 1927, 1
351, 1311, 1
1584, 485, 1
65, 686, 1
1237, 850, 1
356, 432, 1
512, 395, 1
