x_coordinate,y_coordinate,no_packages
1201,1346,1
117,486,1
1710,1145,2
864,704,1
410,1311,2
1608,140,1
1367,974,1
957,1228,1
1744,1184,1
687,1261,1
673,332,1
1794,1616,2
1015,449,2
1308,456,1
955,1277,1
984,1504,1
1668,678,1
769,420,1
1691,13,1
151,732,1
235,291,1
398,1292,1
1567,737,1
60,407,1
356,448,2
1472,356,1
1135,503,1
44,360,1
1865,207,1
1387,281,1
1612,1812,1
1917,430,1
491,757,1
1353,350,3
1636,1276,2
1798,1456,1
295,1807,2
1627,388,1
774,1422,1
1227,879,3
500,1886,1
1261,1202,1
1096,602,1
671,506,1
1629,573,2
1743,1040,3
1814,1001,1
166,1606,1
1358,1259,1
1041,794,1
1321,1538,1
1021,1062,1
659,1459,1
1422,989,1
1013,970,1
821,1306,2
1195,1330,1
449,1832,1
1767,480,1
626,870,2
1170,321,2
766,521,1
275,1539,1
910,1062,1
1195,84,1
1272,688,1
957,885,1
1647,1018,1
783,50,1
478,543,1
735,1846,1
1725,1027,1
1318,160,1
1897,466,1
146,737,1
410,683,1
674,512,1
1670,1573,1
562,390,1
282,1751,1
1515,1112,2
17,1577,1
1684,709,1
827,1937,1
1187,1551,1
966,1339,1
1558,1948,1
814,466,1
1534,429,1
1056,1202,1
1551,959,1
944,697,1
641,1732,1
1577,1929,1
429,898,1
1143,61,1
1182,1789,1
1931,1511,1
1659,1349,1
695,461,1
1404,1541,1
1594,1414,1
667,1202,1
1608,65,2
314,1951,4
1163,1289,1
1871,1244,1
800,780,1
800,130,1
385,972,1
1166,1970,1
1832,623,1
213,1382,1
65,1692,1
1000,54,1
142,1866,3
581,421,1
1350,1073,1
117,754,1
351,669,2
841,800,1
226,264,1
979,1521,1
1956,1850,2
266,1782,1
885,1675,1
972,325,1
1923,635,1
1029,1467,1
564,413,1
292,912,1
817,1238,1
1076,673,2
1800,1005,1
1179,80,1
589,1323,2
934,710,1
1457,1622,1
1255,1686,1
358,850,1
1843,1265,1
937,787,2
375,1430,1
805,1430,3
490,1813,2
560,1807,1
597,1365,2
1429,1487,1
444,1861,1
1560,1132,1
755,156,1
1033,1569,1
839,923,1
424,1036,1
54,149,1
1383,1535,1
703,1527,1
398,812,1
513,234,1
279,669,1
950,992,1
169,1123,1
1461,1945,1
964,1680,1
330,349,1
1243,205,1
254,1094,1
344,158,1
22,1387,1
902,733,1
1463,70,2
1090,442,1
97,1713,1
1070,1312,1
1351,1837,1
1413,631,1
1225,9,1
772,1571,1
511,767,2
409,187,1
57,29,1
393,1392,1
451,1963,2
1632,1710,1
343,1482,1
851,1049,1
669,660,1
388,1279,1
1109,809,2
247,475,1
730,662,1
823,1339,1
797,435,1
135,1347,1
1331,1277,1
137,1813,1
617,1571,1
208,1459,1
1888,1741,1
515,1964,1
