x_coordinate,y_coordinate,no_packages
1225, 1573, 2
850, 1862, 1
556, 79, 1
277, 579, 1
420, 231, 1
874, 1945, 1
62, 183, 1
493, 1045, 1
839, 1989, 1
1511, 1259, 1
1739, 870, 1
427, 1320, 1
1256, 1979, 1
680, 563, 1
534, 1392, 1
181, 1941, 1
520, 715, 2
1232, 701, 2
1851, 73, 1
730, 334, 1
1879, 1280, 1
757, 738, 1
513, 1830, 1
1782, 773, 1
1927, 1292, 1
267, 978, 1
1031, 1690, 1
967, 979, 3
1637, 1524, 1
436, 1882, 1
128, 280, 1
1463, 1849, 1
1631, 1627, 3
1627, 301, 1
1838, 1588, 1
138, 648, 1
698, 1876, 1
1935, 1497, 1
648, 271, 1
1795, 844, 1
1433, 334, 1
1007, 513, 2
1093, 371, 1
180, 1516, 2
1353, 401, 1
789, 65, 1
1941, 1283, 1
1474, 1149, 1
1210, 159, 1
1364, 1300, 1
646, 196, 1
177, 1943, 1
396, 675, 1
1766, 1554, 1
1123, 1709, 1
1218, 1372, 1
1553, 806, 1
1764, 117, 1
1128, 1211, 1
1995, 1736, 1
1448, 1251, 1
832, 1932, 1
276, 424, 1
1338, 238, 1
1653, 44, 1
1879, 439, 1
825, 648, 1
825, 1180, 1
735, 1014, 1
616, 681, 1
1652, 705, 1
1814, 1480, 1
210, 633, 2
525, 425, 1
46, 1511, 1
1447, 1942, 1
324, 861, 1
309, 1020, 1
1335, 1359, 1
1181, 1351, 1
1897, 1140, 1
1495, 14, 1
1099, 51, 1
98, 1433, 3
338, 771, 1
623, 1998, 1
1747, 319, 1
24, 431, 1
909, 229, 1
798, 1113, 1
218, 52, 1
40, 969, 1
1231, 911, 1
1117, 866, 1
1750, 351, 1
1468, 1000, 1
1300, 1967, 1
469, 745, 1
498, 1859, 1
1898, 1283, 2
969, 707, 1
1500, 1718, 1
503, 391, 1
1192, 1732, 1
32, 703, 1
1317, 747, 1
1699, 996, 2
270, 1536, 1
1325, 733, 1
1475, 93, 1
494, 1447, 1
689, 1784, 1
91, 917, 1
776, 363, 1
1086, 307, 1
1943, 1741, 1
767, 516, 1
1775, 1661, 1
1594, 188, 1
1215, 1617, 1
579, 356, 1
552, 1143, 1
547, 1887, 1
236, 307, 1
1662, 512, 1
1985, 1892, 1
232, 1925, 1
1010, 718, 1
234, 940, 1
59, 194, 1
446, 1533, 2
251, 1303, 1
1105, 97, 1
1165, 45, 1
1786, 834, 1
874, 995, 1
86, 709, 1
330, 469, 1
1104, 950, 1
1598, 1549, 2
1865, 857, 1
1258, 133, 1
227, 1114, 1
33, 1294, 1
1864, 682, 1
1105, 1686, 1
1159, 1046, 1
1785, 1039, 2
1195, 894, 2
893, 1194, 1
364, 1713, 1
1546, 1419, 1
760, 772, 1
887, 66, 1
1256, 1119, 1
1798, 1823, 1
683, 192, 1
515, 805, 1
488, 821, 3
432, 261, 1
1300, 1455, 1
295, 1909, 1
1173, 751, 1
196, 651, 1
1130, 451, 1
804, 691, 1
1121, 844, 3
1027, 520, 1
916, 997, 1
575, 856, 1
411, 645, 1
1748, 1471, 2
1260, 1020, 2
1704, 930, 1
1990, 1738, 1
763, 770, 1
693, 467, 1
69, 1929, 1
396, 1892, 1
210, 1373, 1
254, 1448, 1
161, 1013, 1
217, 345, 1
1286, 502, 1
1984, 632, 1
1223, 941, 1
1120, 908, 1
1610, 1171, 1
1812, 1474, 1
1832, 280, 1
1513, 760, 1
1377, 1919, 1
773, 364, 1
1862, 765, 1
1578, 1136, 1
319, 1411, 1
535, 870, 1
244, 578, 1
1906, 315, 1
734, 333, 1
