x_coordinate,y_coordinate,no_packages
1353,1416,1
1172,1612,1
1978,932,1
737,1907,1
1573,612,1
1838,776,1
1553,875,1
132,599,1
249,1422,2
674,1079,1
429,1425,1
119,223,1
1288,1083,4
990,1482,1
1912,1614,4
588,874,1
648,531,1
1276,724,2
1258,1152,1
1493,1294,1
1654,368,2
476,1451,1
396,3,1
952,1280,1
1510,1736,1
1260,849,1
683,716,1
1305,434,1
412,1413,1
1618,138,1
1037,1126,1
12,233,1
699,811,1
1261,1966,1
359,397,1
692,1888,1
1876,971,1
1322,278,1
1284,943,2
1099,1834,1
1605,1667,1
1520,114,1
613,1157,1
646,1137,1
426,1182,1
1637,1876,2
724,135,3
574,1721,1
768,1283,1
339,1169,1
383,1218,1
1602,1539,1
1756,644,1
556,847,1
1796,486,1
1698,1947,1
1075,619,1
766,1607,1
413,1870,1
1036,51,1
1853,1024,1
696,1891,1
1789,1072,1
670,293,1
201,1683,4
1057,1385,4
420,1483,1
793,1461,2
237,8,1
90,1407,1
1785,178,1
1821,94,1
1569,1349,1
46,1182,1
1308,1827,1
410,394,1
1090,653,1
1374,240,1
322,560,1
1962,1275,1
209,423,1
1125,652,1
1931,1442,1
1175,501,1
637,1255,2
1107,908,1
59,964,2
103,216,1
176,873,1
1443,1220,2
1289,1712,1
913,1262,1
680,1674,1
1553,1373,1
160,1994,2
1565,953,1
190,1664,1
1430,959,1
635,1401,1
1569,953,1
1940,458,1
1834,1263,1
744,802,1
1878,1362,1
1762,1807,1
998,61,1
231,719,1
1732,349,1
713,1237,1
1040,210,1
1462,1631,1
1138,1330,1
618,1091,1
1209,846,1
499,1122,1
987,786,1
426,1666,1
882,1606,4
1161,1612,1
1421,483,1
1371,159,1
1457,1175,1
234,1212,1
666,1136,1
911,360,1
831,142,1
1403,1667,1
1679,776,1
1320,1352,1
445,1673,1
1189,1849,1
1658,0,1
1353,305,1
596,798,1
915,400,1
1796,648,1
1626,1870,1
1881,1931,2
1470,1874,1
182,1193,1
1045,827,1
1745,602,1
1845,1124,3
1,1440,1
735,224,2
1772,63,1
1438,1208,1
651,1457,1
781,891,1
1356,355,1
385,1137,1
1893,737,1
315,590,4
1372,257,1
146,1327,1
1477,1812,1
894,1996,4
173,281,1
851,1761,1
1615,1424,1
871,1276,1
1043,868,1
921,787,1
380,869,1
1183,1020,1
484,1458,1
841,1897,1
751,68,3
1163,989,1
231,1188,1
1414,163,1
1497,1078,4
1537,1595,1
1058,160,1
1249,181,1
1291,1518,1
1369,159,1
1104,1634,1
1255,108,2
1095,1594,1
929,1049,2
1175,1502,1
722,1967,3
603,592,1
1423,1890,1
622,1488,1
533,125,1
1184,346,1
1344,597,1
1278,55,1
168,259,1
1743,1605,1
271,1261,1
1756,526,1
228,1236,1
1211,1513,1
914,757,1
535,1602,1
993,370,1
1765,67,1
