x_coordinate,y_coordinate,no_packages
219, 1618, 1
641, 185, 1
167, 1903, 1
1624, 1003, 1
1502, 300, 1
1681, 1824, 1
1727, 1590, 1
1852, 422, 1
287, 748, 2
1584, 376, 1
915, 56, 1
466, 1709, 1
1530, 753, 1
1807, 1273, 1
567, 1760, 1
84, 313, 1
1431, 332, 1
1167, 1064, 1
1343, 1585, 1
1160, 806, 1
602, 1396, 1
1306, 1917, 1
1041, 1223, 1
443, 1859, 1
183, 1552, 1
352, 813, 2
1352, 778, 1
1532, 521, 1
1511, 1991, 1
470, 644, 1
294, 922, 1
721, 592, 1
1247, 1761, 1
272, 1536, 1
744, 788, 1
1622, 1904, 1
541, 393, 1
1457, 1708, 1
1522, 1941, 1
1838, 780, 1
1814, 472, 1
319, 194, 1
1057, 200, 1
160, 242, 1
814, 1775, 1
1587, 450, 2
1770, 1045, 1
1963, 1533, 2
1463, 1455, 1
729, 1686, 1
1988, 363, 1
1251, 441, 1
1512, 1064, 1
902, 897, 1
1098, 1007, 1
1136, 384, 1
515, 933, 1
858, 1933, 1
842, 753, 1
519, 684, 1
1515, 1131, 1
1748, 432, 1
997, 622, 1
420, 1978, 1
1716, 1413, 1
637, 1781, 1
1030, 1833, 1
1685, 152, 1
985, 219, 1
1793, 1094, 1
306, 1816, 1
208, 206, 2
875, 1406, 1
1553, 256, 1
1260, 1992, 1
1215, 1266, 1
1586, 645, 1
1658, 1826, 1
1983, 266, 1
1725, 1615, 1
1008, 1372, 1
1837, 408, 1
1357, 99, 1
1383, 763, 1
118, 410, 1
1044, 871, 1
1739, 665, 1
286, 913, 1
1691, 1516, 2
462, 207, 1
146, 364, 1
189, 1319, 1
77, 43, 1
1479, 1161, 1
334, 1968, 1
1836, 849, 1
1590, 1359, 1
1774, 655, 1
1463, 1322, 1
389, 366, 1
