x_coordinate,y_coordinate,no_packages
1991,627,1
686,1060,1
570,540,1
1371,1349,1
1255,1823,1
1642,1576,1
389,1407,1
1459,1111,1
418,1634,1
1065,355,1
1480,1794,1
505,421,1
1297,1700,1
1817,1326,1
767,503,1
1468,554,2
940,1100,1
521,1241,1
254,1979,1
1127,805,1
386,1662,2
1900,1013,1
1127,1195,1
1046,1162,1
544,104,4
1286,1002,1
975,895,1
244,286,1
740,1556,1
111,84,1
568,220,1
549,260,1
1895,1521,1
419,81,2
1160,122,1
691,1278,1
582,880,1
451,1266,1
1539,546,2
724,1721,1
47,1133,1
1561,450,1
1979,1689,1
1109,1262,1
328,186,1
1257,1994,1
995,255,1
1731,832,1
941,1248,1
355,1879,1
219,6,1
631,891,1
1228,1739,1
437,475,1
167,836,1
906,307,1
787,1742,1
778,47,1
556,420,2
1006,894,1
1073,701,1
1022,1039,1
1716,905,1
763,295,1
1230,1714,1
773,344,1
424,446,1
829,561,1
595,1840,1
1229,1797,1
49,1405,2
499,1321,1
926,1460,1
796,1170,1
780,41,1
1483,912,2
183,895,1
468,551,1
532,980,1
448,1748,1
1059,1226,1
400,1732,1
781,746,1
468,184,1
325,189,1
1132,102,1
1075,1908,1
305,600,1
892,570,2
380,469,1
341,1066,1
1785,188,1
1172,1340,1
1785,1953,2
1517,360,1
963,1929,1
343,483,1
1968,400,1
157,137,1
551,1673,1
1093,254,1
1133,1558,1
366,312,1
382,503,1
666,1751,1
557,1051,1
1025,1033,2
806,276,1
960,319,1
495,1764,1
752,1175,1
947,503,1
1454,225,1
331,1310,1
86,137,4
278,1,1
1083,1636,1
1544,808,1
1487,827,2
955,1970,1
1064,724,1
1182,1471,1
829,1539,1
1918,834,1
1757,1023,1
74,423,1
752,1724,1
1237,1851,1
769,613,1
644,997,1
32,441,1
1307,1536,1
1771,1209,1
1534,286,1
618,811,1
33,1844,1
899,517,1
955,1459,1
1807,419,1
851,1965,1
1940,298,2
1889,207,1
108,717,1
791,1816,1
887,159,1
726,1681,1
977,82,2
1778,1735,1
721,678,1
1888,1037,1
207,298,1
1150,552,1
1043,447,1
760,49,1
684,1635,1
710,1273,1
753,104,1
1199,252,2
1553,998,1
1052,74,1
1122,1492,1
1036,137,4
314,1910,1
676,1352,1
1498,1479,1
294,291,1
402,190,1
564,807,1
90,620,1
272,398,1
396,855,1
1808,310,1
1163,522,4
431,1,4
334,1758,1
1489,988,1
448,959,2
339,1894,1
233,163,1
1662,1841,1
1490,762,2
1957,1958,1
1143,1122,2
1667,1519,1
1361,668,1
1367,1396,1
1207,1065,1
1651,1216,1
502,463,1
888,989,1
1924,1042,1
1992,1483,4
105,1949,1
1641,1767,1
1687,303,1
1729,1604,1
1958,509,1
313,1896,1
1110,1035,1
1520,818,1
678,612,1
332,1276,1
1901,1357,1
642,1896,2
892,831,1
315,848,1
62,683,2
242,630,1
1800,1007,2
811,1205,1
880,1739,1
498,1250,1
688,326,1
1215,771,2
206,168,1
1510,17,1
877,1008,2
1913,1986,1
1428,1327,1
105,4,1
66,273,1
1727,751,1
1880,1693,1
1364,1171,1
338,1828,1
204,79,4
168,80,1
1682,1889,1
348,1837,1
1004,220,1
596,1260,1
146,1703,1
283,133,1
1745,532,1
1589,1433,1
1016,1242,1
581,65,1
693,1361,1
968,1659,1
1949,1042,1
1338,1445,1
856,1652,2
1626,1734,1
668,431,1
304,1440,1
162,120,1
241,302,1
919,258,1
150,578,1
1408,655,1
1471,986,1
251,1904,1
1930,1375,1
1203,619,2
429,1834,1
69,745,1
392,706,1
64,1722,2
516,797,1
1019,949,1
814,1605,1
662,920,1
669,1526,3
864,1348,1
1874,1539,1
1433,376,1
1604,336,3
851,190,1
685,303,1
287,491,1
1014,1960,1
414,1476,1
78,1578,1
738,1456,1
1259,763,1
214,988,1
1985,1026,1
302,680,1
1756,1508,1
560,1087,1
1082,1209,1
1253,402,1
1945,1497,1
931,1974,1
1120,594,1
1547,934,1
681,36,1
1284,1976,1
971,1698,2
1902,949,2
1246,1171,1
645,1709,1
920,542,1
1335,1745,1
469,1368,2
520,808,1
1086,469,1
1949,1682,1
813,4,1
1963,155,1
560,1096,1
1119,1924,1
1027,1778,3
1627,1570,1
627,1574,1
104,1017,4
437,1093,1
588,1596,1
480,1895,4
1148,1486,1
1116,1343,1
1403,879,1
1324,502,3
42,203,1
1534,1497,1
1346,598,1
851,331,2
417,1493,1
199,1566,2
633,1110,1
1308,140,1
318,1788,1
1919,6,3
135,1594,1
1553,1934,1
366,232,1
691,248,1
1710,1596,1
1046,250,1
1258,569,1
729,1615,1
361,794,1
1116,1935,1
37,1865,2
1647,1985,1
176,129,1
700,328,1
1412,1095,1
1893,1550,1
61,696,2
1623,1549,1
1653,1049,1
824,434,1
1271,1305,1
1200,1531,1
1999,1525,1
1345,1912,2
1012,1141,1
793,659,1
407,1843,1
927,385,1
727,35,4
1912,762,1
851,1535,1
1985,645,2
174,274,1
1217,1066,1
238,1214,1
1012,1133,4
1486,1559,1
1279,1660,1
1710,1306,1
639,1099,1
600,79,2
112,1923,1
1974,280,1
1670,777,4
574,696,1
152,1997,1
153,1020,1
614,833,1
583,671,1
190,1780,1
1075,1234,1
205,742,1
1996,541,1
651,1819,1
1180,434,1
161,474,1
637,1723,1
1545,1108,2
163,1662,1
1915,1182,2
1118,608,2
1347,609,1
826,1540,2
638,1881,2
190,1347,1
1517,106,1
193,1943,3
8,218,2
87,960,1
831,1109,1
325,1210,2
1833,1626,1
684,344,1
1880,1165,1
212,1291,1
963,447,1
259,346,1
