x_coordinate,y_coordinate,no_packages
1683,1769,1
488,835,1
1071,1792,1
1627,1494,1
384,1008,1
121,880,1
1365,795,1
1080,599,1
828,1994,1
1865,1184,1
510,1262,2
255,1447,1
1327,1239,1
234,830,1
1529,518,1
1180,377,1
1188,245,3
509,271,1
472,511,1
1497,147,1
272,1976,1
1964,230,1
1334,430,1
1699,1425,1
219,699,1
295,301,1
1608,252,2
665,841,1
1062,1393,1
1358,412,2
298,423,1
385,1781,1
1938,1356,1
1001,1943,1
100,516,1
949,324,1
1820,1707,1
939,1073,1
846,226,2
288,580,1
872,1575,1
1609,1561,1
1201,930,1
1319,459,1
1409,1769,1
976,1973,1
328,983,1
1853,273,1
480,1321,1
448,1942,1
1314,1912,1
548,1477,1
521,1412,1
1765,1348,1
635,1528,1
128,1161,3
219,494,2
516,1658,1
1961,1368,2
1752,1256,1
1893,1085,2
1285,1017,3
6,305,3
670,1573,1
1134,859,1
2,985,1
222,1500,1
1565,870,1
1647,556,1
1287,823,1
1967,1232,1
730,196,1
1279,401,2
665,93,2
730,965,1
1090,682,1
882,1960,1
1412,156,1
1834,280,1
1774,89,1
844,1095,4
148,210,1
1998,1123,1
277,452,1
447,759,1
525,23,2
837,246,4
1316,1205,2
1829,428,1
1891,484,1
191,1649,1
1225,1099,1
1921,1558,1
974,1411,1
342,1346,1
1492,13,2
1002,1673,4
1629,843,2
204,181,1
469,1894,1
0,874,1
1914,730,1
1139,1425,1
1513,199,4
1170,43,1
394,352,1
479,1510,1
367,401,1
404,271,1
125,1355,1
1266,275,1
1486,1868,1
750,1284,1
1558,613,1
884,315,1
1707,1845,1
774,15,1
71,1091,1
1726,1828,1
173,1565,1
149,314,1
890,469,1
340,545,1
1461,1136,2
1087,1945,2
1211,1841,3
1199,675,2
322,1697,4
1091,1352,1
1953,919,1
1251,1713,1
571,646,1
438,1896,1
1580,1711,1
831,605,1
1096,952,2
1791,1190,1
1422,259,2
470,1509,1
1944,1755,1
981,808,2
1189,1459,1
276,108,1
1103,1793,1
258,492,2
1041,1757,1
1811,151,1
1131,171,1
1100,191,1
680,1124,1
365,90,1
1741,1716,1
1644,1617,1
1303,183,1
1279,905,1
1476,1298,1
1510,1556,1
337,1395,1
1735,691,1
1567,23,1
1587,1361,1
1767,1658,1
171,660,1
1520,1654,1
166,169,1
984,1951,1
899,1604,2
1326,760,1
1291,1532,3
52,1472,1
723,640,1
235,1627,2
1322,593,1
534,326,1
1664,302,1
1180,1105,1
1005,1069,2
156,308,1
1563,591,1
1614,86,1
960,82,1
957,53,1
100,5,1
1814,503,1
1303,699,1
1482,1056,1
307,829,1
251,482,1
1633,551,1
658,756,1
749,635,1
1607,1181,1
85,1131,1
1280,962,1
425,492,1
1753,1257,1
1265,727,1
34,1581,1
1303,1951,2
1893,1076,1
132,124,1
96,1900,1
802,517,1
254,1823,1
1083,1512,1
1281,1501,1
1755,1318,1
1942,970,1
1906,509,1
774,1470,1
1082,1326,1
548,496,1
134,289,1
1267,1388,1
349,1068,1
1371,1365,1
834,609,1
497,1801,1
1468,267,1
1485,1730,1
438,213,1
1593,515,1
1788,83,1
597,1936,4
798,320,1
1536,765,1
1774,1788,1
825,1615,1
1383,755,1
1399,382,1
1964,1772,2
47,1369,1
772,630,1
573,1767,1
1179,1966,1
1034,1876,2
1581,462,1
754,494,1
1025,1062,1
564,679,1
274,953,1
1427,126,1
696,76,1
1308,117,4
596,489,1
442,427,3
1687,727,1
1077,527,1
1809,1451,1
1491,454,1
1650,209,1
1456,1228,1
955,1477,2
253,1114,1
1998,406,1
187,1292,1
1008,443,1
1318,661,4
80,1807,1
71,1481,1
171,1880,1
1559,1034,1
1969,670,4
195,945,3
1757,833,1
1475,1769,1
17,21,2
427,1680,1
1660,60,1
685,1594,1
1125,261,1
1072,1893,1
1409,772,1
1304,1439,1
1493,580,1
1220,245,3
1859,850,2
1806,1271,1
802,753,1
708,274,2
156,637,1
1655,252,2
1309,1580,1
222,1104,1
473,813,1
702,1716,1
285,1549,4
398,349,1
322,1928,1
1232,1035,1
491,924,1
691,856,1
522,1912,1
1527,1755,1
266,1064,1
1926,1530,1
751,1291,1
1622,691,1
1916,809,1
1978,1619,1
1063,1420,1
1528,263,1
1733,36,2
1933,395,2
113,1065,2
739,799,1
1244,181,1
1562,55,1
1402,933,1
1925,1526,1
1951,359,1
520,1838,1
106,1674,1
1126,375,1
222,994,1
993,869,1
1319,1848,1
431,1074,1
594,1535,3
237,495,1
1135,10,1
916,1597,1
611,486,1
1366,1869,1
1830,1082,1
94,434,1
766,1258,1
109,209,1
924,1415,1
1240,1683,1
754,1156,1
132,1645,1
1175,372,2
1463,927,4
1193,1653,1
1548,1224,1
1277,1930,1
1570,1278,1
769,1780,1
607,1700,1
1238,1555,1
1494,1384,1
1749,934,1
1069,605,1
1604,749,1
1304,1949,1
300,676,1
602,43,1
1817,634,1
1622,1996,2
1952,358,2
221,378,1
1652,1678,1
1598,289,1
880,827,1
1967,1920,1
1274,1432,1
1142,968,1
1311,241,1
855,1991,2
1314,905,1
442,633,1
1483,467,1
451,667,1
1233,1859,1
499,1840,3
283,1346,2
1550,35,1
583,1695,1
705,1966,1
1359,241,4
1847,1423,1
889,699,1
1647,1738,1
831,1209,1
1115,1385,1
1353,544,1
1127,783,1
705,833,1
