x_coordinate,y_coordinate,no_packages
1192,1131,1
261,85,1
1841,1910,1
1762,81,2
430,1396,1
210,724,1
1810,1791,1
1271,1534,1
1904,484,2
1999,1638,1
1805,844,1
1508,1893,1
1906,843,1
1769,1505,1
546,326,1
221,783,2
1758,963,1
1672,1880,1
625,1680,1
466,456,1
395,816,1
1770,142,3
571,719,1
818,1391,4
1098,678,2
236,1796,3
365,1189,3
543,78,1
889,707,1
642,893,1
1047,236,1
1180,389,1
1451,893,1
1895,1651,1
1473,1925,1
1373,403,1
143,1943,1
676,1276,1
1736,255,1
615,1038,1
836,668,1
605,1135,1
861,1361,3
1387,1532,2
1260,1165,1
1122,1707,1
587,430,1
1187,1242,1
952,904,1
437,1046,1
