x_coordinate,y_coordinate,no_packages
359, 1234, 1
772, 631, 1
477, 1411, 1
903, 287, 1
1539, 755, 1
840, 132, 1
375, 865, 1
1966, 832, 2
669, 105, 1
639, 1009, 1
1799, 1142, 1
141, 1929, 2
991, 1530, 1
395, 436, 1
1563, 237, 1
1678, 1660, 1
755, 1284, 1
1740, 1003, 1
1647, 590, 1
1089, 102, 1
126, 1480, 1
1370, 360, 1
819, 563, 1
1951, 1734, 1
1208, 1091, 1
1212, 1115, 1
315, 1928, 1
1265, 495, 1
1495, 906, 1
860, 550, 1
426, 305, 1
854, 199, 1
574, 1596, 1
693, 152, 2
382, 1618, 2
39, 854, 1
1112, 1372, 2
964, 1928, 1
1339, 1244, 1
1856, 371, 1
425, 940, 1
659, 1592, 1
65, 695, 1
1929, 272, 1
781, 965, 1
1482, 858, 1
1030, 1235, 1
1270, 428, 1
505, 1178, 3
676, 297, 1
1800, 1205, 1
1978, 1355, 1
1880, 1366, 1
1201, 988, 1
1688, 854, 1
610, 1237, 2
662, 317, 1
1983, 1044, 1
1716, 983, 1
138, 1161, 1
1387, 1516, 1
957, 1882, 1
1856, 1844, 1
870, 686, 1
828, 629, 2
213, 1049, 1
1610, 435, 1
224, 459, 1
1304, 431, 1
1866, 1948, 1
869, 53, 1
1447, 973, 1
1442, 1744, 1
301, 948, 1
104, 409, 1
705, 332, 1
947, 1173, 1
953, 996, 1
1626, 361, 3
284, 1876, 1
1348, 643, 1
1461, 1671, 1
1952, 924, 1
155, 1196, 1
1445, 393, 1
1141, 448, 1
31, 919, 1
1202, 277, 1
1099, 473, 1
572, 1221, 1
601, 861, 1
192, 11, 1
132, 1366, 1
1848, 723, 1
1366, 1178, 2
1257, 1011, 1
483, 1411, 1
1443, 1831, 1
2, 312, 1
768, 576, 1
