x_coordinate,y_coordinate,no_packages
1490,1065,1
691,888,2
274,701,4
1003,735,1
337,1941,2
1662,826,1
459,1489,4
432,1503,1
1033,346,1
1456,1332,1
768,1795,1
1579,1095,1
1216,98,1
1338,1712,1
1412,237,1
778,253,1
971,1437,1
1423,1404,1
616,861,1
1356,1065,1
1240,1435,1
1701,1840,1
1472,1265,1
233,1607,1
406,1247,1
538,1702,1
413,733,1
604,328,1
1016,1864,1
1911,984,1
5,26,1
1857,226,1
1370,1011,1
184,1596,1
1481,1481,1
524,1319,1
606,540,1
204,1665,1
80,1745,1
1641,1386,1
1512,237,1
1552,1823,1
1744,283,1
349,673,1
896,1956,1
1799,1501,1
1669,701,1
820,819,3
556,1711,1
1742,979,1
1328,1814,1
231,271,1
120,1930,1
212,852,2
988,1643,1
897,371,1
1595,734,1
1766,1401,2
1489,1993,2
989,1884,1
1817,842,1
129,535,1
25,1442,2
1074,1571,1
1482,1157,1
1957,1371,2
1063,1071,1
1266,195,1
1488,509,1
1359,1385,1
304,1718,1
1826,1255,1
1317,1913,1
1738,961,2
1780,338,1
1006,656,1
1986,569,1
456,1127,1
825,1673,1
940,909,1
917,180,2
915,647,1
1018,1526,1
210,826,1
1141,1124,1
186,1621,1
1267,1305,1
1041,1151,1
1375,934,3
744,1690,1
456,1729,1
1147,1571,1
968,1467,1
1466,926,1
1555,1349,1
699,727,1
1975,1638,1
1069,765,1
93,1836,1
287,1683,1
1477,838,1
1251,401,1
1905,1745,1
936,1688,1
1467,692,1
848,95,2
1715,1376,1
1581,1826,1
1348,1206,3
275,1973,1
1086,1507,1
1915,886,1
989,1893,1
1886,1864,1
1184,355,1
262,212,1
1229,1241,2
1032,1805,1
1247,1875,1
508,560,1
702,1987,1
1648,273,1
1233,1433,2
1049,612,1
1121,1762,1
1509,1915,1
445,411,1
1463,595,1
1886,1377,1
1454,1331,3
364,1031,1
1304,660,1
1558,721,1
1193,1168,3
1454,854,1
1830,1723,1
1797,1735,1
26,1070,1
780,297,1
115,409,1
1608,329,4
1399,513,1
127,1414,1
417,1543,1
734,1667,1
1261,1777,1
1150,1771,1
1325,1149,1
1046,1606,1
1425,589,1
96,1897,1
853,1959,1
1403,640,3
110,26,1
415,1270,2
1762,1782,1
461,1866,1
1453,1326,1
1205,1119,1
402,1589,1
396,602,1
1398,152,1
355,1505,1
772,83,1
1139,541,1
1196,1732,1
676,955,1
317,81,1
660,1222,1
1909,1280,1
1355,616,1
1172,1126,1
1605,1449,1
450,1959,1
139,1610,1
851,1112,1
188,715,1
436,1358,1
738,601,1
1541,1266,1
1149,1686,1
1329,18,1
708,912,1
1315,1256,2
499,1963,1
1813,657,1
1630,1935,1
525,1106,1
50,1866,1
1577,767,1
1041,912,1
607,1839,1
656,1052,1
196,342,3
1583,1101,1
1283,134,1
1289,1584,1
1403,868,1
421,1101,1
1799,1999,1
