x_coordinate,y_coordinate,no_packages
391, 632, 1
720, 1729, 1
1941, 957, 1
217, 207, 1
1461, 1326, 1
1592, 1671, 1
1457, 868, 1
1155, 1773, 1
15, 30, 1
1661, 743, 1
953, 431, 1
39, 164, 1
687, 1993, 1
765, 248, 1
815, 1062, 1
1208, 541, 1
983, 389, 1
1993, 360, 1
1178, 852, 1
83, 961, 2
1719, 203, 1
422, 1984, 2
410, 1894, 1
15, 912, 2
1371, 885, 1
1294, 1139, 1
1302, 440, 2
1461, 1286, 1
130, 572, 1
414, 537, 1
1280, 550, 1
511, 1569, 2
1922, 1691, 1
504, 1836, 1
1560, 1339, 3
779, 333, 2
85, 544, 1
1679, 1163, 1
1646, 1858, 2
52, 665, 1
1660, 1816, 1
1691, 779, 1
1159, 443, 1
562, 1581, 1
690, 108, 1
226, 542, 1
1302, 1854, 1
144, 1752, 1
1531, 485, 1
1520, 578, 1
211, 49, 1
1453, 1849, 1
159, 1177, 1
1697, 1120, 1
874, 605, 1
1603, 38, 3
628, 1430, 1
1175, 1620, 1
933, 1703, 1
1084, 214, 1
807, 1940, 2
1243, 411, 1
1294, 1179, 1
195, 1439, 1
1218, 517, 1
675, 1677, 1
1698, 1373, 1
1917, 1887, 3
304, 386, 1
1945, 953, 1
90, 728, 1
71, 1181, 1
1077, 1513, 1
679, 573, 1
1453, 725, 1
393, 195, 1
1511, 1934, 1
362, 638, 1
335, 1533, 1
415, 1917, 1
930, 1864, 1
1882, 964, 1
1049, 1630, 1
1069, 367, 1
1472, 201, 1
69, 1052, 1
1727, 18, 1
862, 799, 1
1199, 1646, 1
1185, 1391, 1
1183, 700, 1
1672, 1775, 1
1522, 941, 2
164, 11, 1
707, 1986, 1
1805, 1580, 1
1090, 653, 1
1484, 1191, 1
1090, 1542, 1
1363, 283, 1
757, 1191, 1
1144, 176, 1
1840, 1007, 1
1113, 1739, 3
1944, 150, 1
961, 846, 1
363, 872, 1
885, 876, 1
903, 1581, 2
1367, 134, 1
1241, 813, 1
1846, 138, 1
1882, 447, 1
758, 868, 2
1068, 693, 1
1635, 1432, 1
521, 821, 1
1801, 762, 1
822, 769, 1
658, 119, 1
1027, 1737, 1
1557, 755, 1
584, 339, 1
1449, 1276, 1
1965, 1628, 1
792, 675, 1
1026, 590, 1
68, 461, 1
1550, 1494, 1
330, 1551, 1
1519, 202, 1
373, 1629, 1
201, 709, 1
1613, 546, 1
1857, 81, 1
6, 1513, 1
363, 1690, 1
549, 486, 1
1650, 1536, 1
999, 988, 1
246, 629, 1
1538, 611, 1
1305, 901, 1
967, 261, 2
473, 1712, 2
662, 507, 1
1643, 919, 1
572, 515, 2
287, 1753, 1
1121, 1843, 2
48, 327, 1
1571, 258, 1
215, 196, 1
1877, 1287, 1
851, 664, 1
1403, 809, 1
1974, 549, 1
663, 483, 2
1617, 482, 1
280, 1428, 1
269, 240, 1
1327, 1101, 1
1454, 1422, 1
1694, 880, 1
7, 679, 1
1424, 1872, 1
1122, 930, 1
1503, 1511, 1
707, 1087, 1
1884, 1521, 1
559, 221, 1
1742, 220, 1
186, 1272, 1
1012, 702, 2
1735, 1622, 1
302, 945, 1
319, 1877, 1
930, 1172, 1
257, 508, 1
1924, 742, 1
1804, 6, 1
925, 1146, 1
874, 97, 1
730, 1608, 1
1011, 1542, 1
1038, 976, 1
1888, 1923, 1
697, 398, 1
913, 1505, 1
358, 257, 1
874, 389, 1
789, 1574, 3
189, 1290, 1
1922, 938, 1
1169, 1671, 1
687, 1397, 1
1854, 1602, 2
197, 878, 1
554, 469, 2
241, 174, 1
