x_coordinate,y_coordinate,no_packages
1443,137,1
1584,419,1
685,488,1
1329,979,1
1540,1188,2
1439,429,1
1558,461,1
1838,547,1
866,567,1
763,707,1
1026,1078,1
962,1453,1
1690,1091,2
925,1271,1
1378,1936,1
1926,1808,1
1826,1810,1
164,800,2
590,1962,3
223,337,1
1427,303,1
1791,418,1
1284,46,1
1985,1397,1
270,970,1
909,1510,1
597,387,1
1785,1642,1
1940,1064,1
843,1185,1
1323,1611,1
1215,1363,1
1724,1123,1
622,1161,1
1616,627,1
532,464,1
1988,590,1
96,303,1
933,1958,1
1892,329,1
584,373,3
1718,1450,1
1364,1627,1
487,239,1
648,1176,1
533,757,1
1151,1448,1
649,704,1
918,1105,3
1092,617,1
51,828,2
1573,297,3
1900,655,1
1986,1512,1
1039,678,1
605,970,2
1985,1933,1
1174,1365,1
1157,1492,2
905,693,1
1498,980,2
285,1388,1
630,50,1
1722,451,1
189,668,1
1313,399,1
454,1600,2
569,400,1
1102,1739,1
1375,1961,1
1048,807,1
650,1235,1
1932,114,2
739,814,1
1748,875,1
763,24,1
719,630,3
1790,1148,1
1490,1818,1
851,1645,1
335,1650,1
1838,868,1
848,285,1
1224,176,1
621,972,4
1075,686,1
1966,1209,1
181,13,1
1872,559,1
1138,946,1
1546,1873,1
380,1704,1
1134,1004,1
1692,618,1
622,1011,1
949,459,1
5,315,1
1957,1311,1
967,254,1
1828,589,1
1007,1857,1
501,58,1
567,1009,4
136,1226,1
1190,984,1
1778,528,1
974,1995,1
244,764,1
1178,35,1
333,1191,1
654,944,2
277,731,1
558,739,1
1867,1956,1
593,597,1
1917,157,1
1569,1286,1
193,1226,1
1113,660,2
1693,1730,1
616,555,1
1409,742,1
1187,720,1
26,280,1
763,1594,1
696,1886,2
209,446,1
452,1703,1
1837,1144,1
1702,1950,1
1089,1459,1
1548,1643,1
943,1876,1
1676,268,2
982,713,1
742,284,1
1822,1223,1
1986,700,1
623,58,1
242,455,1
1421,291,1
629,256,1
160,870,1
1605,228,1
1586,991,1
87,402,1
1624,1351,1
121,960,1
518,88,1
1367,21,1
1602,253,2
420,1203,2
378,1373,1
185,298,1
1928,568,3
712,721,1
1025,1599,1
495,1034,1
202,1678,1
28,1083,1
392,1974,1
1846,1544,1
1993,1485,1
438,1885,1
1449,972,1
1207,379,1
1961,219,1
726,777,1
1053,466,1
1559,643,1
225,1064,1
1561,739,1
1141,1478,1
671,1011,1
580,935,1
638,1407,3
909,462,1
595,1751,1
1754,142,2
1643,974,2
752,367,1
1380,1006,1
811,897,1
1385,174,1
808,820,1
208,1518,2
345,132,1
407,693,1
1728,827,1
1716,869,1
570,1566,1
1191,1215,1
1616,1640,1
819,729,1
1235,1945,1
992,1047,1
1572,931,1
513,1002,1
1286,1930,1
203,1511,1
