x_coordinate,y_coordinate,no_packages
604, 1961, 1
1856, 1630, 1
1763, 1678, 1
1223, 1690, 1
697, 1705, 1
97, 1607, 1
508, 1603, 1
1127, 1405, 1
1486, 289, 1
1747, 1179, 1
1247, 1211, 1
7, 523, 1
132, 1441, 1
1131, 1518, 1
497, 1967, 1
540, 187, 1
1561, 1090, 3
523, 958, 1
61, 309, 1
378, 619, 1
828, 1756, 1
190, 1101, 1
60, 70, 1
1775, 1543, 1
399, 1053, 2
1124, 998, 1
1818, 696, 1
133, 174, 1
1320, 1382, 1
176, 578, 2
1750, 1704, 1
135, 1155, 1
1784, 1272, 1
621, 1857, 1
1877, 191, 1
706, 693, 1
282, 1665, 1
1939, 1078, 1
1952, 1366, 1
498, 1727, 1
821, 1925, 1
488, 1148, 1
1687, 1302, 1
1553, 885, 1
504, 345, 1
638, 250, 1
156, 30, 1
368, 1466, 1
1704, 1681, 1
1075, 934, 1
