x_coordinate,y_coordinate,no_packages
1210, 1272, 1
1438, 1849, 2
508, 320, 2
812, 1676, 4
1439, 1547, 1
656, 1522, 1
513, 1176, 1
1135, 1416, 1
1251, 655, 1
1547, 107, 1
1329, 1001, 1
537, 585, 1
1812, 534, 1
1653, 670, 1
1441, 1995, 1
967, 1731, 1
1363, 1106, 1
1946, 159, 1
1610, 874, 1
514, 1103, 1
1718, 79, 1
1089, 992, 3
1875, 1514, 1
1407, 1756, 1
1720, 571, 1
1863, 847, 4
264, 1210, 2
1654, 1045, 1
763, 1403, 1
619, 520, 1
1434, 1331, 1
614, 470, 1
111, 1142, 1
1888, 1455, 1
1359, 1204, 1
620, 1383, 1
759, 996, 1
535, 1675, 1
650, 1537, 2
1241, 1821, 1
1854, 1547, 3
867, 496, 1
999, 202, 1
837, 84, 2
831, 174, 1
48, 1825, 2
1287, 726, 1
1890, 1477, 1
378, 1735, 1
1968, 21, 1
1932, 467, 1
1171, 991, 2
272, 892, 1
351, 1463, 1
1383, 1721, 1
807, 1169, 1
1068, 1313, 2
348, 720, 1
1956, 403, 1
1334, 1208, 1
641, 1403, 1
174, 1582, 1
32, 1604, 1
1142, 1012, 1
1112, 279, 1
1445, 856, 1
356, 798, 1
1294, 846, 1
956, 1775, 2
1233, 797, 4
490, 1039, 1
1662, 1195, 1
769, 1639, 1
1078, 1366, 1
752, 1964, 2
1413, 1167, 1
890, 1087, 1
749, 1087, 1
1975, 1440, 1
1664, 774, 1
856, 191, 1
1282, 296, 1
91, 1544, 1
1219, 952, 1
681, 1781, 1
766, 986, 1
1656, 1550, 1
209, 748, 1
1725, 912, 1
297, 543, 1
1425, 1479, 1
872, 464, 1
41, 205, 1
537, 735, 1
564, 427, 1
768, 1275, 1
1192, 1128, 2
1917, 793, 1
491, 52, 1
500, 1143, 1
