x_coordinate,y_coordinate,no_packages
98,1936,1
1080,114,1
571,164,1
1242,149,2
658,111,1
1584,362,2
1068,401,2
1944,907,1
1284,294,1
754,451,1
553,34,2
902,906,1
800,332,1
1931,919,2
1486,825,1
843,1375,1
280,705,1
1635,188,1
1007,1484,1
971,1889,1
97,329,1
1909,1232,1
1592,539,1
1918,1073,1
538,137,3
406,415,1
182,1919,1
1907,643,1
1905,350,1
1875,1968,1
956,1115,2
950,21,1
1841,1858,1
208,160,1
0,777,1
1536,864,1
1051,1371,1
957,1015,1
1999,706,1
389,446,1
1825,1367,1
628,541,1
1486,1968,1
1185,661,1
1769,810,1
88,1992,1
883,564,1
108,484,1
1396,512,1
815,963,1
1899,290,2
1517,1619,1
1051,348,2
153,28,1
1308,188,2
1831,1680,1
1694,373,1
396,534,1
1994,859,1
1118,696,1
1006,1606,1
1242,896,1
872,1774,1
1791,1684,1
1795,235,1
362,1113,1
652,836,1
468,1172,1
1965,1513,1
1608,1439,1
1472,1303,1
1394,1898,4
928,979,1
824,1763,2
483,1843,1
1597,1653,1
1622,31,1
4,770,1
172,1349,1
369,458,1
671,1380,1
805,1390,2
749,30,1
1104,916,2
1406,542,1
307,1500,1
1333,1577,2
148,1168,1
1162,814,3
1546,1216,3
1141,1209,1
1396,549,1
1276,1247,1
1604,1119,2
1951,324,1
1881,77,2
1635,69,3
1416,1494,1
1723,1110,1
1472,1225,1
513,1039,3
1327,266,1
1240,691,1
1248,1048,1
135,1325,1
710,925,1
1039,937,3
1538,1869,1
1341,903,1
1891,366,1
1114,822,1
978,401,1
1990,1344,1
1912,1260,1
779,1597,1
1257,130,1
1359,1993,1
1250,1089,1
1109,307,2
1176,1874,1
1018,1471,1
1714,1708,1
1057,1181,1
1535,78,1
1089,651,1
1,816,1
1397,1280,1
755,106,1
1808,61,1
1777,738,1
799,780,1
679,1404,1
78,62,1
343,572,2
360,1594,1
1745,767,1
373,1913,1
943,1215,1
287,722,1
1252,602,1
505,1298,3
1399,1090,1
1734,551,1
1700,1774,1
1926,398,1
1846,1891,1
211,696,1
533,163,1
1875,671,1
1559,691,1
1909,989,1
1935,703,1
1983,1178,1
1937,1206,1
1422,455,1
1245,1600,1
209,457,2
1924,1033,1
1455,801,1
52,1948,1
1062,538,3
1944,1741,1
32,1249,1
998,1583,1
1689,535,1
397,627,1
245,1797,1
1049,1688,1
1897,1704,1
985,1226,1
96,407,1
1443,683,1
551,1624,1
1717,745,1
629,180,1
929,220,1
671,414,1
1492,355,1
1814,439,1
974,1490,1
1074,199,1
872,916,2
93,32,3
544,1951,1
1427,1770,1
223,580,3
1622,178,1
724,363,1
1260,1083,3
249,1425,1
968,1149,1
1500,1709,1
978,13,1
265,481,1
1078,1142,2
713,823,1
280,1915,1
1657,1869,1
876,852,1
664,1769,1
1037,850,1
921,1103,1
611,1766,1
1009,1446,1
690,1517,2
572,1108,1
1500,1204,1
744,1631,2
1613,1459,1
589,364,1
623,1961,1
243,1981,1
1419,876,4
52,278,2
12,1807,1
319,1641,1
1309,470,1
1798,475,1
484,268,1
1691,1808,4
237,1636,1
649,141,1
663,696,1
1068,417,1
871,1137,1
1396,205,1
582,1743,1
1263,784,1
1269,1467,1
1023,1972,2
1918,454,1
1840,1305,1
1473,1944,1
846,306,1
265,750,1
1512,1441,1
755,589,1
1963,142,1
1649,1666,1
1112,1654,1
1509,273,1
128,258,1
293,1799,1
14,1283,1
189,120,1
16,1813,1
501,850,1
327,417,1
948,706,1
338,1570,1
1062,1446,1
933,362,1
1842,716,1
657,533,1
743,1151,1
990,277,1
1766,1169,3
666,291,1
1046,1672,1
1371,1519,1
1842,1346,1
1494,209,1
1125,1779,1
900,1966,1
960,359,1
1407,440,1
1612,1468,1
1896,1156,1
1979,381,3
1896,59,1
353,317,1
1160,1862,1
1517,843,2
1956,206,1
1637,669,1
1198,154,1
483,1132,1
484,1836,1
1337,744,1
500,1616,1
1831,1106,1
1138,1924,1
855,250,1
1320,948,1
1807,1009,1
1655,805,1
1929,40,1
534,1772,1
1660,1951,1
1251,1465,1
369,1829,1
1689,1736,2
898,5,1
357,901,1
113,678,1
1845,1220,1
1079,1865,1
230,438,1
1833,1674,1
1186,1948,1
1873,1062,1
305,57,1
1541,1990,1
1624,746,1
1619,1487,2
1122,385,1
1809,91,1
1135,1001,1
1924,1404,2
1062,1031,1
1165,897,1
431,1419,1
1443,1799,1
1053,731,1
1305,1095,1
124,1635,1
1537,1618,4
1574,82,1
569,618,1
794,1321,1
1172,1751,1
656,224,1
710,1710,2
1953,430,2
1168,1840,2
191,46,1
1316,1182,1
1898,1494,3
1534,713,1
189,620,1
567,1338,2
1047,394,1
1686,402,2
1180,851,4
169,430,1
1023,190,1
235,297,1
1296,309,1
236,424,1
1775,1406,2
1966,942,1
1541,1352,1
235,1240,1
1379,182,1
783,824,1
1870,370,1
1264,1477,1
278,1480,1
1520,1895,1
896,1909,1
1895,1275,1
438,75,1
394,883,1
426,1098,1
366,932,1
1362,1661,1
1066,212,1
1607,577,1
184,582,1
1143,1398,1
1074,287,2
1760,17,1
668,275,1
587,769,1
1720,1685,1
1434,1734,1
1981,716,1
1719,1619,1
1519,1507,1
1649,1906,1
1365,1165,1
262,1595,1
1016,1686,1
199,468,3
242,290,1
868,1915,1
668,1105,1
628,1561,2
434,1733,1
1928,153,2
1594,319,1
986,1905,1
252,741,1
981,472,1
569,123,1
1268,125,1
1477,1974,1
872,1765,1
844,467,1
1761,576,1
1935,1845,1
654,534,3
324,1695,2
1293,1314,1
1436,1454,2
66,511,1
34,1261,1
1853,830,3
1155,1872,1
924,754,1
