x_coordinate,y_coordinate,no_packages
755,410,1
1606,622,1
496,950,1
1990,1010,4
1589,400,1
1119,1557,1
308,13,2
48,477,1
1302,1719,1
19,1947,1
1554,1346,1
1511,1489,1
420,1085,4
859,1007,3
1991,291,1
190,89,2
1837,1731,1
1435,1834,1
1995,1531,1
195,1035,1
1679,807,1
1162,127,1
1974,267,1
534,1742,1
1640,804,1
1506,668,1
556,478,1
415,278,1
1197,223,1
336,920,1
832,247,1
1975,1577,1
631,948,1
245,185,1
1405,623,1
1427,1235,1
1711,1754,1
186,1456,1
728,811,1
1386,612,1
356,63,3
1750,926,1
1126,511,1
208,1646,1
248,24,1
1599,455,1
1686,820,1
1290,1920,1
1192,1200,1
1664,153,1
132,404,2
908,1657,1
1853,1735,1
679,250,1
944,103,1
1175,887,1
808,1016,1
1399,873,1
439,1860,1
573,913,2
70,1257,1
503,1325,1
843,1807,1
124,179,1
281,858,1
1811,1632,1
1291,1642,1
39,783,1
735,982,1
992,704,2
1028,658,1
368,53,1
448,60,2
1594,575,1
966,1084,1
1196,476,3
205,507,1
545,1092,1
1878,1509,1
1941,449,1
1633,795,1
1718,1731,1
484,1213,1
1511,1428,1
1211,57,1
720,1940,1
291,1153,3
1713,1659,2
1008,1110,1
1004,77,1
476,1232,1
1078,978,1
1879,1257,1
267,697,1
1881,1643,1
662,121,1
1201,1443,2
1585,227,1
1762,747,3
765,1442,3
