x_coordinate,y_coordinate,no_packages
172,1981,1
1912,1682,1
1015,1541,4
1577,784,1
901,1486,1
431,1183,1
706,111,1
1547,1678,1
343,950,1
617,975,1
1540,1889,1
777,1399,1
971,537,1
1782,890,1
1898,1632,1
1389,646,3
1398,1957,1
1879,1088,1
1958,1729,1
1880,1335,2
686,553,1
201,522,1
801,944,1
1534,495,1
1205,1577,1
691,1387,1
368,641,1
1377,17,1
24,842,1
212,1403,1
449,1485,1
395,69,1
188,116,2
1344,1830,1
1946,1227,1
1450,1961,1
1753,1238,1
1344,1564,2
1159,1644,3
1835,227,1
518,603,1
1917,155,1
1889,566,1
1417,1850,1
1577,662,1
1598,151,1
127,783,1
123,528,3
542,364,1
1007,1901,1
804,365,1
222,294,1
883,447,1
217,1869,1
530,211,1
144,1170,1
1591,913,1
1019,304,1
1,1910,1
799,545,1
675,1852,1
7,1055,1
1578,1004,1
827,1728,1
1663,1608,1
462,6,1
1411,1675,1
248,1161,1
735,682,1
820,113,1
1963,1325,1
1094,1747,3
164,1722,1
1569,593,1
361,1135,1
786,1353,1
1425,798,2
1291,1410,1
173,1812,1
1505,388,1
395,51,1
1214,488,1
129,1623,1
630,1023,1
1708,1662,1
33,75,1
691,1613,1
830,242,1
1339,1366,1
1925,1388,2
1098,305,1
477,1894,1
1506,289,1
39,965,2
1266,93,1
1328,267,1
1295,102,2
1680,1625,1
1251,349,1
130,1674,1
233,1018,1
1260,451,1
415,872,1
1711,1511,1
664,247,3
1179,1117,1
1713,1975,1
1565,93,1
687,129,1
289,1551,1
1426,757,1
898,498,2
83,273,1
1735,1294,1
1592,323,1
997,165,1
367,1896,1
1334,1215,2
852,1420,1
1582,974,1
422,293,1
1071,922,1
1921,357,1
77,1221,1
1023,1253,3
1284,1692,1
712,857,1
482,393,1
1085,195,1
1766,1558,4
1039,449,1
1282,1350,1
108,396,1
305,1403,1
1866,971,1
327,1372,2
110,1320,1
429,890,1
1263,1648,2
928,88,1
107,1894,1
323,1608,1
1054,237,1
481,1477,1
1187,667,1
1530,1386,2
471,1595,1
466,200,1
844,1781,1
1825,451,1
1198,992,1
892,296,1
1248,931,1
764,279,1
397,1294,1
552,414,1
65,1417,1
574,279,1
953,939,1
1557,703,1
604,1236,1
1627,1306,3
1854,348,1
1132,1751,1
843,1755,1
1765,443,1
1714,947,1
1495,876,1
505,507,1
1186,455,2
1211,1937,1
1174,1839,1
90,82,4
1502,1574,1
871,1087,1
1658,1634,1
200,926,1
170,1143,1
1419,1498,1
446,271,1
489,1326,4
32,982,1
331,1440,1
1168,1530,1
1999,931,1
283,1790,1
378,1617,2
1283,950,1
2,1762,1
788,1829,1
1087,66,1
1541,552,1
1254,1110,1
424,1613,1
1270,1803,1
1909,112,1
1863,1381,1
105,227,1
953,1267,1
750,358,1
