x_coordinate,y_coordinate,no_packages
1314, 761, 1
1517, 1669, 1
1487, 1568, 2
1283, 1752, 1
8, 259, 1
1565, 1133, 1
174, 1472, 1
785, 289, 3
313, 1282, 1
355, 1133, 1
1752, 395, 1
1352, 879, 1
1593, 1985, 1
896, 1903, 1
522, 752, 2
1964, 1109, 1
742, 1343, 1
387, 419, 1
754, 1117, 1
1679, 79, 1
1866, 1489, 1
761, 909, 1
1078, 531, 1
1206, 678, 1
236, 353, 1
1731, 1594, 1
1364, 1632, 2
815, 1674, 1
635, 347, 1
1225, 1205, 1
16, 755, 1
644, 1943, 1
1689, 1040, 1
698, 997, 1
1807, 674, 1
134, 1574, 1
1317, 106, 1
1939, 1643, 1
1504, 1027, 1
1014, 1966, 1
111, 1267, 1
1538, 222, 2
1600, 225, 1
887, 269, 1
870, 113, 1
824, 553, 1
325, 809, 1
923, 283, 1
1930, 1880, 1
419, 154, 1
144, 329, 1
1931, 1219, 1
1213, 187, 1
731, 1818, 1
224, 84, 1
1269, 160, 1
1704, 1732, 1
1241, 541, 1
1681, 902, 3
1103, 582, 1
50, 837, 1
495, 1473, 1
1938, 1873, 1
1931, 1428, 1
275, 1601, 1
1777, 1987, 1
519, 897, 1
1384, 44, 1
68, 1572, 1
1802, 431, 2
665, 884, 1
310, 171, 3
487, 1014, 1
1683, 1887, 2
1524, 1492, 1
876, 1646, 1
1291, 845, 1
1861, 1151, 1
1614, 1828, 1
1922, 1195, 1
84, 1143, 1
247, 1094, 1
1377, 394, 1
163, 1478, 1
924, 1768, 1
1593, 1404, 1
1622, 1744, 1
1229, 1539, 1
766, 73, 1
1487, 1728, 1
1569, 1380, 1
1102, 1389, 1
599, 1400, 3
747, 1605, 1
390, 1393, 1
1330, 408, 1
812, 657, 1
212, 1529, 1
1362, 1944, 1
690, 1878, 1
1970, 1842, 1
1926, 789, 1
562, 1117, 1
25, 1104, 1
988, 1673, 1
1225, 750, 1
1977, 489, 1
1459, 580, 1
234, 538, 1
1393, 1882, 1
1874, 613, 1
1083, 614, 1
699, 1942, 1
1909, 518, 1
1151, 1971, 1
822, 967, 1
457, 771, 1
1089, 1770, 1
1357, 764, 1
65, 428, 1
1059, 1419, 1
1723, 1832, 1
180, 942, 3
176, 1343, 1
815, 1927, 1
990, 1360, 1
493, 367, 1
746, 1180, 3
1078, 778, 1
1551, 1989, 1
502, 62, 1
974, 380, 1
899, 1483, 1
536, 1312, 1
239, 1636, 1
63, 1979, 1
1649, 445, 3
808, 1340, 2
1474, 395, 1
1646, 922, 1
1, 1136, 1
1552, 1999, 1
1929, 1230, 1
79, 1272, 1
420, 1440, 2
933, 1710, 1
830, 224, 1
1572, 1725, 1
949, 1427, 1
1069, 1206, 1
1695, 1813, 1
361, 1246, 1
682, 237, 2
434, 1419, 1
1565, 265, 1
731, 724, 2
600, 858, 1
1708, 610, 1
706, 836, 1
784, 1642, 1
1212, 1341, 1
46, 287, 1
724, 1097, 1
1074, 380, 1
1027, 1437, 1
975, 1050, 1
1784, 973, 3
1265, 1507, 1
1883, 1227, 1
354, 1284, 1
376, 456, 1
1466, 188, 3
506, 1085, 1
1431, 1507, 1
588, 858, 1
217, 570, 1
1234, 290, 1
1363, 1273, 1
1416, 1798, 1
1818, 288, 1
1323, 1963, 1
1082, 466, 1
706, 472, 4
1820, 467, 1
1794, 1614, 1
431, 1711, 4
294, 1890, 1
1616, 439, 1
229, 1467, 1
262, 1114, 1
947, 963, 2
580, 1917, 1
1106, 391, 1
150, 1838, 2
1146, 880, 1
23, 1596, 1
1685, 851, 1
454, 1672, 1
326, 7, 1
1251, 1985, 1
831, 452, 1
361, 1887, 1
442, 611, 1
1701, 1659, 2
1475, 1558, 1
1467, 1351, 1
1756, 241, 1
35, 1423, 1
1381, 1854, 1
660, 402, 1
1905, 1122, 1
1201, 1726, 1
1629, 6, 1
546, 1591, 1
740, 1964, 1
778, 513, 1
379, 237, 1
1452, 1930, 1
530, 802, 1
1015, 1780, 1
319, 918, 1
827, 364, 1
521, 1705, 1
1459, 1467, 2
1919, 887, 2
309, 1621, 1
841, 611, 1
1543, 543, 1
716, 1448, 1
277, 198, 1
1773, 415, 1
269, 164, 1
1992, 804, 1
792, 1572, 1
196, 500, 3
1398, 1345, 2
1956, 1865, 1
481, 221, 1
1910, 1060, 1
1875, 1287, 1
1191, 19, 1
929, 1924, 1
1948, 868, 1
393, 1915, 1
1344, 1889, 1
1863, 937, 1
1279, 1274, 1
1013, 1445, 1
1762, 636, 1
46, 1020, 1
1550, 1734, 1
1515, 989, 1
1603, 256, 1
785, 1435, 1
1910, 1780, 1
788, 1103, 1
198, 13, 1
1530, 984, 4
167, 510, 1
1740, 360, 1
677, 1735, 1
267, 872, 1
315, 768, 2
267, 1374, 1
17, 582, 1
385, 1965, 1
134, 1590, 1
1451, 54, 1
283, 1321, 1
678, 1611, 1
1958, 449, 1
1246, 1868, 1
1347, 924, 1
707, 1278, 1
1089, 522, 1
422, 257, 1
1455, 399, 1
272, 425, 1
1900, 50, 1
256, 148, 1
41, 757, 1
13, 1936, 3
1089, 726, 1
193, 963, 1
965, 112, 1
275, 344, 1
975, 1614, 1
1906, 1322, 1
1018, 404, 1
874, 827, 1
1876, 683, 1
1739, 903, 1
558, 1300, 1
676, 1896, 1
1679, 795, 1
210, 1791, 1
1785, 1303, 1
1005, 1316, 1
804, 1937, 1
1708, 1853, 1
1965, 582, 1
1355, 126, 1
1826, 1787, 1
544, 1914, 1
1286, 1582, 1
753, 693, 1
1307, 617, 1
1921, 849, 1
1647, 1452, 1
1646, 1241, 1
1694, 1046, 1
841, 835, 1
973, 860, 1
1642, 151, 3
509, 499, 1
752, 1611, 1
273, 644, 1
1304, 418, 1
677, 913, 2
1752, 1841, 1
765, 1218, 1
1227, 1787, 1
982, 1010, 2
1483, 538, 1
1330, 1676, 1
1486, 464, 1
1773, 421, 1
128, 1790, 1
1483, 1920, 1
51, 770, 1
1732, 220, 1
1517, 158, 1
1064, 1859, 1
1524, 1364, 1
589, 672, 1
454, 589, 1
1500, 1237, 1
1448, 599, 2
664, 1118, 1
1541, 436, 1
122, 1240, 1
484, 1788, 1
245, 948, 1
1169, 606, 1
1064, 1197, 1
1904, 1327, 1
1962, 618, 1
1019, 1006, 1
1920, 438, 1
915, 1944, 1
431, 1882, 1
1322, 1923, 1
1328, 181, 1
55, 1379, 1
1543, 1498, 1
1947, 823, 1
1196, 1403, 1
1611, 1891, 1
1172, 790, 1
1360, 1207, 1
696, 686, 1
1184, 816, 2
1047, 204, 1
1802, 1523, 1
453, 1067, 1
188, 982, 1
1236, 1371, 1
835, 141, 1
1974, 706, 1
200, 1140, 1
966, 494, 1
537, 1857, 1
1101, 560, 1
1011, 1478, 1
183, 704, 1
834, 903, 1
1808, 1382, 1
493, 1063, 1
623, 1419, 2
1712, 1077, 2
1001, 1637, 1
1605, 562, 1
1591, 125, 1
58, 292, 1
1887, 1017, 1
1170, 1676, 2
154, 574, 1
1591, 58, 1
836, 1659, 1
490, 733, 1
1472, 889, 2
389, 23, 1
934, 251, 1
378, 176, 1
830, 1935, 1
796, 1069, 1
553, 1497, 1
445, 1237, 1
1295, 1840, 1
618, 1805, 1
1335, 988, 1
547, 550, 1
640, 440, 1
1931, 95, 3
126, 413, 1
1759, 945, 1
447, 894, 1
234, 1766, 1
362, 1882, 1
1085, 739, 1
1466, 85, 1
1454, 482, 1
386, 1620, 4
16, 841, 1
575, 1412, 1
1130, 1501, 2
1724, 1050, 1
524, 1537, 1
89, 1385, 1
471, 1305, 2
453, 766, 1
542, 763, 1
1509, 1173, 1
79, 859, 1
960, 1256, 2
1122, 1920, 1
1958, 947, 4
434, 1685, 1
1410, 1599, 1
1164, 510, 1
602, 1083, 2
1261, 1446, 1
940, 813, 3
1842, 478, 2
431, 1718, 1
833, 968, 1
866, 737, 1
501, 1638, 1
41, 1452, 4
846, 455, 1
1789, 622, 1
1450, 1806, 1
954, 518, 1
1486, 139, 1
1956, 298, 2
473, 1999, 1
787, 1488, 1
94, 325, 1
476, 420, 1
1051, 588, 2
1037, 1815, 1
1894, 1956, 1
1135, 97, 1
1150, 15, 1
821, 1573, 1
1969, 1926, 1
481, 1030, 1
337, 1741, 1
364, 550, 1
1125, 910, 1
1004, 1693, 1
165, 936, 1
860, 1969, 1
599, 499, 1
1542, 1520, 1
1441, 1196, 1
1064, 1844, 1
515, 1185, 3
84, 798, 1
1658, 546, 1
659, 781, 1
611, 1383, 2
535, 1879, 1
1298, 1311, 1
1553, 810, 1
1277, 1247, 1
666, 721, 1
1561, 1361, 1
1323, 1511, 1
66, 1891, 1
1564, 389, 1
252, 1742, 1
1328, 205, 1
1644, 686, 1
873, 1311, 2
628, 996, 1
1224, 1447, 1
297, 1171, 1
491, 6, 2
942, 432, 1
1426, 468, 1
235, 1433, 1
613, 322, 1
1148, 361, 1
1435, 1079, 1
1585, 1739, 1
771, 766, 2
231, 1324, 1
354, 316, 2
1739, 1227, 1
