x_coordinate,y_coordinate,no_packages
1611,631,1
759,906,1
1594,712,1
870,1727,1
504,514,1
217,280,1
514,945,1
226,90,1
1575,242,1
1053,251,1
54,1650,2
1623,844,1
205,920,1
1563,1931,1
331,867,1
1114,26,1
1663,1488,1
917,219,1
62,1778,1
1995,701,1
949,172,1
86,836,1
504,110,1
469,680,1
97,1665,2
739,1986,1
564,1007,1
1640,820,1
1441,402,1
1157,891,1
1088,1760,1
727,915,1
879,1220,1
60,418,1
11,683,1
1374,1645,2
410,1243,1
1684,1658,2
900,1888,1
895,1821,1
1685,304,1
1198,131,1
1701,283,1
972,38,1
544,825,1
205,636,3
1283,1206,1
138,1628,1
915,1205,1
957,254,2
76,40,1
537,1199,1
1573,1928,1
1680,1464,1
1433,1757,1
1426,552,1
645,510,1
1449,134,1
352,86,1
1246,1027,1
1207,609,1
1224,1682,1
1868,808,1
1083,1009,1
1327,133,1
1208,899,1
1666,849,1
1139,1535,1
841,1859,1
203,304,1
587,1950,1
982,1169,1
477,1701,1
660,894,1
1509,1410,3
1371,1210,1
1193,1164,2
1250,913,1
137,1457,1
540,338,2
1736,1957,1
53,438,1
1055,943,1
1107,1729,1
182,841,1
324,1353,1
56,1291,1
1285,531,1
1906,1847,2
1932,1993,1
481,756,1
1537,1259,1
1219,1033,2
1597,1197,1
300,1837,1
1998,910,3
1496,1712,1
1281,1203,3
1900,1354,1
1669,1680,2
1987,1119,2
1831,532,1
283,329,1
924,1939,2
729,1068,1
1898,477,1
901,1991,1
896,1909,1
353,126,1
531,1106,1
971,655,1
191,1697,1
1724,386,1
174,613,1
187,1565,1
172,1913,1
1824,1023,1
1209,553,1
1228,1373,1
1851,1033,1
1487,1540,1
1931,1372,2
977,1361,1
547,88,1
469,1461,1
1852,1618,1
1189,867,1
874,90,1
1130,1315,1
998,581,1
1655,1415,1
459,682,1
725,219,1
942,1189,1
1648,1348,1
815,372,1
92,1812,1
863,1437,1
1710,1248,1
1119,509,1
1916,1252,1
544,927,1
310,132,1
313,1148,1
790,291,1
1911,728,1
497,1690,1
563,1111,1
0,1029,3
1966,1616,1
544,1094,1
1426,1027,1
84,1802,1
529,809,1
1541,1079,1
1179,139,1
1276,1706,1
614,151,1
1699,231,1
1549,1484,1
1354,1547,4
1310,1668,1
1680,1788,1
834,221,1
973,1473,1
0,699,1
509,89,2
657,1139,1
820,680,1
1434,44,2
737,1856,3
1536,618,1
536,255,1
878,651,1
1787,395,1
560,57,1
852,823,1
962,1547,1
1836,1866,2
133,1581,1
1433,529,1
1173,1542,1
85,1119,1
1858,1493,1
820,945,1
297,198,1
906,554,1
1736,214,1
1719,668,1
1882,807,1
1939,542,1
1262,1358,1
1648,1874,1
1997,1191,1
1266,1125,1
1905,1037,1
639,1410,2
184,670,1
534,642,1
100,226,1
276,1479,1
369,119,1
1599,978,4
504,1427,2
1820,1422,1
232,144,1
865,1398,1
465,1705,1
1541,1579,1
808,424,1
509,841,3
1326,257,1
1186,532,1
1227,114,1
15,100,1
1343,1333,1
1652,278,1
1989,1188,1
96,600,2
768,1397,2
1608,1849,1
1140,1256,1
1018,840,1
1616,892,1
29,1679,1
636,644,1
745,1003,1
696,1100,2
1169,922,1
631,1572,1
452,393,1
1649,1246,1
267,496,2
756,528,1
1793,780,1
1749,1297,1
857,689,1
110,222,1
684,1236,1
468,1895,1
1422,1908,1
328,1752,1
358,311,1
1972,1560,1
876,1974,2
1421,1344,1
821,275,1
1255,137,1
212,161,1
1452,204,1
1865,1991,2
1669,1959,1
1632,1058,1
122,12,1
1099,30,1
1205,1057,4
985,1456,1
1144,261,1
162,354,1
1807,1928,1
1906,1608,2
1906,1642,1
276,1471,1
538,1746,1
1662,870,1
1495,227,2
109,417,1
468,1506,1
980,700,1
708,1426,1
790,1774,1
98,944,1
1994,1677,1
754,542,3
358,634,1
1375,1141,1
476,1031,1
518,741,1
1945,549,1
1384,1934,1
625,1336,1
1335,956,1
298,1781,1
1802,157,1
1934,396,1
1460,916,1
1100,1259,1
1497,1006,1
1271,1502,1
173,923,1
1584,815,1
497,1360,1
1313,1389,1
1002,347,1
1776,1705,1
777,1403,1
149,1838,1
1462,25,1
124,1640,1
1242,1605,1
505,1693,1
673,1463,1
67,791,1
1623,470,1
1116,1030,1
546,1278,2
677,1736,1
625,24,1
1885,1767,1
1299,1516,1
141,1464,2
902,971,1
1053,1853,1
870,707,4
571,520,1
1372,1956,1
536,875,1
1088,430,1
1800,740,1
973,1234,1
922,1442,1
219,31,1
1333,1547,2
1486,1371,1
1318,1220,1
1099,934,3
1049,1353,1
1103,1505,1
1274,1163,1
1200,1080,1
317,1812,2
1414,1226,1
644,985,1
272,1715,1
561,1719,1
281,519,1
74,1659,1
1492,1225,1
1973,780,1
358,548,1
417,1703,1
463,1213,1
1067,482,1
1622,211,1
230,1323,1
1023,61,1
1673,321,3
1160,430,4
1058,1775,1
101,1457,1
1892,434,1
248,91,1
30,379,1
1820,4,1
1416,1069,1
888,777,1
1863,61,1
1293,1222,1
1143,1883,1
984,1464,1
22,1121,1
605,387,1
1631,190,1
1878,1483,1
1132,592,2
1330,499,1
174,1207,1
97,1610,1
862,1603,1
1753,1127,1
399,644,1
1774,1205,1
1385,1618,1
7,406,1
34,936,1
827,1875,1
757,1673,1
1932,674,3
1204,776,1
152,678,1
1411,94,1
1991,1836,1
864,550,1
26,1853,1
1876,759,1
177,1451,1
1721,1826,4
460,577,1
915,1109,1
816,1257,1
1876,1211,1
1266,961,1
1259,30,1
1150,1556,1
859,1122,1
1134,288,1
1486,1162,1
829,326,1
940,1607,1
479,1105,1
