x_coordinate,y_coordinate,no_packages
1944, 1546, 1
1147, 427, 3
1491, 1940, 1
1647, 1247, 1
1650, 1238, 1
1113, 870, 1
605, 771, 1
1067, 1596, 2
1145, 849, 1
88, 321, 1
1912, 975, 1
976, 389, 1
1450, 287, 1
12, 684, 1
713, 1950, 1
248, 1592, 1
1596, 1698, 1
1833, 1623, 1
1212, 584, 1
1175, 417, 1
1325, 1338, 1
608, 1580, 1
1277, 290, 1
1968, 761, 1
32, 197, 1
1572, 894, 1
460, 1898, 1
1481, 1897, 1
162, 676, 1
1439, 161, 2
1870, 399, 1
1018, 797, 2
708, 853, 2
1263, 303, 1
1822, 425, 1
1062, 727, 1
1706, 1215, 1
1332, 818, 1
1453, 1805, 1
253, 1716, 1
372, 129, 1
1585, 1025, 1
1935, 853, 1
1970, 1894, 1
1986, 93, 1
978, 1081, 1
1623, 843, 1
1525, 698, 1
1386, 1200, 1
1733, 1795, 1
