x_coordinate,y_coordinate,no_packages
1077, 339, 1
1808, 304, 1
1227, 868, 1
1060, 256, 1
1708, 586, 1
96, 342, 1
635, 137, 1
1826, 672, 1
569, 1557, 1
1921, 938, 1
851, 1270, 1
838, 1269, 3
567, 54, 1
1645, 1964, 1
523, 1144, 1
1824, 334, 1
1676, 992, 1
1022, 433, 1
901, 1246, 1
836, 789, 3
1487, 1068, 1
105, 1345, 1
1068, 422, 3
1364, 1522, 2
944, 470, 1
1678, 52, 2
647, 1746, 1
1216, 1629, 1
1015, 1199, 1
859, 1173, 1
1614, 1585, 1
693, 1012, 1
642, 308, 1
573, 1722, 1
156, 1826, 1
1264, 1738, 1
1251, 1648, 1
860, 1750, 2
1058, 1269, 1
1784, 244, 1
1459, 759, 3
1282, 147, 1
1064, 35, 1
1875, 830, 1
158, 924, 2
989, 534, 1
196, 559, 1
1878, 1423, 1
623, 772, 1
1626, 1886, 1
