x_coordinate,y_coordinate,no_packages
1594, 268, 2
1480, 484, 1
882, 1958, 1
397, 658, 1
288, 418, 1
1213, 308, 2
1195, 1728, 1
1327, 1408, 1
1522, 1736, 1
1059, 515, 2
1937, 746, 1
84, 707, 1
980, 1374, 1
1162, 1904, 1
314, 1256, 3
114, 1860, 1
1587, 694, 1
603, 223, 1
458, 1950, 1
126, 662, 1
1635, 1937, 1
1998, 1364, 1
1791, 587, 1
1907, 1830, 1
675, 283, 1
90, 51, 1
184, 805, 2
949, 1069, 1
706, 147, 1
333, 594, 2
691, 309, 1
1324, 1848, 1
1294, 765, 1
1045, 1282, 2
1876, 648, 2
758, 1723, 1
766, 1448, 1
117, 1794, 1
384, 205, 2
1294, 370, 1
835, 580, 1
188, 410, 3
1169, 35, 2
1203, 95, 1
26, 12, 2
1497, 1007, 1
1827, 781, 1
428, 561, 1
226, 1760, 1
336, 1829, 1
84, 1684, 1
892, 74, 1
1714, 56, 2
1607, 311, 1
111, 372, 1
1813, 1329, 3
1659, 209, 3
601, 1600, 1
331, 1472, 1
1565, 277, 1
1217, 753, 1
1854, 444, 1
1748, 1376, 1
987, 1688, 1
620, 885, 1
101, 1915, 1
10, 298, 1
1253, 948, 2
81, 1717, 3
835, 1746, 1
916, 1594, 1
772, 436, 1
1132, 1924, 1
1383, 992, 1
445, 352, 1
853, 1563, 1
1449, 1430, 1
674, 1696, 1
241, 636, 2
1665, 1115, 1
1707, 106, 1
1292, 211, 1
1110, 808, 1
729, 1221, 1
1786, 856, 1
1878, 356, 1
1330, 256, 1
1342, 1117, 3
210, 699, 4
568, 1660, 1
1108, 1886, 1
11, 1514, 1
573, 1580, 1
999, 534, 1
1407, 1119, 1
1126, 1329, 2
123, 159, 1
504, 274, 1
774, 439, 2
312, 1440, 1
679, 548, 1
1704, 1951, 1
1662, 1567, 1
186, 1825, 3
290, 1306, 1
1378, 1337, 1
972, 1267, 3
279, 1956, 3
871, 132, 1
1447, 780, 1
1179, 894, 1
1666, 1844, 1
1128, 727, 1
1468, 455, 1
831, 1580, 1
465, 702, 1
1231, 671, 1
218, 883, 1
1515, 311, 4
1715, 749, 1
1193, 788, 2
408, 1479, 1
462, 639, 1
1014, 1769, 1
1299, 1210, 1
1795, 87, 1
510, 584, 1
73, 931, 2
312, 179, 3
1502, 109, 1
1356, 747, 1
842, 168, 1
347, 1658, 1
1566, 438, 2
381, 1605, 2
712, 728, 1
1179, 1578, 1
1109, 1249, 2
1759, 936, 1
699, 938, 2
89, 297, 1
239, 1366, 1
490, 522, 1
1431, 1154, 1
586, 358, 1
1031, 271, 1
877, 784, 1
723, 1650, 1
1301, 1869, 1
1807, 906, 1
927, 730, 1
1537, 545, 1
809, 1525, 1
580, 251, 1
1793, 127, 1
50, 1291, 1
465, 795, 2
1756, 1017, 1
1201, 633, 1
1158, 801, 1
1721, 1907, 1
22, 1278, 3
671, 1026, 1
313, 651, 1
4, 676, 1
885, 1240, 3
180, 147, 1
790, 1129, 1
51, 1755, 1
1433, 50, 1
804, 656, 1
1726, 448, 1
1072, 59, 1
274, 1861, 1
1013, 1782, 1
1253, 709, 1
1855, 1882, 1
768, 40, 1
1719, 276, 1
1012, 1607, 1
1282, 1358, 1
571, 1178, 1
1916, 135, 1
1278, 1178, 1
741, 1570, 1
139, 448, 1
606, 1082, 1
223, 1682, 1
915, 703, 4
889, 1923, 1
1959, 1056, 1
57, 497, 1
1617, 123, 1
1117, 1603, 1
1898, 855, 1
1261, 490, 1
207, 1152, 1
168, 571, 1
1376, 719, 1
240, 1466, 2
