x_coordinate,y_coordinate,no_packages
149, 1200, 2
936, 1108, 1
1487, 967, 1
822, 280, 1
386, 1796, 1
1963, 361, 1
1105, 1047, 2
654, 773, 1
425, 1170, 1
675, 1754, 1
400, 809, 1
1615, 1765, 1
245, 1213, 1
1075, 1859, 1
1758, 1310, 1
53, 1635, 1
1344, 1654, 1
350, 1269, 1
140, 1482, 1
897, 1073, 1
1065, 1633, 1
1539, 667, 1
172, 329, 1
844, 313, 1
1983, 1962, 2
748, 146, 1
1003, 76, 1
1616, 564, 1
638, 1815, 1
1431, 1432, 1
525, 1523, 1
221, 867, 1
969, 239, 1
542, 495, 1
999, 1641, 3
1752, 1972, 1
716, 416, 1
1526, 954, 1
433, 881, 1
1929, 1448, 1
1154, 798, 1
1108, 886, 1
860, 1058, 1
1348, 96, 1
1575, 219, 1
1559, 1222, 1
106, 1924, 1
305, 1113, 1
238, 1844, 1
1360, 1449, 1
