x_coordinate,y_coordinate,no_packages
1597, 1741, 1
83, 887, 1
366, 1767, 1
588, 411, 1
1834, 1024, 1
1504, 538, 3
1964, 764, 2
1917, 1976, 2
1814, 1899, 1
1163, 1498, 1
1112, 848, 1
416, 1067, 1
395, 1211, 1
737, 1957, 1
208, 1060, 1
1889, 1130, 1
1031, 1437, 1
861, 813, 1
1000, 706, 1
38, 1347, 1
1981, 388, 1
894, 1941, 1
293, 215, 1
1313, 932, 1
625, 1627, 1
160, 921, 1
1836, 963, 2
858, 1411, 1
1719, 178, 1
784, 1627, 1
509, 1445, 1
423, 1933, 1
277, 923, 1
982, 243, 1
792, 1162, 1
1916, 1255, 1
425, 1042, 1
555, 752, 1
1209, 664, 1
589, 42, 1
1685, 1346, 1
375, 351, 1
1080, 1065, 1
126, 65, 1
577, 282, 1
1117, 732, 1
1913, 1437, 1
84, 1084, 1
1342, 700, 1
1305, 1586, 1
510, 1988, 1
277, 1106, 1
1024, 1889, 1
621, 832, 1
1291, 1397, 1
11, 1810, 1
767, 218, 1
816, 200, 1
747, 331, 1
1199, 1543, 1
402, 660, 1
581, 1509, 1
1260, 1629, 1
1229, 694, 1
1206, 870, 1
1241, 1702, 1
19, 1888, 1
861, 916, 1
450, 643, 2
723, 1545, 1
1155, 1011, 1
1685, 1032, 1
1304, 1995, 1
1039, 1521, 1
1474, 1457, 1
1142, 572, 1
532, 70, 1
39, 1651, 2
1062, 1054, 1
313, 382, 1
1156, 324, 1
1382, 1884, 3
955, 1058, 1
10, 1767, 1
609, 229, 1
1999, 480, 1
1094, 1726, 2
734, 1783, 1
370, 1879, 3
357, 481, 1
35, 1076, 1
204, 622, 1
932, 566, 1
947, 1284, 2
597, 174, 1
726, 228, 1
96, 810, 1
1698, 1665, 1
634, 512, 1
1373, 308, 1
588, 886, 1
236, 1173, 1
298, 81, 1
1576, 998, 1
1517, 1122, 1
997, 1165, 1
478, 824, 1
260, 537, 1
234, 1713, 1
417, 129, 1
1426, 848, 1
644, 385, 1
1044, 961, 1
742, 1809, 1
1962, 1339, 1
1654, 1428, 1
1367, 1049, 1
1778, 391, 1
1727, 1929, 1
194, 1436, 1
1439, 1527, 1
1279, 355, 1
609, 905, 1
1273, 1016, 2
1272, 977, 1
603, 190, 1
520, 784, 1
1862, 371, 1
1279, 1457, 1
101, 1528, 1
629, 663, 1
849, 1397, 2
403, 1758, 1
1897, 1734, 1
1206, 110, 2
491, 807, 1
1656, 1691, 1
1899, 364, 1
542, 1722, 2
239, 570, 3
1008, 690, 3
640, 1736, 1
963, 641, 2
1058, 630, 1
855, 1321, 1
1061, 1931, 1
177, 1011, 1
1010, 1234, 1
647, 127, 1
539, 1454, 1
1240, 1172, 1
152, 1165, 1
1404, 1456, 3
1297, 118, 1
508, 681, 1
121, 91, 1
1714, 1467, 1
1010, 1006, 1
918, 434, 1
123, 1195, 1
1945, 1285, 2
1188, 458, 1
896, 669, 1
800, 709, 1
1211, 1589, 1
429, 1625, 2
1740, 65, 1
171, 1180, 1
87, 892, 1
1407, 125, 1
895, 862, 1
703, 1788, 1
102, 1332, 1
429, 1328, 1
688, 317, 1
766, 1451, 1
578, 155, 1
1521, 1028, 1
1046, 587, 1
1487, 1868, 1
761, 943, 1
265, 394, 1
1498, 1247, 1
938, 534, 1
1081, 1689, 1
1915, 1880, 1
828, 889, 1
974, 1638, 1
881, 1428, 1
431, 181, 1
1461, 1211, 1
937, 1351, 1
1372, 420, 2
1762, 528, 1
256, 323, 3
1821, 975, 1
1752, 1986, 1
1841, 2, 1
1247, 31, 1
1003, 536, 1
