x_coordinate,y_coordinate,no_packages
1584, 1871, 2
712, 540, 1
523, 1402, 1
1711, 897, 1
1780, 1098, 1
1787, 1823, 1
396, 1565, 2
786, 251, 1
1050, 1217, 2
1459, 324, 1
132, 96, 1
1870, 319, 1
192, 776, 1
18, 48, 1
1687, 796, 1
468, 790, 1
199, 1247, 1
1304, 1111, 1
1280, 1133, 1
327, 516, 1
162, 769, 1
1078, 1394, 1
588, 31, 1
1970, 271, 1
218, 703, 1
877, 190, 1
1815, 1879, 1
772, 888, 1
1045, 1635, 1
1492, 687, 1
1500, 1386, 1
381, 1279, 1
527, 1725, 2
606, 880, 1
350, 473, 1
1477, 1273, 1
1321, 351, 1
434, 1443, 1
728, 1646, 1
33, 409, 2
1830, 354, 1
1021, 448, 1
1522, 1716, 1
298, 23, 1
589, 1189, 1
1623, 772, 1
185, 1093, 1
260, 1745, 1
858, 1375, 1
1206, 1328, 1
298, 1907, 1
276, 1228, 1
1160, 294, 1
1224, 376, 1
937, 299, 1
8, 546, 1
527, 550, 2
1933, 206, 3
425, 483, 1
1553, 532, 1
1748, 76, 1
1568, 536, 2
807, 825, 1
1084, 81, 1
1953, 990, 1
1247, 680, 1
1006, 524, 1
1215, 1233, 1
691, 1074, 1
1208, 701, 2
1215, 1063, 1
1205, 683, 1
1438, 1576, 1
442, 770, 1
939, 554, 1
1443, 1143, 1
1061, 1603, 1
487, 241, 1
988, 771, 1
1100, 1619, 1
965, 802, 1
1546, 936, 1
1004, 518, 1
102, 484, 1
658, 928, 1
403, 613, 1
1117, 715, 1
1721, 348, 1
79, 1896, 1
1136, 1488, 1
1148, 777, 1
456, 1389, 1
361, 660, 2
848, 1890, 1
1781, 1780, 1
4, 1996, 1
128, 1954, 2
819, 11, 1
767, 242, 1
1279, 168, 1
457, 1578, 1
311, 1397, 1
1878, 312, 2
243, 201, 1
148, 1377, 1
1044, 857, 1
1791, 1022, 1
811, 1101, 1
718, 1147, 1
558, 1561, 1
276, 556, 1
1777, 520, 1
482, 936, 1
617, 1120, 1
1295, 339, 1
1260, 1728, 1
1138, 982, 1
1370, 1148, 3
869, 1823, 1
1856, 376, 1
1537, 1861, 2
408, 4, 1
1136, 583, 1
1270, 1454, 1
599, 1833, 1
1878, 618, 1
1284, 1780, 1
1574, 864, 1
1536, 520, 1
1168, 1181, 2
685, 1847, 1
168, 100, 1
1379, 944, 1
1947, 1567, 1
687, 117, 2
1109, 587, 1
54, 34, 1
1775, 1489, 1
114, 327, 2
404, 637, 1
49, 1494, 1
541, 1674, 1
681, 487, 1
500, 473, 1
1574, 816, 2
1264, 688, 1
1132, 876, 1
1536, 1199, 1
1409, 1103, 1
1517, 331, 1
535, 513, 1
821, 95, 1
1126, 398, 1
1256, 1005, 1
22, 756, 1
180, 378, 1
64, 907, 1
1177, 511, 1
996, 1573, 1
59, 520, 1
1546, 1302, 1
1782, 392, 1
1771, 1578, 1
1561, 292, 1
1546, 1200, 1
853, 340, 1
293, 416, 1
1326, 1639, 1
1004, 1214, 1
1149, 57, 1
539, 453, 2
1362, 1469, 1
1063, 809, 2
88, 925, 1
1494, 1653, 1
821, 1236, 1
532, 1461, 1
1643, 1023, 1
239, 164, 1
1615, 1805, 2
717, 911, 1
1685, 1639, 1
877, 439, 1
1396, 568, 1
415, 1801, 1
1304, 1758, 2
1082, 1141, 1
226, 1956, 1
1267, 1549, 1
1640, 1376, 1
663, 531, 1
1689, 64, 1
1812, 527, 1
676, 182, 1
1470, 1969, 1
729, 1373, 1
1517, 1641, 1
95, 1929, 1
936, 880, 1
368, 1955, 1
