x_coordinate,y_coordinate,no_packages
139,1020,1
1990,366,1
1391,669,1
1273,1276,1
156,1353,1
1571,1008,1
413,601,1
1004,1033,1
703,1657,2
1119,36,3
64,881,2
243,785,1
1746,770,1
73,67,1
1350,1762,1
1811,1446,1
882,275,1
796,998,1
1165,1382,1
1134,1403,1
962,974,1
320,1037,1
539,1013,1
773,1263,1
1569,582,1
57,1209,1
1714,750,1
1519,1195,1
1825,1280,1
199,876,1
731,843,1
1354,500,1
1327,639,1
1864,1409,1
624,234,1
40,1102,1
943,1347,2
1163,1054,2
546,41,1
1204,45,4
773,1168,1
1172,200,1
204,1414,1
688,1017,1
1566,1366,1
1259,613,1
892,413,1
1735,1994,1
1721,1741,1
588,543,1
1174,823,1
1279,1521,3
1469,1728,1
1212,689,1
1160,1640,1
874,429,1
157,1334,1
1033,1646,1
1358,1105,1
848,823,1
1055,928,1
1121,369,2
1285,1440,1
382,1181,1
1353,1970,1
1921,957,1
1306,1091,1
1746,1575,2
1914,1159,1
122,1069,1
947,302,1
1528,1403,1
1728,891,1
1761,1700,2
1298,416,1
546,1686,1
328,525,1
483,831,1
307,393,1
1632,1694,1
994,1146,4
864,1324,2
413,326,1
59,529,1
568,1348,1
1319,1745,1
1479,995,1
113,1760,2
642,1232,1
130,1844,3
1836,744,1
1813,184,1
1719,1483,1
483,229,1
1024,1910,1
1360,1697,1
1587,1907,1
1016,1811,1
1228,250,1
641,674,1
1509,798,1
1523,483,2
446,295,1
438,1986,1
836,520,2
114,1004,1
1432,1942,1
1117,867,1
504,1972,1
1606,1918,1
973,1465,1
631,43,1
1853,1240,1
1514,1356,1
111,1414,2
1375,490,1
787,633,1
1434,743,2
1403,249,1
484,1756,1
16,1863,3
1899,1879,1
184,1917,1
482,609,1
1823,328,2
1293,649,2
1570,1319,1
69,561,2
1685,1596,3
964,1509,1
1722,681,1
1795,1881,1
1688,328,1
1036,135,1
1233,1493,1
1510,669,1
56,1560,1
1313,376,1
1620,1312,1
820,409,1
642,1179,1
323,511,1
1985,1572,1
1562,266,1
1404,840,1
654,924,1
1505,273,1
1407,1214,1
1637,577,1
848,752,1
1794,772,3
1811,1168,1
1941,47,2
1325,1253,1
1857,182,3
406,536,1
345,101,1
878,1229,1
182,1962,1
1939,1161,1
1471,1076,1
1884,1901,1
1379,1012,1
1461,416,1
1765,1665,1
589,1528,1
266,883,2
1228,441,4
579,1488,1
856,369,1
298,58,1
536,482,1
1858,508,1
1401,1325,1
21,960,1
662,1995,1
1406,434,1
1450,866,1
524,149,1
120,106,1
480,964,2
1241,1923,1
1643,1225,1
1658,93,1
1033,1269,1
808,1374,1
1982,1827,1
1188,367,1
1031,1009,2
1797,958,1
649,1454,1
290,533,1
90,261,1
1993,1709,1
738,1896,1
1848,1795,1
1698,1559,2
1058,641,1
337,646,1
1006,1564,3
