x_coordinate,y_coordinate,no_packages
259, 1806, 1
1160, 922, 1
1069, 373, 1
432, 930, 1
1268, 343, 1
402, 330, 1
236, 1126, 1
1120, 1865, 1
1694, 1971, 2
1685, 342, 1
653, 1784, 1
1399, 887, 2
1536, 728, 2
1995, 869, 1
569, 400, 1
290, 1647, 1
93, 502, 1
1182, 11, 1
771, 1765, 3
891, 1813, 1
1019, 616, 1
611, 1229, 1
1057, 499, 1
1249, 1200, 1
42, 1861, 1
1583, 444, 1
353, 1228, 1
1014, 1858, 1
674, 992, 2
1442, 1012, 1
512, 443, 1
1439, 1599, 1
848, 1007, 1
1006, 123, 1
859, 602, 1
1009, 1674, 1
1849, 1240, 1
1333, 1806, 1
1473, 241, 2
1704, 941, 1
1018, 318, 1
759, 1583, 1
934, 441, 1
1312, 999, 1
1196, 1002, 1
483, 23, 2
162, 308, 1
774, 1728, 1
1828, 261, 2
1484, 1942, 1
1061, 1711, 1
1896, 100, 1
922, 291, 2
1286, 679, 1
165, 1965, 1
859, 1416, 1
1649, 1995, 1
1104, 580, 1
1587, 570, 1
857, 694, 1
396, 94, 1
408, 19, 1
1068, 530, 1
458, 806, 1
1038, 502, 1
1831, 20, 1
1658, 449, 1
1856, 1574, 2
760, 1721, 1
425, 1841, 1
1533, 801, 2
1560, 483, 1
1762, 526, 1
927, 456, 1
1915, 293, 1
1673, 1174, 1
209, 973, 1
1627, 452, 1
274, 1013, 1
425, 960, 1
445, 869, 1
659, 963, 1
368, 596, 1
823, 417, 1
1111, 669, 1
340, 1976, 1
17, 533, 1
173, 1306, 1
1020, 183, 1
1494, 156, 1
1746, 1134, 1
1471, 703, 1
762, 554, 1
136, 1431, 1
161, 1964, 1
368, 592, 1
1295, 187, 1
1632, 613, 1
899, 1179, 1
1050, 117, 1
1475, 1112, 1
903, 1743, 1
1490, 86, 1
767, 281, 3
1907, 1191, 1
655, 1795, 1
672, 566, 1
1100, 1437, 1
1464, 258, 1
854, 1941, 1
552, 1292, 1
702, 1129, 1
1289, 94, 2
1210, 1992, 1
1535, 666, 1
95, 1785, 2
1165, 942, 1
1900, 363, 1
1921, 164, 1
1671, 1436, 1
876, 1791, 1
843, 466, 2
71, 984, 1
1950, 500, 2
1893, 322, 1
1566, 263, 1
136, 1663, 1
965, 12, 1
790, 127, 1
1490, 1637, 1
270, 176, 1
822, 1219, 1
1477, 1437, 1
424, 1984, 1
982, 1125, 1
579, 1680, 1
829, 1669, 1
984, 1489, 1
484, 850, 1
1344, 468, 1
634, 1650, 1
1734, 146, 2
587, 631, 1
603, 1219, 1
1500, 938, 1
114, 835, 1
405, 165, 1
1875, 1163, 1
1318, 42, 1
1961, 1832, 2
1058, 23, 1
1234, 1923, 1
583, 1286, 1
1543, 69, 2
619, 1663, 1
723, 573, 1
465, 487, 1
707, 774, 3
133, 1499, 1
819, 663, 1
537, 488, 1
1429, 1205, 1
1736, 702, 1
1213, 1335, 1
1474, 1473, 1
16, 1960, 1
793, 435, 1
2, 491, 2
1676, 136, 1
1413, 609, 1
198, 1685, 1
502, 1612, 1
1429, 766, 1
1612, 517, 1
508, 1989, 1
1932, 1810, 1
628, 789, 1
1501, 1265, 1
71, 743, 1
1479, 417, 1
1886, 1243, 1
924, 1899, 1
1518, 78, 1
1461, 1574, 1
390, 908, 1
1039, 767, 3
318, 872, 1
90, 588, 1
443, 1926, 1
1747, 1039, 1
1494, 813, 1
752, 760, 1
360, 213, 1
612, 1636, 1
520, 91, 1
149, 165, 1
628, 989, 1
1341, 405, 2
505, 1469, 1
1858, 1150, 1
543, 609, 1
1453, 291, 1
280, 1196, 1
320, 1210, 1
966, 747, 1
177, 1825, 1
769, 1666, 2
1441, 1838, 1
1561, 730, 1
1514, 585, 1
615, 1603, 1
23, 1365, 1
925, 1656, 1
1605, 309, 1
1255, 1669, 1
503, 1057, 2
1940, 1018, 1
1061, 961, 1
408, 1512, 1
1078, 383, 1
1750, 1902, 1
1504, 415, 1
248, 1199, 1
1571, 985, 1
1390, 94, 1
820, 1449, 1
1708, 644, 1
1576, 1501, 1
1786, 159, 1
1473, 748, 1
1325, 1875, 1
32, 1295, 2
1939, 1651, 1
1163, 952, 1
358, 1305, 1
673, 708, 1
814, 992, 1
1016, 511, 1
957, 1829, 1
1997, 661, 1
1167, 1227, 1
733, 1432, 1
1116, 779, 3
719, 1438, 1
1313, 871, 1
265, 1685, 1
871, 825, 1
475, 1777, 1
1432, 1293, 1
1441, 1500, 1
1574, 1350, 1
1986, 1124, 1
1254, 1596, 1
707, 1893, 1
544, 1801, 1
413, 542, 1
1963, 69, 2
704, 493, 1
1489, 969, 1
1995, 1378, 1
835, 302, 1
184, 605, 1
1638, 254, 1
1418, 1166, 1
1329, 1399, 1
1185, 905, 1
803, 313, 1
1737, 339, 1
1142, 1412, 1
735, 1074, 1
185, 1639, 2
263, 1892, 1
1091, 1282, 1
1755, 1356, 1
503, 1357, 1
1760, 1078, 1
1627, 1163, 1
222, 1260, 1
137, 831, 1
1228, 1673, 1
1335, 492, 1
1902, 131, 2
649, 995, 1
134, 1484, 1
208, 1739, 1
1135, 1793, 1
394, 1533, 1
136, 1253, 1
775, 1422, 1
1807, 1471, 1
1343, 1080, 1
1422, 524, 1
1977, 84, 1
271, 1561, 1
958, 1010, 1
121, 6, 1
390, 1190, 1
447, 125, 1
121, 1632, 1
1118, 454, 1
58, 1887, 1
316, 1228, 1
1773, 1594, 1
1361, 535, 1
1988, 1325, 1
1409, 151, 2
1067, 1030, 1
1423, 1347, 1
1224, 1742, 1
966, 503, 1
1097, 227, 1
793, 956, 1
956, 1824, 1
1510, 988, 1
1709, 723, 1
1151, 1868, 1
614, 25, 1
479, 1763, 1
661, 1232, 1
65, 613, 1
1486, 1492, 1
1176, 1171, 1
1090, 328, 1
1785, 1139, 1
807, 1630, 1
308, 1001, 1
1872, 253, 3
104, 970, 1
484, 537, 1
1058, 230, 1
1596, 809, 1
680, 49, 1
1285, 1717, 1
1621, 1525, 1
1748, 1080, 1
229, 1214, 2
1752, 349, 1
840, 385, 1
1821, 1496, 1
1340, 28, 1
127, 887, 1
449, 1456, 1
925, 1613, 1
1102, 129, 1
1653, 1178, 1
1981, 63, 1
335, 1185, 1
818, 1163, 1
1074, 247, 3
1283, 1738, 1
1955, 973, 1
1810, 688, 3
743, 991, 1
1483, 527, 1
1657, 1204, 3
1404, 971, 1
823, 1419, 1
828, 1946, 1
1842, 1367, 1
86, 1273, 1
926, 672, 1
1028, 1371, 1
1392, 1588, 1
889, 284, 1
1064, 668, 2
1422, 631, 1
1133, 1402, 1
1487, 604, 1
1858, 341, 1
1030, 1745, 1
1116, 1492, 1
394, 1435, 1
214, 431, 1
266, 1850, 1
462, 134, 1
1014, 1155, 1
1023, 745, 1
1406, 1170, 1
1522, 881, 1
117, 466, 1
1306, 962, 1
1856, 1104, 1
1168, 1968, 1
426, 790, 1
1007, 1851, 1
5, 1266, 1
972, 1037, 1
204, 640, 1
571, 1455, 1
1366, 1242, 1
1700, 1176, 1
1182, 873, 1
287, 1912, 1
1044, 789, 1
732, 339, 1
1496, 298, 1
127, 1984, 1
361, 1630, 1
4, 1975, 1
656, 492, 1
85, 64, 1
63, 339, 1
1329, 406, 1
564, 1853, 2
1183, 1052, 1
1206, 613, 1
1792, 635, 1
756, 1180, 1
1415, 1358, 1
1259, 1258, 1
316, 1066, 1
1002, 668, 1
232, 1653, 1
863, 802, 2
958, 654, 1
1435, 698, 1
239, 128, 1
1547, 1482, 1
1385, 1354, 1
581, 512, 1
1902, 1252, 1
651, 1953, 1
981, 1191, 1
1154, 1358, 1
470, 60, 2
1170, 835, 1
591, 1842, 1
538, 1420, 2
442, 1012, 1
108, 1236, 1
313, 945, 1
1583, 1501, 1
1129, 391, 1
599, 1673, 1
1658, 874, 1
1551, 857, 1
443, 105, 1
1871, 715, 1
1015, 1858, 1
487, 27, 1
1108, 1254, 1
444, 1429, 1
424, 1293, 1
3, 1989, 1
1333, 973, 1
197, 1543, 1
336, 1051, 1
689, 1743, 1
1407, 429, 1
827, 1378, 1
1411, 1483, 1
395, 184, 1
1830, 1082, 1
1353, 1915, 1
1801, 1215, 2
1334, 96, 1
1934, 512, 1
233, 717, 1
1400, 777, 1
1392, 1357, 1
779, 1207, 1
31, 843, 1
654, 1364, 1
1937, 1027, 1
1149, 1827, 1
1373, 634, 1
784, 639, 1
735, 1462, 1
1196, 1434, 1
1597, 1488, 1
1843, 18, 1
1205, 1951, 1
1098, 1394, 1
849, 1916, 2
1760, 14, 1
1038, 939, 1
513, 1034, 1
984, 184, 1
1559, 786, 1
1268, 151, 1
450, 902, 1
