x_coordinate,y_coordinate,no_packages
1322,1457,1
1623,35,1
453,828,1
627,1359,1
969,1133,1
871,1527,1
720,1439,1
627,514,1
1477,394,1
1521,1097,3
1413,379,1
1512,991,1
1207,1556,1
579,205,1
606,465,1
619,28,1
259,561,1
111,1133,1
1933,258,1
1541,1005,1
25,1175,1
980,902,1
1977,105,1
1764,978,1
133,820,1
1181,1289,1
310,305,1
1943,622,1
508,242,1
852,1241,1
1266,462,1
779,922,2
608,1761,1
878,625,1
123,1248,3
203,1940,1
1281,432,1
166,321,1
1130,153,1
836,922,1
962,596,1
590,1447,1
1760,929,1
478,1892,1
1620,1280,1
1646,1912,1
235,1115,1
305,1860,1
291,146,1
1623,629,1
