x_coordinate,y_coordinate,no_packages
1008, 1290, 1
1041, 1557, 1
932, 1803, 1
1909, 1062, 1
938, 420, 1
1384, 119, 1
492, 1483, 1
201, 376, 1
1028, 1521, 1
1560, 1923, 1
417, 1702, 1
401, 115, 1
1898, 1909, 1
1115, 1186, 1
1844, 790, 1
486, 1492, 1
1610, 1043, 1
1756, 960, 1
99, 628, 1
1870, 1123, 1
78, 1386, 1
395, 1045, 1
1579, 1493, 1
687, 1728, 1
1942, 97, 1
611, 733, 1
1772, 1564, 1
723, 1099, 1
1092, 63, 1
1492, 832, 2
101, 1015, 1
126, 1520, 1
107, 893, 1
370, 693, 1
373, 619, 1
378, 182, 1
687, 1054, 1
1350, 46, 1
1980, 986, 2
1003, 158, 1
1774, 999, 1
345, 1329, 1
709, 948, 1
1251, 898, 1
514, 1460, 1
1573, 1777, 1
657, 1055, 1
1406, 869, 1
40, 230, 1
1414, 1331, 1
743, 149, 2
1974, 1698, 1
1865, 1133, 1
542, 1730, 1
646, 1985, 1
293, 1171, 1
176, 1250, 1
1582, 1575, 1
632, 9, 1
1492, 433, 1
647, 610, 1
1015, 1129, 1
526, 834, 1
507, 988, 3
975, 393, 2
1213, 1900, 1
1648, 1700, 1
989, 1414, 1
838, 1309, 1
1281, 751, 1
1840, 671, 1
1483, 1837, 2
1768, 1406, 1
783, 1476, 1
1848, 888, 1
1795, 1124, 1
1698, 433, 1
1569, 1767, 1
1199, 878, 1
1749, 634, 1
1120, 1404, 1
51, 336, 1
1646, 1362, 1
1773, 581, 1
1822, 1167, 1
1392, 1977, 2
642, 1039, 1
1250, 1353, 1
1768, 302, 1
467, 1856, 1
314, 839, 1
1911, 1884, 1
1300, 1476, 1
664, 355, 1
138, 1092, 1
341, 1767, 1
1812, 57, 2
121, 721, 1
1569, 1943, 1
493, 16, 1
304, 1657, 1
1934, 1547, 1
481, 1672, 1
1109, 531, 1
548, 177, 1
1861, 629, 1
538, 1340, 1
1563, 1470, 1
210, 1563, 1
149, 894, 1
1932, 141, 1
1253, 479, 1
20, 203, 1
1919, 821, 1
707, 1303, 2
638, 1012, 1
4, 1223, 1
1482, 658, 1
233, 379, 1
794, 113, 1
1090, 926, 1
1781, 1068, 1
1420, 1959, 1
880, 1519, 1
144, 123, 1
226, 807, 1
1399, 512, 2
1879, 449, 1
1538, 1660, 1
679, 376, 2
655, 1187, 1
1284, 229, 1
20, 1816, 1
726, 898, 1
898, 887, 1
1981, 467, 1
1301, 723, 1
1615, 1669, 1
414, 1782, 1
391, 777, 2
825, 737, 1
1403, 1585, 1
477, 201, 1
1046, 1635, 1
1300, 1692, 1
95, 1728, 1
661, 1873, 1
1523, 65, 1
333, 1993, 1
605, 957, 1
269, 1968, 1
1281, 1012, 1
401, 983, 2
1733, 611, 1
457, 1416, 1
1268, 1341, 2
1658, 418, 1
1932, 268, 1
268, 776, 1
966, 1079, 1
1455, 731, 1
1027, 815, 1
1415, 1452, 1
1035, 1352, 1
936, 1797, 1
735, 1128, 1
382, 1967, 1
302, 660, 1
503, 1245, 1
1961, 1409, 1
101, 1994, 1
359, 533, 1
1300, 284, 1
1370, 1373, 1
91, 477, 1
918, 1366, 1
522, 1668, 1
1294, 1994, 1
650, 750, 1
669, 585, 1
207, 538, 2
1964, 760, 1
1636, 804, 1
795, 344, 1
1165, 250, 1
440, 380, 1
1915, 492, 1
772, 1684, 1
1877, 1102, 1
1201, 687, 1
543, 1413, 1
946, 1884, 1
1335, 1721, 1
149, 1463, 1
1061, 392, 1
306, 1709, 1
1507, 1341, 1
1103, 760, 1
8, 356, 2
1586, 423, 1
426, 901, 1
1297, 45, 1
333, 781, 1
770, 900, 1
712, 185, 1
1109, 7, 1
1464, 215, 1
1233, 1577, 1
1685, 436, 1
245, 1848, 1
397, 90, 1
723, 1842, 1
178, 481, 1
125, 1414, 1
1499, 1422, 1
489, 718, 1
1513, 898, 1
842, 442, 1
1446, 356, 1
1476, 555, 1
417, 81, 1
649, 393, 2
130, 1019, 1
682, 1347, 1
1105, 596, 1
1029, 1806, 1
215, 275, 1
182, 1854, 1
356, 1296, 1
337, 1659, 1
438, 934, 1
435, 949, 1
1506, 1613, 1
1020, 1518, 1
324, 1563, 1
492, 1659, 1
77, 1115, 1
832, 1916, 1
480, 231, 1
935, 1188, 1
1523, 1491, 1
1483, 740, 1
305, 1864, 1
770, 725, 1
1052, 135, 1
317, 132, 1
942, 1472, 2
679, 876, 3
226, 926, 1
862, 1081, 1
1053, 1959, 1
1208, 1403, 1
1573, 422, 1
277, 687, 1
1419, 539, 1
1464, 2, 1
466, 459, 1
936, 1970, 1
210, 171, 1
387, 1984, 1
1940, 1658, 1
530, 1397, 1
1779, 1511, 1
426, 1284, 1
58, 1639, 1
1674, 1305, 1
132, 230, 1
1078, 1514, 1
1173, 706, 1
334, 1570, 1
450, 193, 1
544, 118, 1
340, 1969, 1
1428, 854, 1
818, 423, 1
1427, 879, 1
1329, 1092, 2
1726, 391, 1
1159, 1353, 1
928, 1756, 1
1804, 783, 1
502, 200, 1
1455, 756, 1
1106, 571, 1
1492, 566, 1
1120, 397, 2
664, 1679, 1
1624, 1086, 1
1622, 1647, 1
128, 1190, 1
100, 1542, 1
679, 44, 1
1787, 385, 1
1181, 1485, 1
652, 133, 2
911, 961, 1
1919, 207, 1
857, 1076, 1
34, 1734, 1
1859, 916, 2
398, 1404, 1
479, 1822, 1
1762, 318, 1
1359, 394, 1
1140, 1830, 1
1822, 548, 1
676, 1564, 1
242, 1765, 1
1641, 1884, 2
35, 1101, 1
532, 447, 1
1295, 1994, 1
30, 1341, 1
1945, 165, 1
1499, 1227, 1
1220, 1363, 1
428, 731, 1
1226, 1756, 1
1323, 1039, 1
1450, 1338, 1
266, 1650, 1
1038, 163, 1
1852, 1337, 1
1994, 804, 1
1230, 509, 1
1340, 1691, 2
994, 1314, 2
1873, 1057, 1
993, 279, 1
1421, 841, 1
789, 621, 1
1149, 1003, 1
296, 715, 2
1569, 151, 1
1881, 1956, 1
168, 1330, 1
369, 1064, 2
1723, 1829, 1
786, 1570, 1
1988, 689, 1
1080, 1482, 3
1780, 1047, 1
1714, 371, 2
1177, 363, 1
1374, 1185, 1
1395, 692, 1
983, 733, 1
341, 1521, 1
413, 1086, 1
1683, 74, 1
118, 1912, 1
1653, 105, 1
1015, 1252, 1
1160, 1638, 1
1762, 1401, 1
1417, 1135, 1
734, 1604, 1
1534, 1780, 1
619, 260, 1
1168, 551, 2
1707, 1190, 3
243, 38, 1
1272, 1962, 1
933, 1588, 1
903, 484, 1
1583, 1058, 1
1976, 851, 1
1113, 559, 1
173, 1963, 1
1956, 1239, 1
1160, 1438, 1
1652, 38, 1
1398, 1010, 2
150, 213, 1
1828, 73, 2
810, 1938, 1
371, 631, 1
1597, 162, 1
221, 88, 1
172, 630, 1
1914, 1784, 1
1303, 460, 1
929, 46, 1
1538, 896, 1
541, 1208, 1
730, 788, 1
639, 1188, 1
1790, 139, 1
123, 1728, 1
42, 1543, 3
394, 1761, 1
1702, 1713, 1
437, 1316, 1
1666, 1913, 1
451, 130, 2
1604, 1322, 1
1405, 56, 1
907, 1831, 1
1517, 1510, 1
512, 1011, 1
694, 1374, 1
1584, 366, 1
272, 658, 1
8, 392, 1
947, 1614, 1
241, 359, 1
757, 118, 1
353, 138, 1
1522, 1349, 1
428, 1665, 1
1855, 1019, 2
1674, 620, 1
935, 164, 1
972, 1268, 2
1076, 1292, 1
1629, 517, 1
148, 57, 2
1212, 129, 1
1069, 1645, 1
908, 1359, 1
511, 611, 1
255, 266, 1
1622, 1917, 1
1935, 799, 1
1943, 1938, 1
468, 120, 2
1943, 58, 1
1234, 998, 1
801, 1759, 1
179, 1677, 1
204, 1265, 1
1899, 980, 1
1146, 1543, 1
281, 1084, 1
985, 601, 1
1374, 1162, 1
1705, 423, 1
355, 1632, 1
1169, 1944, 1
1696, 563, 1
395, 790, 1
1902, 1987, 1
662, 1013, 1
1047, 172, 1
1806, 1098, 2
754, 607, 1
1108, 1912, 1
509, 1635, 1
369, 1722, 1
1662, 729, 1
597, 1996, 2
1557, 1245, 1
767, 561, 1
1651, 1703, 1
1129, 423, 1
1335, 1427, 1
1290, 42, 1
1686, 1871, 1
1205, 1023, 1
698, 529, 1
1966, 1556, 1
1104, 1456, 1
1746, 1036, 1
1940, 51, 1
1882, 1776, 1
1467, 46, 1
296, 796, 1
354, 875, 1
884, 1358, 1
172, 1954, 1
1984, 267, 1
208, 1528, 1
765, 144, 1
1337, 522, 1
1494, 1093, 1
1462, 117, 1
1395, 751, 1
88, 33, 1
1297, 1640, 1
984, 1092, 1
1456, 1351, 1
942, 1174, 1
1584, 1810, 1
995, 1632, 1
187, 1302, 1
795, 510, 1
972, 1643, 1
1449, 1663, 1
1123, 1671, 1
1491, 1091, 1
68, 1399, 1
242, 1249, 1
1798, 1196, 1
496, 353, 1
1132, 1071, 1
353, 176, 1
513, 1095, 1
510, 15, 1
572, 1659, 1
376, 790, 1
