x_coordinate,y_coordinate,no_packages
55,171,1
277,1775,1
102,532,1
433,931,1
1558,1801,1
1540,1948,1
516,1709,1
39,1534,1
1949,716,1
140,1599,3
82,1544,1
506,408,1
1272,312,1
969,1371,1
1941,446,1
524,1570,1
1240,1243,3
1471,234,1
335,1975,1
1185,52,2
1179,1387,2
768,812,3
406,155,1
1701,1284,1
1427,1582,1
1401,1229,1
1630,1159,1
711,1091,1
758,141,1
698,25,1
1684,1003,1
1967,741,1
1697,941,1
891,360,1
1977,1332,1
1655,1883,1
990,952,1
1497,1213,1
1744,502,1
177,571,2
499,1536,1
1249,1368,1
58,1012,2
372,998,1
1633,529,1
1802,1220,1
565,1138,1
1941,391,1
1474,832,1
1552,492,1
