x_coordinate,y_coordinate,no_packages
1607, 977, 1
1128, 1921, 2
1395, 1679, 1
919, 1093, 1
1972, 1203, 1
428, 642, 1
1538, 1063, 1
438, 1841, 1
1080, 1896, 1
744, 1788, 1
1058, 864, 1
1843, 623, 1
581, 690, 1
743, 1239, 1
163, 727, 1
416, 1011, 2
501, 477, 2
730, 363, 1
1006, 1212, 1
505, 486, 1
592, 1968, 1
677, 1631, 1
1815, 1519, 1
1869, 1117, 1
67, 586, 1
16, 358, 2
1831, 243, 1
842, 1272, 1
1216, 342, 1
80, 1875, 1
906, 456, 1
1059, 484, 1
533, 1903, 1
371, 1449, 1
592, 682, 1
1531, 210, 1
1107, 1050, 1
69, 993, 2
444, 1539, 1
198, 815, 1
399, 1615, 2
1208, 29, 1
1139, 1283, 1
749, 1536, 1
1047, 403, 1
813, 946, 1
1214, 270, 1
1820, 468, 1
1757, 80, 1
91, 337, 1
1136, 468, 1
189, 109, 3
1730, 1551, 1
1618, 1037, 1
1151, 1249, 1
312, 1148, 1
766, 1223, 3
1059, 1190, 1
523, 1500, 1
1276, 137, 1
613, 1099, 1
823, 1829, 3
1660, 1652, 1
771, 1857, 1
912, 1380, 1
1697, 1273, 1
89, 1098, 1
797, 481, 1
1357, 354, 1
1541, 19, 1
1177, 1922, 1
986, 432, 1
495, 1289, 1
1492, 482, 1
686, 1161, 1
392, 512, 1
1774, 1790, 1
1289, 1985, 1
891, 373, 2
85, 1475, 1
633, 1876, 1
958, 1070, 1
968, 208, 1
855, 699, 1
1315, 1470, 1
155, 1181, 1
1889, 270, 1
1033, 554, 1
1525, 1568, 1
710, 1983, 1
1998, 111, 1
1307, 95, 1
981, 1242, 1
22, 1437, 1
1806, 1682, 1
1862, 1909, 1
1284, 1326, 1
531, 676, 2
908, 1214, 1
598, 1268, 1
629, 1962, 1
1572, 1651, 1
1119, 1716, 1
1351, 1218, 1
573, 81, 1
195, 1876, 1
1077, 1139, 1
1024, 288, 2
1810, 639, 1
1608, 1380, 1
1112, 894, 1
1454, 969, 1
1538, 621, 1
971, 995, 1
493, 587, 1
1959, 429, 1
1773, 1798, 1
1603, 174, 1
429, 136, 1
977, 1853, 1
118, 1269, 3
251, 795, 1
1784, 977, 2
1538, 1921, 1
232, 853, 1
1423, 1080, 1
332, 1665, 1
1583, 410, 1
1473, 722, 1
650, 1546, 1
1131, 88, 1
1706, 189, 1
1285, 1696, 1
570, 743, 1
3, 1044, 1
416, 1922, 1
642, 1082, 1
890, 1304, 3
825, 1169, 1
1933, 1734, 1
1589, 1634, 1
1953, 888, 1
1931, 7, 1
1326, 1683, 3
936, 1962, 1
1632, 1391, 1
1104, 1848, 1
390, 1377, 1
763, 383, 1
1698, 871, 1
248, 1955, 1
1287, 488, 1
1789, 1118, 1
938, 1559, 1
1320, 843, 1
1355, 1521, 1
1132, 216, 1
635, 1333, 2
142, 1265, 1
470, 892, 1
739, 52, 1
523, 1008, 1
1650, 257, 1
1585, 768, 1
896, 1769, 1
450, 142, 1
587, 1332, 1
1365, 1822, 2
1088, 385, 1
1203, 1525, 1
1729, 726, 1
1510, 616, 1
916, 1689, 1
1596, 303, 3
1432, 1219, 1
1052, 1050, 1
1350, 1215, 1
1894, 383, 1
1865, 313, 1
24, 1741, 1
507, 772, 1
1158, 558, 1
1595, 834, 1
1794, 32, 1
210, 1561, 1
1455, 765, 1
360, 34, 1
428, 416, 1
1336, 1628, 2
1257, 1240, 1
170, 1903, 1
942, 414, 1
1305, 1901, 1
1624, 1733, 1
1173, 1612, 1
409, 299, 1
449, 960, 1
745, 1467, 1
806, 831, 2
1993, 858, 1
