x_coordinate,y_coordinate,no_packages
891,1324,1
147,1529,1
48,940,1
77,179,1
364,1626,1
144,1177,1
1865,529,1
923,1290,1
647,34,1
242,1095,1
1475,1266,1
1527,1199,1
1737,148,1
1029,217,1
1404,617,1
576,1567,2
781,809,1
63,970,1
450,279,1
1631,1633,1
604,1966,1
610,1387,2
1977,1628,2
1326,764,3
22,1133,2
289,252,1
1172,1221,1
1121,1939,1
430,1532,1
1486,704,1
1854,1322,2
291,329,1
1263,1709,1
234,371,1
1161,1745,1
1538,1909,4
1124,944,1
149,595,1
513,201,1
1189,997,3
731,262,1
480,204,1
142,1843,1
995,922,1
1350,626,1
312,1158,1
1654,647,3
345,9,1
1609,453,1
1312,893,1
736,275,1
679,1797,1
912,734,1
997,1129,1
1322,1242,1
574,1758,1
1825,1103,1
1502,1815,1
1489,154,2
1739,1038,1
1664,1191,1
1575,1208,1
75,1129,1
1830,1105,1
1587,304,1
457,1825,1
1501,1755,1
951,1026,1
812,745,1
1357,489,1
1651,1257,1
1550,1052,1
326,366,1
1158,1350,2
299,1507,1
1923,734,1
1559,998,1
541,756,1
1369,423,1
1620,739,1
1879,931,2
81,1328,1
1441,1983,1
1699,560,1
539,1185,1
356,771,1
748,1203,1
1711,159,1
770,1992,2
1057,831,1
1777,706,1
987,1816,1
1027,1806,1
339,471,1
1317,575,1
382,322,1
1469,1673,1
471,849,1
1475,232,1
980,981,1
330,1325,1
45,499,1
1174,1213,1
1289,1049,1
1172,300,1
528,1889,1
1962,830,1
1154,1305,1
1473,1490,1
580,1939,1
919,1242,4
1776,986,1
1700,841,1
1627,1193,1
372,1276,1
541,343,1
701,1888,1
1209,140,1
789,270,1
414,1070,2
1032,1401,1
306,1240,1
974,1846,1
79,1797,1
1030,1540,1
987,1350,1
1235,1104,1
1836,1920,1
1329,883,1
758,1791,1
1085,878,1
1643,987,1
780,717,1
1518,1859,1
1426,1179,1
274,521,1
476,1863,2
580,1225,2
836,527,1
1452,1522,1
1183,1070,1
14,768,1
1408,1647,1
741,218,1
1334,1198,1
1750,1097,1
748,1253,1
1393,813,1
846,1130,1
988,366,1
1136,990,1
628,1183,1
1444,815,1
1751,1769,1
1531,470,1
1432,1944,1
439,1041,1
693,1640,1
1427,1401,1
329,796,3
10,1647,1
297,965,2
891,180,1
454,759,1
77,1483,1
820,1257,1
586,1457,3
117,1936,1
358,1311,1
21,413,2
1906,1646,1
398,68,1
1045,1056,1
1259,347,1
736,489,1
1998,322,1
565,1596,1
1371,809,1
410,1060,1
1441,140,2
1125,582,1
1145,1873,1
711,1972,1
463,1241,3
931,1904,1
9,534,1
1036,218,1
1030,602,1
239,1644,1
527,1794,1
1624,1177,1
906,1978,1
990,1576,1
695,1968,1
1395,943,2
1765,56,1
528,138,1
1615,451,1
470,1638,1
1956,723,1
